n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
47.9,60.05,66.83333333333333,66.125,71.92,72.03333333333333,74.1142857142857,72.8,76.67777777777776
48.5,58.5,59.8,62.75,68.38,71.56666666666666,71.58571428571429,73.275,74.67777777777778
53.7,59.6,66.8,67.3,68.3,70.11666666666667,71.49999999999999,73.9125,76.47777777777777
35.7,56.9,60.53333333333333,64.775,69.48,72.91666666666667,73.81428571428572,75.0625,75.64444444444445
47.5,58.1,61.53333333333334,65.375,69.12,71.33333333333333,74.02857142857142,74.9125,76.81111111111112
45.6,57.1,67.2,66.775,67.7,70.43333333333334,73.19999999999999,75.175,75.9222222222222
46.9,54.8,68.3,66.925,70.48,71.93333333333335,72.95714285714286,74.95,75.71111111111112
53.0,62.7,68.93333333333332,70.2,73.8,74.73333333333333,74.91428571428571,74.8,75.27777777777777
48.2,54.35,61.76666666666666,66.4,67.64,68.91666666666666,71.21428571428572,72.9875,75.18888888888888
58.6,58.7,62.39999999999999,66.15,66.24,69.66666666666667,72.08571428571429,74.5625,76.27777777777779
52.2,61.5,65.96666666666667,68.15,67.16,69.01666666666667,70.05714285714285,73.75,75.6
42.7,54.4,59.83333333333333,64.5,68.24,70.93333333333334,71.64285714285714,72.7,75.57777777777777
67.4,57.0,60.56666666666667,64.725,68.48,72.05,74.28571428571429,76.375,77.01111111111112
47.9,58.85,60.70000000000001,62.425,66.74,68.23333333333333,71.12857142857143,74.6875,76.67777777777778
50.1,55.35,63.83333333333333,65.55,67.74,72.73333333333333,72.97142857142858,75.1,74.8888888888889
54.8,52.7,63.6,67.05,69.54,71.31666666666666,73.41428571428573,74.7625,75.57777777777778
60.4,67.65,64.86666666666666,64.35,67.94,70.46666666666667,73.55714285714286,74.05,76.08888888888889
56.6,57.75,64.86666666666667,68.5,67.92,69.45,72.67142857142856,75.0375,75.94444444444446
56.2,61.45,66.33333333333334,70.2,69.76,71.4,72.98571428571428,73.9875,75.99999999999999
47.6,55.95,64.63333333333334,62.15,65.74,68.5,71.27142857142857,74.15,76.13333333333334
65.7,63.65,68.73333333333333,71.175,71.02,72.86666666666667,73.02857142857142,73.4125,75.98888888888888
46.4,56.35,63.46666666666666,65.175,67.76,73.86666666666667,75.67142857142858,76.4,75.23333333333333
49.1,61.4,63.533333333333346,64.85,65.16,69.86666666666667,71.85714285714286,73.3875,76.07777777777777
53.1,57.45,59.9,67.225,66.68,70.63333333333334,70.61428571428571,73.9,75.44444444444444
53.8,67.7,68.26666666666667,68.5,70.94,73.46666666666667,74.68571428571428,75.9625,77.05555555555554
47.1,56.7,62.66666666666667,65.025,67.84,70.96666666666668,72.50000000000001,74.35,74.47777777777776
42.5,55.7,63.8,63.325,66.3,71.75,71.62857142857142,75.075,75.02222222222221
52.2,67.05,65.96666666666665,70.275,69.7,71.11666666666667,74.32857142857142,75.9375,75.1
43.2,59.8,66.93333333333334,69.125,71.94,71.19999999999999,73.17142857142856,74.4125,75.92222222222223
44.1,58.6,65.2,69.375,72.4,71.98333333333333,75.68571428571428,76.25,76.22222222222221
55.6,60.55,61.03333333333333,64.725,68.0,70.63333333333333,72.25714285714287,74.1875,75.94444444444444
45.0,60.6,58.73333333333333,62.675,69.02,70.8,72.98571428571428,74.35,76.16666666666667
