n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
50.7,69.55,73.86666666666667,74.425,78.32,80.43333333333334,80.92857142857143,79.1875,79.38888888888889
52.4,62.95,68.16666666666666,74.025,76.02,76.9,77.51428571428572,77.85,78.4888888888889
55.7,61.8,66.66666666666667,70.9,76.4,76.81666666666666,77.62857142857142,78.8625,78.7
46.4,61.9,63.96666666666667,70.825,75.38,76.24999999999999,77.58571428571429,78.5875,80.05555555555557
60.7,68.35,71.33333333333334,72.35,76.74,75.93333333333334,76.9,77.275,80.51111111111112
41.2,61.75,71.33333333333331,75.2,75.1,78.96666666666667,79.85714285714285,79.05,79.78888888888889
50.3,66.1,70.7,77.325,75.68,76.48333333333333,76.92857142857143,78.3125,78.4
60.1,71.55,78.8,79.05,81.2,82.2,78.98571428571428,79.425,78.47777777777777
54.0,64.1,71.56666666666666,75.625,78.3,78.23333333333333,79.18571428571428,78.85,80.02222222222223
54.1,70.7,76.19999999999999,77.7,77.1,78.41666666666666,78.71428571428571,80.6125,80.24444444444444
43.8,61.95,68.06666666666666,74.3,76.56,74.06666666666666,76.05714285714285,79.85,79.27777777777779
52.4,61.65,65.49999999999999,75.175,76.06,78.48333333333333,77.4,79.7125,79.55555555555556
64.3,65.35,69.53333333333333,71.45,75.26,76.63333333333333,78.8142857142857,80.8625,81.45555555555556
50.9,69.4,70.8,74.7,73.94,77.51666666666667,77.05714285714285,77.675,79.01111111111112
58.2,71.45,73.96666666666665,77.125,76.24,78.26666666666667,77.89999999999999,78.9,78.9
57.4,56.1,68.8,73.925,76.6,78.95,77.9,79.925,79.81111111111112
67.9,67.9,74.63333333333333,74.95,77.52,78.33333333333334,78.92857142857143,79.425,77.95555555555555
52.9,69.05,70.36666666666666,74.025,80.12,77.71666666666667,78.39999999999999,78.7,78.18888888888888
55.9,65.35,73.1,78.475,79.58,78.73333333333333,78.9142857142857,79.925,80.05555555555557
54.0,58.3,67.03333333333335,72.675,74.12,76.7,76.91428571428571,79.2375,78.71111111111111
58.7,63.75,71.2,75.625,79.76,80.50000000000001,80.38571428571429,79.625,79.47777777777777
58.7,72.2,75.36666666666667,76.4,76.7,79.55000000000001,80.39999999999999,80.2375,79.3
50.6,68.5,72.93333333333334,73.925,76.16,76.51666666666667,78.80000000000001,78.7875,79.05555555555557
45.6,65.5,71.3,76.35,75.84,77.26666666666667,77.82857142857144,80.0375,80.15555555555555
60.5,78.6,77.46666666666668,74.4,79.08,78.95000000000002,79.87142857142858,80.0375,80.02222222222221
51.3,60.15,69.46666666666665,71.525,75.88,75.91666666666666,78.24285714285715,78.4,77.93333333333334
47.1,59.95,65.83333333333333,72.2,74.6,79.55,78.14285714285714,78.875,80.05555555555556
48.3,63.15,70.06666666666666,77.45,76.22,76.58333333333331,79.62857142857142,80.1375,79.80000000000001
64.6,69.85,74.56666666666666,78.55,79.1,78.96666666666665,78.15714285714286,78.6625,78.43333333333334
49.3,63.15,70.63333333333333,78.1,81.34,80.65,80.42857142857143,80.675,79.5888888888889
58.8,63.4,70.56666666666666,73.7,75.86,77.4,79.35714285714285,79.6375,79.81111111111112
47.3,64.9,68.96666666666665,74.55,77.64,77.61666666666666,78.01428571428572,78.9,79.44444444444446
54.8,69.7,69.96666666666665,71.8,78.56,76.25,79.14285714285714,79.6375,79.45555555555556
64.1,71.15,75.93333333333334,75.975,77.94,78.15,77.52857142857142,78.475,79.11111111111111
47.9,61.1,71.93333333333334,75.85,78.12,79.56666666666666,79.75714285714287,79.9875,79.74444444444444
54.6,73.7,70.03333333333335,72.45,76.2,76.65,77.15714285714287,78.525,78.74444444444444
52.3,59.6,72.06666666666666,71.725,74.18,75.30000000000001,76.14285714285715,78.1625,77.9
41.8,64.2,70.46666666666665,79.3,79.52,78.39999999999998,77.05714285714288,76.9375,77.76666666666668
65.0,66.2,69.63333333333333,73.2,74.26,76.13333333333334,75.95714285714286,77.125,77.60000000000001
55.0,67.65,66.9,72.4,75.36,76.15,78.54285714285716,79.75,78.54444444444444
51.1,65.0,72.23333333333332,73.2,76.36,78.33333333333333,79.7,79.7625,79.63333333333334
59.4,69.85,72.2,75.6,76.9,78.43333333333334,79.25714285714287,79.975,79.43333333333334
44.1,55.7,69.53333333333335,73.675,76.28,78.2,79.12857142857143,78.2625,77.85555555555555
61.1,72.2,76.16666666666666,79.05,80.2,77.11666666666666,77.47142857142858,78.0375,78.9888888888889
50.3,68.4,72.46666666666665,74.425,77.44,78.11666666666667,78.42857142857143,78.5125,78.26666666666668
62.8,70.2,70.03333333333335,72.3,72.48,78.65,80.51428571428572,79.1125,79.73333333333333
60.2,64.25,68.3,73.15,75.6,77.78333333333335,78.65714285714286,80.05,79.5
48.3,60.65,70.6,75.975,77.6,77.55,80.27142857142857,79.4375,78.28888888888888
52.3,69.45,72.16666666666667,74.5,77.34,79.50000000000001,79.2,78.525,79.06666666666666
53.1,63.3,66.66666666666666,75.4,78.98,80.75000000000001,79.9,78.725,78.63333333333333
