n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
57.7,67.6,73.43333333333334,72.9,76.7,77.55,78.82857142857142,77.825,78.82222222222221
55.5,65.75,67.6,71.125,74.32,76.61666666666666,77.21428571428572,77.0,77.98888888888888
57.5,67.95,76.3,70.15,73.52,74.85000000000001,76.2,77.025,78.46666666666667
45.1,66.35,65.03333333333335,71.65,75.72,77.81666666666666,78.67142857142855,77.85,79.06666666666666
56.2,63.6,68.9,71.1,73.24,76.39999999999999,76.54285714285714,78.1625,78.91111111111111
62.7,65.55,72.3,72.95,74.9,77.16666666666666,77.7,78.45,77.91111111111111
64.2,67.75,73.53333333333335,73.775,76.64,77.48333333333333,76.17142857142856,76.5125,77.65555555555555
62.7,67.5,76.16666666666666,77.3,79.62,80.9,78.08571428571429,77.25,77.52222222222224
56.7,63.9,66.3,71.2,74.52,73.35,75.4857142857143,76.65,79.06666666666665
61.1,71.85,72.8,74.875,75.04,75.58333333333334,76.91428571428573,78.05,78.27777777777779
56.7,67.65,68.53333333333335,71.45,71.84,73.76666666666667,75.4,77.125,78.16666666666669
55.9,61.85,67.26666666666667,69.95,73.98,75.95,75.38571428571429,77.05,78.57777777777777
77.1,66.9,68.1,72.025,72.58,74.75,77.88571428571429,79.425,79.27777777777777
52.0,67.25,66.83333333333333,70.275,70.44,73.08333333333333,76.24285714285715,77.5375,78.61111111111111
63.0,66.6,70.63333333333333,75.375,73.34,76.4,76.55714285714285,76.475,78.12222222222222
61.0,64.0,69.4,74.1,76.4,75.63333333333333,76.68571428571428,77.4625,78.03333333333333
63.5,74.2,71.86666666666666,73.475,75.34,76.75,77.37142857142857,77.7625,78.43333333333334
68.4,69.9,69.93333333333334,76.0,75.24,76.05,78.11428571428571,78.6625,79.48888888888891
58.2,69.45,69.76666666666667,73.075,76.4,77.36666666666667,78.41428571428571,78.4125,78.0111111111111
55.8,62.2,72.16666666666666,71.0,75.12,75.16666666666666,76.12857142857142,78.0375,78.94444444444443
68.3,66.85,75.5,78.175,76.24,79.56666666666666,77.92857142857143,77.2625,79.73333333333333
62.3,65.8,70.56666666666666,72.75,75.4,78.35,79.71428571428571,78.4625,78.78888888888888
59.3,69.65,71.73333333333333,70.25,73.48,76.51666666666667,77.64285714285714,77.3,78.2
57.3,64.9,68.2,73.0,73.8,74.16666666666669,75.32857142857142,78.425,78.76666666666667
63.6,76.0,73.3,72.75,77.04,78.81666666666666,78.2,78.6125,78.77777777777779
53.5,64.05,68.33333333333331,71.775,73.82,75.65,76.48571428571428,77.775,78.61111111111111
49.0,62.5,73.5,70.125,70.94,75.75,75.7,77.1125,78.54444444444444
63.5,72.8,73.9,74.05,75.48,75.31666666666666,77.47142857142856,78.9375,78.12222222222223
53.4,64.0,71.43333333333334,77.15,75.34,76.74999999999999,75.89999999999999,76.6875,77.93333333333334
54.4,63.85,70.76666666666667,75.15,78.76,78.5,78.94285714285715,79.6375,79.84444444444445
63.2,65.5,71.6,70.65,72.54,74.06666666666666,76.84285714285714,78.075,79.1
60.6,69.3,66.83333333333333,71.725,75.16,77.06666666666666,76.52857142857141,77.825,77.92222222222222
56.8,70.7,68.93333333333334,74.45,75.84,75.18333333333332,78.64285714285715,79.275,79.48888888888888
70.4,70.9,75.56666666666666,77.625,76.4,75.78333333333335,77.85714285714285,77.975,79.41111111111111
53.4,64.8,71.50000000000001,70.3,72.36,75.48333333333333,75.2,78.6125,80.43333333333334
62.5,67.6,65.13333333333333,71.925,72.64,74.35,75.31428571428573,76.825,77.93333333333334
61.4,69.3,71.03333333333333,70.7,72.3,72.33333333333334,74.24285714285713,77.1625,77.66666666666666
57.2,69.9,74.46666666666665,76.275,78.3,78.8,77.78571428571429,79.55,78.61111111111113
