n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
50.7,60.35,64.4,64.675,68.02,65.85,70.1142857142857,63.8875,69.72222222222221
49.9,61.45,61.599999999999994,61.125,64.58,67.4,68.25714285714285,68.075,69.32222222222222
57.0,62.95,60.50000000000001,64.175,62.9,65.94999999999999,64.85714285714285,65.7625,65.15555555555555
46.4,55.3,61.19999999999999,63.8,65.9,65.8,69.4857142857143,71.4625,70.95555555555558
59.6,65.35,62.6,62.225,62.3,62.76666666666666,64.11428571428571,65.4875,65.08888888888889
50.6,56.6,61.33333333333333,64.8,65.84,68.16666666666666,69.35714285714286,68.7125,70.17777777777778
50.3,64.1,68.96666666666665,66.925,64.62,64.49999999999999,64.45714285714284,64.9375,70.88888888888889
67.9,72.2,75.33333333333334,71.55,75.38,72.55000000000001,70.54285714285714,66.225,70.28888888888889
57.4,63.1,65.13333333333333,69.05,72.18,70.45,71.52857142857142,69.4375,70.03333333333333
54.1,66.4,73.9,72.9,69.48,69.25,69.64285714285715,70.625,70.1
43.8,59.4,60.23333333333332,61.65,66.44,69.18333333333332,69.25714285714285,69.325,71.16666666666667
52.4,53.7,59.0,61.525,65.58,64.68333333333332,63.614285714285714,69.7125,70.53333333333333
64.3,60.0,62.9,66.6,64.18,63.349999999999994,67.71428571428572,69.4625,66.31111111111112
52.8,67.5,65.26666666666667,65.3,61.04,63.46666666666666,65.74285714285715,69.8125,71.51111111111112
58.2,64.95,64.19999999999999,66.15,64.56,65.76666666666668,65.67142857142856,63.5375,69.99999999999999
57.4,53.55,60.43333333333334,65.0,65.02,65.23333333333333,65.47142857142858,66.0,64.16666666666667
67.9,62.7,65.6,65.475,63.64,67.16666666666667,67.31428571428572,64.6625,64.7
59.5,68.75,61.36666666666665,62.05,64.58,66.4,67.6,67.7125,66.06666666666665
55.9,60.95,62.1,66.35,71.14,70.96666666666665,71.4,71.8125,71.1888888888889
48.7,56.05,60.29999999999999,59.4,63.68,64.73333333333333,65.17142857142856,64.7,68.82222222222222
59.7,61.45,61.96666666666666,66.7,72.54,68.71666666666665,70.75714285714287,71.75,70.31111111111112
55.2,69.3,65.13333333333334,62.625,63.66,63.75,66.2142857142857,65.1375,69.34444444444445
50.6,65.55,68.0,67.875,67.76,69.66666666666669,70.04285714285716,71.5,70.31111111111112
55.9,63.75,64.33333333333333,68.6,68.2,70.1,68.85714285714285,70.3125,71.63333333333333
60.5,74.0,72.13333333333334,72.65,75.74,73.98333333333333,69.64285714285715,70.6375,70.02222222222221
51.3,54.35,60.36666666666666,61.85,66.94,68.2,68.58571428571429,69.65,69.5
44.4,60.0,63.16666666666667,66.575,67.92,67.21666666666667,68.92857142857143,69.125,70.6
48.3,61.85,61.6,68.025,69.32,69.33333333333333,65.72857142857144,69.225,65.62222222222223
66.2,62.05,74.6,68.175,66.3,68.66666666666667,69.64285714285712,71.075,70.05555555555556
49.2,63.45,58.23333333333334,59.6,64.32,71.6,73.25714285714285,72.4,66.76666666666667
58.8,60.95,63.6,60.25,61.22,63.45000000000001,62.857142857142854,63.225,69.94444444444443
48.3,62.25,64.33333333333333,64.925,67.02,66.98333333333332,68.57142857142857,70.25,71.16666666666666
54.8,58.45,59.16666666666666,61.25,63.9,62.21666666666666,64.14285714285715,64.625,70.06666666666665
70.3,66.7,73.69999999999999,70.825,67.96,67.3,65.41428571428571,66.95,66.99999999999999
47.9,58.35,66.43333333333332,70.275,68.14,68.91666666666666,69.72857142857144,69.925,71.14444444444445
57.3,64.85,65.03333333333335,64.75,67.48,66.76666666666667,67.72857142857143,68.425,69.03333333333333
52.3,51.1,59.69999999999999,62.425,67.4,70.71666666666667,72.68571428571428,68.2625,69.56666666666666
41.8,56.95,61.16666666666666,65.8,68.08,68.35000000000001,65.62857142857143,65.95,69.08888888888889
65.0,61.55,68.4,63.725,60.22,63.61666666666667,63.02857142857143,64.925,69.19999999999999
54.1,61.6,66.6,70.1,71.32,67.46666666666667,64.94285714285715,68.575,68.92222222222223
52.6,60.85,60.79999999999999,66.6,67.68,72.25,72.64285714285714,71.6,70.53333333333333
59.4,66.05,69.53333333333333,67.725,67.16,69.45,69.41428571428573,68.1,66.87777777777778
44.1,52.25,58.83333333333333,62.0,62.54,64.14999999999999,65.27142857142857,71.05,69.87777777777778
57.7,68.95,73.76666666666668,73.15,71.04,72.24999999999999,70.65714285714286,70.1,69.7111111111111
47.6,67.1,66.2,68.075,66.74,65.6,64.25714285714287,65.3,70.73333333333333
69.5,70.15,68.26666666666668,59.75,68.16,69.73333333333333,70.58571428571429,70.15,70.53333333333333
60.2,62.1,65.36666666666666,66.475,64.38,67.41666666666667,67.7,69.5375,69.71111111111111
51.1,58.7,60.63333333333334,61.7,64.02,65.61666666666666,68.98571428571428,70.6375,69.4111111111111
58.8,62.15,64.4,62.425,65.44,68.15,69.78571428571428,69.6,71.04444444444444
56.5,58.3,58.56666666666666,60.0,69.08,69.13333333333333,69.61428571428571,69.95,70.55555555555556
52.8,58.85,61.66666666666667,59.7,66.62,68.56666666666666,69.8,69.7125,69.55555555555556
56.2,59.05,61.1,62.275,62.56,69.98333333333333,65.71428571428572,65.825,67.14444444444443
56.1,58.65,65.26666666666667,68.05,69.32,71.35,67.94285714285714,70.725,70.88888888888889
52.0,60.55,66.96666666666667,71.225,71.86,68.11666666666667,69.52857142857142,70.225,69.86666666666667
45.9,63.3,65.23333333333333,67.725,63.9,64.83333333333334,65.04285714285714,70.1,69.87777777777778
45.4,60.2,61.46666666666667,59.7,61.7,64.15,65.52857142857142,64.7,70.14444444444445
49.2,65.25,69.23333333333333,67.625,68.18,69.73333333333333,67.87142857142858,70.675,70.55555555555554
58.6,61.95,58.3,61.5,62.28,64.86666666666667,64.94285714285715,66.3875,66.91111111111111
49.9,59.05,62.03333333333333,64.125,69.26,68.86666666666667,66.02857142857142,66.1375,70.65555555555555
41.7,57.45,64.9,67.025,67.04,70.65,70.55714285714285,70.9,70.38888888888889
49.1,57.85,58.4,59.275,63.92,66.13333333333333,65.4,64.8875,64.68888888888888
36.8,51.6,60.19999999999998,61.925,68.46,66.01666666666667,68.42857142857142,68.9125,69.52222222222221
46.3,57.8,60.83333333333333,62.0,60.9,67.95,66.54285714285714,68.1125,65.16666666666667
52.4,59.55,62.13333333333333,64.925,66.44,70.08333333333333,66.6857142857143,67.9,68.74444444444445
61.6,66.75,68.7,69.525,72.0,71.61666666666667,65.84285714285714,67.0,70.54444444444444
58.8,53.8,63.26666666666665,68.275,67.74,67.41666666666667,69.0,69.2625,70.15555555555555
55.8,62.4,61.4,62.525,69.7,63.98333333333332,68.80000000000001,70.35,70.74444444444444
52.1,61.15,64.76666666666667,62.4,62.4,64.03333333333335,64.22857142857143,69.6125,69.26666666666667
54.9,60.95,67.4,67.675,66.3,69.68333333333334,69.62857142857143,69.4625,72.51111111111109
42.9,60.5,64.60000000000001,68.0,70.08,70.78333333333333,69.38571428571429,69.375,68.72222222222221
61.0,65.85,71.86666666666667,68.75,65.66,66.36666666666667,66.44285714285715,66.65,66.14444444444445
56.8,63.0,64.69999999999999,62.975,69.58,70.23333333333333,70.45714285714286,68.5625,69.38888888888887
51.1,63.6,60.5,63.15,66.76,69.11666666666667,70.71428571428571,68.45,69.34444444444445
61.0,62.2,61.23333333333333,64.975,68.02,68.25000000000001,69.4,70.3625,66.88888888888889
52.5,59.1,67.23333333333333,71.725,70.54,73.33333333333334,74.41428571428573,69.9,70.6111111111111
58.4,70.95,67.43333333333334,63.075,70.26,64.91666666666666,69.6,70.8375,72.36666666666666
55.4,68.2,66.26666666666667,67.25,65.34,67.9,70.51428571428572,71.4875,70.60000000000001
53.6,65.65,63.46666666666667,68.275,72.6,72.61666666666665,73.18571428571428,69.65,70.98888888888887
62.4,68.35,71.4,69.25,67.66,68.33333333333334,70.1142857142857,69.4375,70.96666666666667
47.4,58.85,61.13333333333333,63.125,64.32,63.81666666666666,63.69999999999999,64.7875,64.75555555555556
58.6,62.25,64.63333333333334,61.825,62.44,63.48333333333332,70.30000000000001,70.6625,70.85555555555555
45.7,58.35,68.89999999999999,68.475,67.96,68.83333333333331,67.47142857142858,68.4,70.01111111111112
57.7,64.45,67.93333333333334,71.375,69.88,68.4,67.84285714285714,65.575,70.5111111111111
54.1,59.4,65.1,67.2,70.42,65.21666666666665,71.07142857142858,70.3375,70.32222222222224
54.6,60.85,61.56666666666667,66.275,67.22,66.43333333333334,65.61428571428573,66.1625,70.53333333333335
43.4,55.5,58.96666666666667,64.0,65.94,66.36666666666666,65.38571428571429,66.4375,65.67777777777778
55.3,66.65,67.33333333333333,66.3,66.32,67.11666666666667,68.1142857142857,71.8875,71.78888888888888
43.6,53.35,57.06666666666666,65.45,67.22,68.13333333333333,65.97142857142858,71.075,70.6
59.2,60.5,66.03333333333333,71.925,67.82,68.88333333333333,67.84285714285714,68.7125,69.77777777777777
53.4,67.1,66.2,68.575,69.38,67.6,68.45714285714286,67.725,72.24444444444444
49.1,60.1,64.63333333333333,68.875,69.36,68.86666666666666,70.10000000000001,71.075,71.2
49.8,61.05,56.4,65.0,65.18,63.63333333333334,63.49999999999999,70.875,71.13333333333333
52.5,70.55,65.8,70.95,65.5,64.61666666666667,67.65714285714286,70.2125,69.96666666666667
54.0,59.75,64.39999999999999,66.925,69.32,67.71666666666665,67.85714285714283,70.55,69.36666666666666
46.3,55.1,60.96666666666667,62.2,64.06,66.81666666666666,66.51428571428572,68.1875,69.6111111111111
43.6,56.25,59.53333333333334,61.275,61.74,63.06666666666666,69.64285714285712,69.2,70.37777777777778
62.8,65.1,65.93333333333334,67.225,66.92,70.18333333333335,70.94285714285714,69.975,70.34444444444445
48.0,58.75,60.33333333333334,64.85,67.36,67.13333333333333,67.14285714285715,69.6625,70.23333333333333
57.3,67.15,66.50000000000001,69.925,69.52,67.06666666666666,66.35714285714285,67.3625,65.93333333333334
55.2,53.0,54.53333333333333,62.55,62.7,65.81666666666666,65.7,66.7875,68.55555555555556
