n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
54.8,71.25,78.30000000000001,77.0,78.5,79.3,80.5,79.0625,79.16666666666666
55.5,66.9,72.93333333333334,71.8,76.22,77.66666666666667,79.11428571428573,77.45,78.21111111111111
57.5,69.75,76.56666666666666,75.0,76.08,76.66666666666666,78.64285714285715,79.175,79.26666666666667
46.8,65.8,68.76666666666667,73.875,78.28,78.85,78.44285714285714,79.7375,80.96666666666668
55.2,66.15,74.06666666666666,74.55,76.2,75.71666666666667,77.22857142857143,79.8625,80.56666666666668
62.7,66.75,73.93333333333334,73.95,77.24,79.51666666666668,80.0,79.7625,80.54444444444444
64.2,72.85,74.63333333333334,77.4,78.84,78.69999999999999,78.51428571428572,77.725,78.4888888888889
60.5,69.45,78.06666666666666,78.55,80.1,82.93333333333332,79.67142857142858,78.8125,79.15555555555555
54.6,69.2,73.93333333333334,75.5,77.96,77.8,77.94285714285715,79.275,78.71111111111111
62.5,70.6,74.93333333333334,76.175,77.34,76.6,79.4,79.9125,79.96666666666665
54.0,63.8,72.83333333333331,71.925,74.58,75.03333333333333,76.57142857142856,79.1375,79.14444444444445
57.1,64.8,69.6,73.4,74.44,76.05,76.85714285714285,79.6,80.33333333333334
76.1,71.9,71.8,70.525,76.74,77.71666666666665,79.80000000000001,80.1125,80.41111111111113
52.4,67.6,71.23333333333333,75.675,74.86,79.16666666666666,77.72857142857143,79.0375,79.94444444444444
63.0,64.7,71.93333333333334,77.525,79.32,78.83333333333334,78.57142857142857,79.325,78.85555555555555
59.1,67.5,70.9,76.75,79.44,78.66666666666666,78.0,79.6,79.82222222222222
63.5,75.8,77.36666666666667,75.75,77.96,79.33333333333333,78.12857142857142,78.25,78.96666666666665
68.4,70.85,73.36666666666667,75.575,77.28,77.66666666666667,78.1,79.675,79.83333333333333
58.2,69.6,71.96666666666665,76.625,79.88,78.4,78.48571428571428,79.5875,80.0888888888889
57.8,68.05,70.56666666666668,72.1,77.18,78.83333333333333,77.64285714285712,79.15,78.9
63.6,65.9,76.53333333333333,78.125,81.08,80.5,80.35714285714286,79.3875,80.05555555555556
62.3,71.4,73.9,76.3,77.14,79.93333333333335,80.12857142857143,79.0625,79.9888888888889
59.3,72.1,74.83333333333333,76.15,78.3,76.93333333333334,79.44285714285715,79.7125,80.25555555555555
57.3,67.75,71.1,75.85,75.76,77.8,78.01428571428572,80.225,79.71111111111111
63.6,80.6,77.06666666666666,75.675,77.9,79.93333333333334,81.24285714285713,81.225,79.02222222222223
53.5,64.95,73.7,76.75,78.92,77.46666666666665,77.91428571428571,78.625,78.83333333333334
49.0,64.9,73.96666666666665,73.1,74.72,77.36666666666667,76.74285714285713,79.4,80.0
59.4,73.3,76.03333333333333,78.45,77.3,77.53333333333335,80.5,80.0375,79.61111111111113
53.4,69.85,75.86666666666667,77.825,78.86,78.36666666666667,79.47142857142856,78.2875,78.50000000000001
54.4,70.25,77.23333333333333,81.075,81.54,80.16666666666667,80.82857142857142,80.0625,79.52222222222221
64.1,71.45,75.4,74.175,75.88,78.58333333333331,79.17142857142856,79.0625,80.12222222222223
60.6,71.75,70.06666666666666,74.05,77.7,78.66666666666667,79.67142857142858,80.55,79.62222222222222
56.8,73.8,71.36666666666667,74.875,78.12,78.76666666666667,78.9,79.3875,78.88888888888889
71.0,72.6,76.13333333333334,76.625,79.66,80.43333333333334,79.74285714285715,79.725,79.66666666666666
