n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
36.0,61.6,68.8,68.575,73.0,76.11666666666666,76.87142857142857,76.1125,77.85555555555557
31.7,56.45,60.89999999999999,67.275,72.4,73.96666666666665,76.25714285714287,76.4,77.17777777777778
40.9,58.35,67.1,68.875,72.14,73.38333333333333,74.55714285714286,76.2625,77.81111111111112
38.6,55.75,62.0,66.4,73.48,74.24999999999999,75.61428571428571,76.6,78.3
35.3,55.2,62.63333333333333,66.35,71.84,74.33333333333333,75.64285714285715,78.0625,77.73333333333333
38.5,56.0,67.26666666666667,67.7,71.06,74.55,75.64285714285714,77.0625,77.58888888888889
39.1,58.55,68.69999999999999,69.9,73.88,75.21666666666667,76.07142857142858,75.4875,77.44444444444443
45.6,61.6,68.49999999999999,74.525,75.8,79.63333333333334,77.18571428571427,76.675,76.37777777777778
30.2,51.65,62.5,68.075,70.04,71.95,74.1,75.925,77.77777777777779
55.1,56.85,63.16666666666666,68.875,70.22,72.48333333333333,75.3,77.0875,77.78888888888889
50.1,60.05,67.06666666666666,69.95,70.3,72.11666666666667,74.15714285714286,76.8875,78.33333333333334
34.6,54.6,60.33333333333333,66.225,72.58,74.8,73.95714285714286,76.275,78.17777777777778
51.2,55.35,62.03333333333333,68.6,71.26,72.75,76.12857142857142,78.425,78.06666666666666
30.1,55.9,60.23333333333333,67.625,68.42,71.91666666666667,74.95714285714286,76.65,78.37777777777778
42.6,53.4,64.7,69.1,70.4,74.9,74.97142857142858,76.6,77.94444444444444
54.3,51.85,65.6,69.8,72.18,73.55,75.27142857142857,76.35,77.16666666666666
43.9,64.35,65.39999999999999,67.05,72.74,74.85,75.94285714285715,76.7875,77.02222222222223
44.2,56.85,65.76666666666665,70.35,72.18,72.94999999999999,74.97142857142858,77.1875,78.37777777777778
41.6,60.05,68.2,73.7,75.36,75.98333333333333,76.37142857142858,77.825,77.02222222222223
39.2,53.55,65.99999999999999,67.05,70.18,71.36666666666667,74.3142857142857,75.825,77.54444444444447
61.4,59.9,70.86666666666666,72.825,74.14,77.16666666666669,76.24285714285713,76.8375,78.63333333333333
37.1,53.3,66.43333333333332,68.2,72.38,75.91666666666667,77.99999999999999,78.1125,78.0777777777778
35.0,60.15,65.46666666666665,64.825,69.06,73.51666666666667,74.85714285714285,75.6125,76.76666666666668
40.3,55.2,61.73333333333334,71.25,69.32,72.8,74.65714285714286,77.0625,78.42222222222222
41.2,65.55,68.56666666666666,69.65,74.72,77.3,77.31428571428572,77.3,77.5
41.8,57.1,63.06666666666666,68.275,71.2,73.51666666666667,75.35714285714285,77.2375,77.58888888888889
32.1,52.9,64.3,66.075,70.3,73.56666666666666,74.04285714285713,76.7,77.91111111111111
44.7,66.0,67.83333333333333,70.9,73.4,73.85,77.45714285714286,77.775,77.25555555555556
30.7,56.5,67.43333333333334,70.525,73.82,74.75,76.1,76.2625,78.05555555555556
33.8,55.8,67.86666666666667,70.275,75.96,76.28333333333332,78.54285714285714,79.375,79.47777777777779
46.2,59.0,63.66666666666666,66.875,70.94,74.13333333333333,75.95714285714286,77.15,78.22222222222221
39.5,57.25,60.80000000000001,66.425,72.3,74.8,75.87142857142857,77.15,77.96666666666667
39.9,61.75,64.4,71.05,74.68,75.43333333333334,77.8,77.8625,77.93333333333334
48.7,65.55,71.33333333333333,72.5,73.74,75.19999999999999,76.3,76.825,78.44444444444446
43.8,57.4,65.63333333333333,64.1,69.84,73.36666666666666,75.7,78.4125,79.53333333333335
42.3,59.45,61.43333333333335,67.925,70.38,72.88333333333334,74.1857142857143,75.5,77.46666666666665
46.1,61.6,63.36666666666666,68.65,70.28,71.06666666666668,73.17142857142856,75.8375,76.9
47.6,59.45,68.83333333333333,74.1,77.96,76.98333333333333,76.85714285714285,78.0375,77.60000000000001
