n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
17.1,15.5,19.3,33.675,33.96,36.1,36.15714285714286,36.0,36.68888888888889
15.0,19.95,17.433333333333334,17.975,36.9,34.6,35.042857142857144,35.5125,36.077777777777776
18.5,13.15,18.1,36.95,35.12,38.43333333333334,37.25714285714286,36.975,36.33333333333333
14.7,16.45,16.166666666666664,36.375,37.22,14.116666666666665,38.68571428571429,38.7,37.51111111111111
33.0,16.0,18.033333333333335,18.825,16.22,14.716666666666665,16.47142857142857,15.6875,37.244444444444454
9.1,13.55,11.7,12.175,31.14,31.916666666666664,33.5,34.6,36.11111111111111
14.8,14.7,17.966666666666665,15.5,14.1,15.899999999999999,15.085714285714287,16.4625,37.788888888888884
30.0,32.3,38.2,17.1,37.06,36.083333333333336,17.828571428571433,16.55,36.01111111111111
34.4,39.1,33.46666666666666,33.075,34.48,33.550000000000004,34.31428571428571,35.7875,35.65555555555555
16.6,12.15,31.16666666666667,33.3,34.24,34.516666666666666,32.91428571428571,34.875,36.27777777777778
13.7,38.75,16.666666666666664,17.225,16.66,36.233333333333334,35.6,35.6375,35.79999999999999
19.5,11.25,11.966666666666665,34.4,34.98,13.516666666666666,13.857142857142856,34.0625,35.444444444444436
17.4,14.75,17.3,37.3,16.78,17.200000000000003,15.585714285714287,15.725,14.811111111111108
21.2,17.9,38.53333333333333,16.725,16.82,16.166666666666664,15.385714285714286,13.775,36.96666666666667
6.0,10.5,13.8,15.725,14.52,13.933333333333335,14.485714285714288,15.85,34.922222222222224
21.1,22.65,20.86666666666667,16.25,15.68,16.333333333333332,37.14285714285714,36.775,36.13333333333333
22.1,17.5,18.433333333333334,17.075,16.76,15.066666666666665,15.571428571428573,16.35,38.7
18.3,30.1,13.933333333333335,16.0,16.42,16.066666666666666,37.92857142857142,15.8625,37.266666666666666
16.8,14.3,32.099999999999994,36.05,35.52,35.916666666666664,36.042857142857144,36.6625,14.422222222222222
20.8,15.4,14.3,13.375,14.36,13.933333333333332,36.37142857142857,36.6875,37.06666666666667
20.5,14.25,13.266666666666666,13.575,14.6,14.183333333333332,15.32857142857143,36.4375,35.888888888888886
19.0,19.35,36.13333333333333,15.6,16.18,14.283333333333333,14.785714285714286,14.375,36.8
14.6,12.9,32.16666666666666,34.9,36.96,37.400000000000006,38.24285714285714,36.0875,36.63333333333333
17.1,17.6,32.9,31.275,32.86,35.55,35.18571428571428,35.475,34.97777777777778
13.9,17.1,18.53333333333333,16.575,16.66,36.66666666666667,16.34285714285714,35.8875,36.05555555555556
15.7,15.1,30.233333333333334,32.975,38.06,38.76666666666667,39.1,38.8875,37.455555555555556
29.9,34.9,37.733333333333334,14.15,39.84,37.6,35.98571428571429,37.5875,37.3
15.0,13.8,34.833333333333336,35.5,35.6,36.61666666666667,36.48571428571429,36.725,36.65555555555556
33.8,46.4,41.36666666666667,37.825,37.1,36.76666666666667,35.642857142857146,36.7125,36.388888888888886
27.5,14.55,34.93333333333334,38.675,37.24,35.56666666666666,37.48571428571429,36.725,16.177777777777774
21.6,15.45,14.53333333333333,13.225,13.76,12.849999999999998,13.914285714285713,34.4,36.199999999999996
37.2,33.95,34.1,34.2,33.9,36.766666666666666,37.51428571428571,38.6375,15.511111111111111
10.4,15.9,18.633333333333333,17.275,16.7,16.016666666666666,15.585714285714284,14.1125,36.77777777777777
23.0,16.65,16.06666666666667,18.025,18.64,17.416666666666668,16.37142857142857,15.15,15.122222222222222
