n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
47.8,52.55,53.89999999999999,48.725,48.22,49.01666666666667,49.21428571428572,50.1375,50.11111111111112
46.9,40.4,41.53333333333333,51.2,50.9,49.48333333333334,50.17142857142858,51.65,49.85555555555555
52.5,44.35,40.166666666666664,48.475,49.52,51.76666666666666,50.24285714285715,51.325,50.73333333333333
32.3,47.5,43.56666666666668,47.9,46.8,46.78333333333333,50.14285714285713,50.6625,51.07777777777779
39.3,49.25,51.0,47.85,43.66,52.36666666666667,51.142857142857146,53.0875,52.66666666666665
27.7,31.3,33.46666666666667,33.85,44.32,44.80000000000001,47.528571428571425,48.075,50.777777777777786
44.6,50.55,52.70000000000001,52.475,52.5,49.55,48.72857142857143,49.2625,50.85555555555555
53.7,48.35,49.83333333333332,50.9,51.4,52.6,51.22857142857142,52.025,51.04444444444444
43.9,47.3,44.39999999999999,44.4,45.94,46.61666666666665,48.67142857142857,51.1125,50.52222222222222
53.9,45.3,46.23333333333332,47.875,49.6,49.66666666666667,48.81428571428571,50.5,50.877777777777766
33.9,47.15,48.66666666666666,46.15,48.06,49.01666666666667,48.614285714285714,49.4,50.82222222222222
32.2,44.7,33.36666666666667,49.6,51.66,42.48333333333333,41.25714285714286,51.35,50.35555555555555
51.4,45.6,49.69999999999999,46.575,50.26,42.03333333333333,50.42857142857142,46.675,45.04444444444445
52.8,54.4,52.099999999999994,49.4,49.14,49.58333333333333,49.52857142857143,50.7,50.788888888888884
36.1,46.85,47.83333333333333,49.125,49.7,50.5,50.88571428571427,51.375,49.52222222222222
49.1,51.0,48.86666666666667,50.0,48.88,48.45,48.55714285714285,48.675,49.33333333333333
63.5,43.5,50.63333333333333,50.75,53.7,52.81666666666667,50.51428571428571,52.4375,52.35555555555557
35.1,40.55,43.0,48.325,52.66,49.83333333333334,50.54285714285713,50.2,51.1
44.4,40.25,42.86666666666667,49.625,49.08,46.86666666666667,49.12857142857143,50.1375,44.17777777777778
32.0,36.45,38.33333333333333,47.1,44.62,45.66666666666667,51.64285714285714,52.4625,52.13333333333334
28.7,37.1,41.93333333333334,40.175,42.64,43.26666666666667,42.81428571428572,52.0375,50.16666666666666
45.9,52.25,55.5,52.15,45.78,45.96666666666667,49.07142857142856,47.975,51.81111111111111
39.2,41.2,49.26666666666667,49.225,50.02,50.5,50.77142857142858,50.7,50.7888888888889
34.5,31.65,42.6,45.675,48.54,49.93333333333334,50.31428571428572,50.7625,50.777777777777764
49.9,59.6,55.93333333333333,51.95,55.24,51.35,51.22857142857142,51.0625,49.85555555555557
31.8,35.95,47.03333333333334,47.0,50.82,49.78333333333334,51.35714285714285,52.0125,51.92222222222222
36.1,44.05,48.53333333333334,50.2,51.44,50.23333333333333,49.91428571428572,52.475,51.355555555555554
39.7,49.85,47.53333333333334,46.775,47.26,49.35,48.98571428571429,48.6625,51.155555555555566
45.6,52.35,54.4,51.275,49.54,49.13333333333333,49.385714285714286,50.7875,51.07777777777778
51.5,46.6,45.13333333333333,49.9,51.1,48.58333333333335,51.4,50.0125,42.84444444444444
39.6,39.7,42.23333333333333,42.675,46.06,43.83333333333333,46.14285714285713,47.0625,50.07777777777778
44.2,55.95,48.13333333333333,45.675,46.72,48.58333333333334,50.07142857142857,51.5,50.855555555555554
36.1,44.15,42.19999999999999,42.55,45.56,45.16666666666666,46.814285714285724,44.6625,49.477777777777774
37.9,40.05,40.699999999999996,45.0,44.54,46.81666666666667,47.457142857142856,49.425,48.25555555555554
46.1,43.85,43.26666666666667,47.525,50.02,50.81666666666666,49.17142857142857,49.425,49.688888888888876
50.0,37.8,50.19999999999999,53.525,53.78,49.83333333333333,50.21428571428571,50.4375,49.03333333333333
42.1,34.4,41.16666666666667,46.35,48.26,47.85,45.98571428571427,48.55,49.56666666666666
35.5,45.2,49.13333333333334,45.45,45.26,44.25,50.82857142857142,51.5,51.0
44.1,45.35,46.16666666666667,48.5,46.22,45.81666666666667,45.914285714285704,45.2,50.466666666666676
39.7,46.0,47.36666666666667,49.25,48.16,46.349999999999994,47.34285714285715,50.3625,50.388888888888886
42.9,43.75,43.89999999999999,45.325,43.72,48.31666666666667,48.80000000000001,49.1375,49.73333333333333
47.6,45.7,54.4,53.375,49.28,48.96666666666666,48.77142857142857,48.7625,47.43333333333333
39.3,47.7,47.33333333333333,49.125,49.7,48.56666666666666,49.64285714285714,49.1125,49.43333333333334
54.1,51.95,53.43333333333334,53.2,49.96,51.58333333333334,51.37142857142857,49.8375,50.011111111111106
47.0,43.25,46.86666666666667,49.85,47.48,44.2,46.214285714285715,45.9125,50.222222222222214
43.5,47.9,49.86666666666668,51.425,52.28,50.91666666666667,48.75714285714285,49.775,49.97777777777778
43.9,50.85,51.0,51.7,48.76,48.33333333333333,48.62857142857143,48.0125,49.5
41.0,44.85,45.533333333333324,42.2,41.22,41.68333333333333,41.457142857142856,49.1875,49.94444444444444
40.5,43.95,48.96666666666667,47.7,48.02,51.349999999999994,50.82857142857143,49.5375,49.94444444444444
44.3,43.9,52.73333333333332,50.525,52.12,51.83333333333333,51.085714285714296,51.6125,49.955555555555556
42.8,42.2,38.23333333333333,50.975,51.6,50.76666666666666,50.87142857142858,52.65,51.70000000000001
46.1,50.95,52.53333333333333,55.175,52.34,53.76666666666667,52.457142857142856,51.375,51.855555555555554
34.7,41.1,46.33333333333334,47.85,48.2,49.23333333333333,48.47142857142857,49.4125,50.03333333333333
47.4,47.55,51.06666666666666,50.075,51.8,50.53333333333334,49.714285714285715,48.825,50.955555555555556
41.6,41.4,43.73333333333333,43.275,49.28,47.35,49.614285714285714,48.3,50.3111111111111
43.5,46.9,49.76666666666666,47.35,51.58,49.91666666666667,50.92857142857143,50.025,50.844444444444456
46.8,44.55,47.73333333333333,46.475,49.98,50.83333333333332,50.042857142857144,49.825,50.13333333333332
41.2,49.2,45.70000000000001,49.7,49.9,48.99999999999999,49.64285714285714,52.9375,48.288888888888884
47.3,54.0,52.16666666666666,53.95,54.22,54.05,45.62857142857142,46.4,50.86666666666667
42.2,44.6,52.93333333333333,51.7,51.6,52.06666666666667,53.32857142857143,51.625,50.96666666666666
42.5,47.9,49.13333333333334,46.95,47.46,48.83333333333334,50.91428571428572,51.8125,50.46666666666667
34.7,42.65,48.76666666666667,50.8,48.8,47.45,48.72857142857143,48.5875,50.31111111111111
29.3,48.85,50.73333333333332,53.575,50.04,49.58333333333334,49.21428571428571,49.975,51.08888888888889
