,dim_PCA,dim_PCA_std,percent_NRM,percent_NRM_std,PRESS_PCA,PRESS_NRM,PRESS_PCA_std,PRESS_NRM_std,PRESS_diff,PRESS_diff_std,PRESS_pVal,PRESS_PCA_c1,PRESS_PCA_c2,PRESS_PCA_c3,PRESS_PCA_c4,PRESS_PCA_c5,PRESS_PCA_c6,PRESS_PCA_c7,PRESS_PCA_c8,PRESS_PCA_c9,PRESS_PCA_c10,PRESS_NRM_c1,PRESS_NRM_c2,PRESS_NRM_c3,PRESS_NRM_c4,PRESS_NRM_c5,PRESS_NRM_c6,PRESS_NRM_c7,PRESS_NRM_c8,PRESS_NRM_c9,PRESS_NRM_c10,cosine_PCA,cosine_NRM,cosine_diff,cosine_diff_std,cosine_pVal
85.0%,4.02,0.13999999999999993,87.94650698125774,0.37421227408251323,5688785442021.156,5688806275151.148,2301586227419.001,2301670000501.5493,20833129.98977539,677236441.6302521,0.7991587121799286,123878220811.29228,50996213505.757416,4202871521876.705,456611334377.0062,101399536569.53676,107496292413.59126,67990772544.68915,66478019595.455986,52907944137.78131,458155586189.34265,123897268405.98238,50998917380.92062,4202924787831.912,456555472048.26953,101401064735.15018,107498790827.46031,67990562121.00227,66483385893.71952,52908035646.793274,458147990259.9378,0.8262037648207073,0.826204318900214,5.540795070202442e-07,1.6062369045594563e-05,0.4618514981768562
85.5%,4.08,0.27129319932501095,88.04978886548245,0.410245474083215,5763476146303.113,5763487275805.219,2399667253716.9385,2399726682199.4014,11129502.101723634,678721902.4401623,0.7491470801654898,126803186881.84984,55213905530.03428,4262374142271.698,456612635355.05365,102012840273.003,107653854550.76833,67978992303.04433,66148367794.59999,52575647050.39963,466102574292.6647,126821533252.0039,55224504304.73514,4262414151949.68,456553646729.32983,102014717357.44627,107656806531.9162,67978856658.23407,66155773584.476074,52575503714.80089,466091781722.59436,0.8243984910512745,0.8243982575864918,-2.3346478209229637e-07,1.9338385859717022e-05,0.511360943044574
86.0%,4.43,0.495075751779462,88.66494894184076,0.6190043897192279,7013426878489.358,7013448488177.517,8085097451268.469,8085247233998.549,21609688.154350586,883448755.5039116,0.9369678210300386,147345436155.34042,67887037682.728035,5429225140887.025,460012478037.57275,106612709546.01355,107989799223.13849,68025815567.71998,63864412999.14597,52140826796.28927,510323221594.39087,147374702841.5001,67909570414.868484,5429233175463.715,459959829473.6147,106612592793.35507,107994461322.24991,68025988832.601166,63876004523.212364,52140509396.45486,510321653115.94604,0.8131288613757603,0.8131241830080483,-4.678367711504761e-06,4.1015590114360805e-05,0.29274110158791833
86.5%,4.78,0.41424630354415914,89.26429613266342,0.4996196041595257,7471506953668.67,7471525885021.894,8195110405903.498,8195222909459.397,18931353.21967285,1096990818.4303484,0.6849466319950608,166575649638.29355,92859209913.60472,5754654889199.434,469247637939.18866,109452510937.10965,106558601947.99359,67997696892.98538,62852930709.80971,50183299509.390976,591124526980.8646,166610503373.2451,92878744927.21689,5754653202965.006,469207318688.90393,109453400297.21552,106567135687.22954,67997998410.084305,62865088796.93393,50182931923.5905,591109559952.4688,0.8006620713198838,0.8006569637239825,-5.107595900719631e-06,4.661659358281089e-05,0.07603410568515136
87.0%,5.04,0.1959591794226541,89.68577277775174,0.32781617363492954,8310697794714.112,8309363881486.028,9271544970890.514,9267241962027.031,-1333913228.0876124,12902920300.65319,0.8635033772834252,184394524291.7216,107247260140.03406,6097871727269.122,615286100420.9967,113492310969.97466,340117301003.26404,67250658220.728966,61135146623.69501,51313773483.264496,672588992291.3141,184431722122.62753,107234484946.15909,6097895798601.05,614429022372.4152,113493202510.82549,339667728033.35706,67250946956.697784,61149757586.643654,51313292709.03132,672497925647.221,0.792485712506693,0.7924868072577251,1.0947510321268617e-06,7.067271204005855e-05,0.143936405590171
87.5%,5.18,0.38418745424597045,89.89340477495467,0.4159726526586171,9391023651203.55,9390611392407.994,11024565676560.865,11021367427819.377,-412258795.55748534,15848848190.081488,0.288034904457934,201033545463.2594,125816739742.83308,6227916607016.919,1515869484014.3506,122886334633.77574,345408605703.4723,63861715763.7621,58973522391.98288,56210602362.16704,673046494111.0302,201067676954.19727,126024103232.0155,6227959609409.56,1515721443282.4863,122890601655.63991,344959288835.7367,63861888044.00108,58987032489.23235,56210014879.55665,672929733625.5673,0.7885237086310517,0.7885152713945491,-8.437236502581991e-06,0.00010135826653048807,0.02367160546686587
88.0%,5.71,0.4537620521815369,90.6254567841076,0.41458517651314664,20874604472467.844,20889771968954.793,77580880849378.98,77647415299657.86,15167496486.927011,114334355163.90796,0.0010760569679083463,340408639410.9902,214137010915.39746,16016039477691.762,2736538850591.622,127913955625.76918,395711086027.8031,51177888508.690506,58672740325.62672,61016978546.471725,872987844823.7319,340690892845.99725,222853691718.68243,16022666603317.664,2736560828386.367,127916804430.26349,395244586661.6934,51177982563.018684,58685477241.87027,61016530486.56236,872958571302.6676,0.7721676788474252,0.7717958348894269,-0.0003718439579987387,0.00341899108190192,2.513066861915294e-06
88.5%,6.01,0.2643860813280456,91.00394861461491,0.26960687844736586,37228003917332.9,37122732662475.12,145093936954997.34,144155310576695.0,-105271254857.8068,1167281225967.7349,0.000647682504088168,588328365318.5251,293632990878.63403,30216734678554.574,3508183189944.828,425392058897.33545,601044537586.3065,45216289747.592255,54627271447.82676,307783457580.91235,1187061077376.3564,588705807327.865,302430428188.03156,30106309648134.574,3506812958523.3994,425366099098.25867,595357797496.227,45216382540.78337,54636456431.78347,308411379249.82025,1189485705484.3594,0.7500044662288531,0.7496215497146786,-0.00038291651417430515,0.0034176306166156813,1.6448239151603545e-08
89.0%,6.25,0.4330127018922193,91.22182517657876,0.26151788798489684,939588502629651.9,636935032075112.4,6520636979580766.0,3750679909920077.0,-302653470554539.5,2994745631690128.5,0.0030724215044493825,39865972986131.97,703114088669.049,100385285081974.8,11365679473545.715,149445560545445.75,994637696282.9105,43215153061.93513,55550020529.96114,631211769782928.1,5517717801081.36,35390585096680.99,704897364190.3154,100272388954677.78,12040997788839.898,151278671939372.6,986682433393.1774,43214345255.40195,55520020773.41753,330355791087571.94,5806283044356.89,0.7106757417301063,0.7102833710603856,-0.0003923706697205365,0.003418886430825452,4.285347237583548e-06
89.5%,6.85,0.4974937185533105,91.72210982853785,0.21689233309990516,1742596078181620.5,1767291049432120.2,5835008676099398.0,6157515305534646.0,24694971250500.484,561701783010100.06,0.05082332653297752,127113045808243.92,2983498581304.458,1348370438787789.5,40119132804545.414,149916966150067.12,2783801673269.57,39129019874.652565,95790501763.03497,60962800684943.81,10211474169818.004,112566897366374.9,2854108662897.2515,1404259876048307.2,38526601908397.84,151749721287057.6,2808955860544.678,61492604879.86938,95569747240.60022,43778273193036.4,10589552753383.695,0.6372767064723756,0.6361352086721982,-0.0011414978001773773,0.010028480442623926,0.0039171894476237945
90.0%,7.5,0.5916079783099616,92.11923477366724,0.1613955468695187,3.517895073328861e+16,3.14635340717783e+16,3.373280298994132e+17,2.988798750495125e+17,-3715416661510308.5,3.8489320291444504e+16,0.0031068905888737117,87603668022557.89,21873164349261.234,3.4905313660718972e+16,17920493140781.35,901072791248.6598,77901860934352.19,36161585117.473785,97386004660.9211,56603418949125.88,10699846792539.43,77533777886921.34,19279041099946.7,3.1094541503404344e+16,18528798757469.453,901077853095.7472,202626908325646.47,58533454779.75701,97479552393.29794,39302081296416.84,10664870147290.248,0.6914950201729644,0.6904582791767437,-0.0010367409962209028,0.010445258280897242,4.478612595328757e-05
90.5%,8.36,0.8187795796183477,92.49579940104391,0.1345269117972947,124484406689969.6,124763155654268.92,640457340096737.6,642291416435090.8,278748964299.3149,2615412590521.296,8.628249618279228e-08,259649140342.60056,547456057479.29016,112592050296639.16,2563746800657.6567,193978694247.96628,283336166623.6961,35004840331.25031,251871069063.85004,595148666203.446,7162164958380.669,260267259215.6424,561833712738.3706,112998182311756.45,2544152813838.8335,194644858651.35956,284885630613.4805,35011859829.62076,225765476588.47504,596987460954.4438,7061424270082.318,0.7986270035507654,0.7982474670415445,-0.0003795365092207564,0.001277704374545499,3.8604823016963796e-05
91.0%,9.55,0.9205976319760983,92.93357981843843,0.10650277865105044,3513676743534.6,3528100462444.984,1860092565592.5496,1864747645171.0776,14423718910.38242,59178424952.5813,3.582668986842989e-05,89208231637.75346,84809217684.54782,1645657057538.3179,827273132564.4655,119788909049.27412,91112923580.0821,33242109050.871017,60661680896.02243,107301312681.4516,454622168851.81537,89655256902.57298,84818002761.5262,1657396098196.5737,827318353633.5878,120385332861.67143,91554101958.37668,33245221332.267754,60490029327.64918,107774589666.86412,455463475803.8942,0.8544912443887321,0.8543375317308356,-0.00015371265789654976,0.0013559058205464655,0.11373419190217399
91.5%,10.91,0.9601562372864119,93.34933697510426,0.08764248796295317,2478733578866.587,2482369425185.997,836632024079.2631,842420891941.9777,3635846319.4105835,32274963518.974728,9.794702493599269e-05,69918848749.87372,88663092475.44763,1207380651034.8997,393317144209.0299,88393381926.5851,76251065685.07413,30691688289.095192,49153075476.05304,83269198952.08234,391695432068.4469,70145636764.78615,89502135470.9318,1212340513435.0288,390624633948.6342,88510226665.16707,76698878808.28925,30696761442.89502,49117099907.8233,83315401595.27625,391418137147.1658,0.8779009554797228,0.8779893016683563,8.834618863377109e-05,0.0017654582150213654,0.7491470801654898
92.0%,12.77,1.130088492110241,93.80855629086675,0.06165820280499009,2230488529767.566,2236738361191.134,438189338321.33777,441159887496.5566,6249831423.567375,25341261963.05045,7.955277547659898e-06,68119180252.26921,84803163159.51833,1060718797783.7583,369979046447.4358,84770874019.96567,62391238043.04028,29139530199.928192,45779028845.566765,78758359948.33122,346029311067.752,68358414186.99576,85454969030.54382,1065679436480.9525,369324059130.80304,84917026674.41,62491550317.68375,29140883918.17303,45776903180.70777,78998876247.27045,346596242023.5928,0.8831576011213349,0.883035497505037,-0.00012210361629781398,0.002135844271883233,0.06142153247048362
92.5%,14.96,1.4065560778013793,94.21292995716274,0.04801757274533802,2104767430533.5103,2113032916807.8882,348604062882.1275,350312006753.4666,8265486274.377285,31504878830.599476,1.429662567525233e-08,61065056671.6117,78552913669.8385,1052735023060.9056,310436000509.0365,75409485423.90671,60979968590.59531,28311639819.92758,50528096201.6303,67241026084.83811,319508220501.2201,61746439232.74054,79558263350.14552,1060760920681.6804,308270468438.9342,75650249457.53639,60973179922.8429,28271167682.42535,50345442379.85914,67585752449.29349,319871033212.42993,0.8928063625782812,0.8925514500827036,-0.00025491249557758167,0.002156005672628798,4.018256827052526e-07
93.0%,18.0,1.7204650534085253,94.6328774989011,0.03654108921101559,2031179187023.385,2047176150532.9377,314204664575.33923,323502955719.25995,15996963509.552769,15127893013.21572,1.5427344182356265e-15,53891300355.91521,70006697848.34619,1057087366436.7188,261953459388.96817,74053105555.37758,64882210054.361946,28677531245.4246,59139522017.11077,66019368803.32753,295468625317.83417,55324030184.46656,72310286742.15839,1069246788537.6681,263046979536.5438,74723487282.33359,64884730361.27543,28752307033.620094,59239773050.98669,66862210965.25478,292785556838.6299,0.9009221239075211,0.9002386122196431,-0.00068351168787805,0.000747268025756764,2.5413138381742492e-15
93.5%,21.72,1.8334666618185322,95.04561344665979,0.032836087131755884,1998236183626.653,2015390862584.4854,347801243262.5209,363782929506.73334,17154678957.831902,33983351727.74394,2.606272864935285e-13,46292864134.52183,57961855521.70401,1065562702815.1517,247089611905.50333,69776641170.68675,67062867853.654015,30251760412.279476,64081582354.43248,66236602627.86923,283919694830.85016,47376104183.58633,60660575487.70145,1077827567172.5825,248955860190.15872,71286293850.23795,67142340531.67027,30409180818.83228,64863177089.18294,67506928913.06882,279362834347.46313,0.9060322696334612,0.9053783994864325,-0.0006538701470287255,0.0011143994322890987,2.6124185110298048e-11
94.0%,26.05,1.9615045245933032,95.45236460959774,0.02695766028202854,1890004005846.025,1906917989835.9126,302801501235.4396,317942277411.43054,16913983989.88712,20952805218.741005,3.029235216778424e-12,41793107117.068405,47998302228.90778,999701749340.7222,230971972269.36075,65014815238.23898,66422547897.90183,30726106222.978825,64403355425.628685,63007897982.330124,279964152122.88745,43096618769.781296,50861163448.78274,1011533695401.3434,232342839321.89148,66576153646.39466,66541841423.91641,30912068512.64678,65307614375.87242,64327344273.54068,275418650661.7427,0.9107750402619621,0.9100304995822099,-0.0007445406797521959,0.000977547214796637,1.2776870584534695e-12
94.5%,30.96,1.97949488506538,95.85355839015851,0.022060769681274524,1793959879454.3374,1807136593580.4233,259166705656.87576,271689110476.85422,13176714126.085888,16527289921.757595,2.114983688122918e-11,33411191793.33581,40764675718.36816,944936621196.5319,218434704313.49124,60123852289.42698,65643570288.30197,30320697103.75091,59051955298.79291,58096865054.58217,283175746397.7558,34340337191.408157,43180728133.08334,954118931274.9531,219425337455.02682,61324020136.50894,65741867328.277405,30578336960.88443,60136933953.93705,59594139167.11997,278695961979.22455,0.9153053113858133,0.9147499955564007,-0.0005553158294120941,0.0006322540525900793,7.189401383931969e-13
95.0%,36.43,2.06036404550264,96.24976242967294,0.021200876104025584,1723750657966.6907,1732048443367.5076,214137789800.0622,224414651883.58438,8297785400.817024,13897523990.282883,2.2004304714429118e-07,29786199568.171787,35444266138.73535,902010747176.8398,212163039540.0862,55661018056.75369,64378288071.650764,29476927110.32675,54623916689.08029,52384178347.87147,287822077267.1736,30602766049.28358,37613408263.42857,907749000090.7007,212858099106.01685,56424823042.207146,64461684667.19797,29747357463.349,55542800591.81156,53536564154.273476,283511939939.2385,0.918086098164261,0.9176606917921835,-0.0004254063720776058,0.0005828567156921787,1.1163086794902334e-10
95.5%,42.6,2.097617696340304,96.64482799804671,0.019155480706883204,1674647412478.7246,1680526620751.2336,214690603633.69354,225092776304.84927,5879208272.508911,13599666831.611244,0.00018844693558081659,27412900677.836308,31879215761.62497,868580049644.8811,209391233485.90707,52996963506.48517,63285587792.93705,28847771763.9556,51811689235.3303,48433314920.141266,292008685689.6255,28143438610.85019,33779328133.147186,872397032654.4744,209823360093.7945,53654749797.58939,63352489174.027794,29085867654.997093,52566862535.81194,49558454321.28544,288165037775.25525,0.919852292769559,0.9194944753778826,-0.00035781739167662583,0.0005314205428969542,1.1419186889976034e-10
96.0%,49.45,2.085065946199305,97.03155602004134,0.016727804966872997,1629958319200.7236,1633380705477.5059,176341392241.94507,183854996239.2509,3422386276.7811327,10864400796.429947,0.008971798768232087,25396719629.05077,29232959945.15901,838047831229.9661,207750272131.37607,52241573326.935135,62104948824.23214,27699910455.28482,47848688862.650665,44262913286.816185,295372501509.2537,25930681529.67137,30896235037.205135,840045020078.2172,207927067746.57922,52907990454.74885,62148864638.13351,27972575793.245304,48527702955.04055,45225287563.08494,291799279681.57947,0.9213722280241393,0.9210917975161914,-0.00028043050794757996,0.0003759072909146456,2.1449627443178486e-10
96.5%,57.28,2.02524072643229,97.41887455168536,0.01280423160557056,1574599375745.5042,1574073268001.1196,157190924526.0516,162847341721.83118,-526107744.38491213,9264270545.876549,0.3900199359079518,24214042640.338,26451508131.916786,800010214295.2655,206332724264.20285,50744944364.79031,60415754814.49774,26498110872.85561,44848884772.15709,40539594076.800385,294543597512.67975,24643396829.413715,27877783646.876976,799003269535.9541,206393526011.95303,51114203650.01537,60469037552.71084,26753702067.027966,45360706655.47716,41444654909.91457,291012987141.7756,0.9231869083792348,0.9230356333579829,-0.0001512750212521763,0.00037396190090692314,9.253508950932787e-05
97.0%,66.3,2.037154878746336,97.80459257925871,0.010964875699788011,1545734282721.843,1542885329198.3716,147266325537.68643,151418758744.59634,-2848953523.471626,7540926108.09088,3.425207458377635e-05,23090549283.940132,25547293399.824562,780561462888.9326,206099621199.6911,50234966602.91138,59257753796.01137,25481291302.71967,42330198558.114685,37443536544.89202,295687609144.8056,23420362114.11731,26681899841.62996,777987973466.7783,206043760779.77023,50536060848.44545,59249561258.6363,25706216895.001556,42671117335.70484,38218522201.49113,292369854456.7965,0.9241287029401688,0.9240578083443701,-7.089459579879054e-05,0.0002814744099847648,0.02202570264893562
97.5%,76.8,2.04939015319192,98.18662632641197,0.011113769957191235,1516719035490.5632,1512986016384.771,138604524013.63898,141888850599.65335,-3733019105.792493,6698094340.743672,1.666630638361549e-07,22752266745.099598,24021178781.894665,760917715728.4006,205331440191.34436,49848008615.022194,58434491215.60309,24870915685.015804,41638336180.93142,34725810090.671234,294178872256.58014,23050036951.801865,24938436748.119522,757930988811.7024,205379740918.37054,50068756275.97374,58432208561.14869,25064624689.39715,41898254281.462395,35346331850.839554,290876637295.9548,0.9251238356543557,0.9251116484578986,-1.2187196456834304e-05,0.0002652333964160965,0.6474574389756316
98.0%,89.27,1.9690352967887594,98.56294771690256,0.007846760651289177,1503822852770.3289,1499995313312.7068,140722762742.6188,144212558393.6357,-3827539457.620989,6237680973.54796,2.1207195839800424e-07,22282069101.027313,23000820992.511276,750179940468.3643,206443627676.77383,49218444635.87462,57926962588.39297,24396924346.417435,41332270086.79983,32971620513.033005,296070172361.13354,22531015357.596767,23747299260.33853,747318857228.4691,206408002004.68823,49387831874.223595,57881867617.17355,24554222445.82691,41479766522.69382,33489232489.788986,293197218511.9074,0.9255137690168431,0.9255172571475552,3.4881307115430805e-06,0.0002565140227239458,0.8365569764052994
98.5%,104.91,1.9498461477767954,98.93874963326378,0.0067827576745198535,1496065373595.1956,1492294498596.8083,140441533809.868,143165159355.46893,-3770874998.3866897,5550894983.927234,1.580332383964501e-08,22028311360.471317,21548614887.429184,742622235761.2863,208604736779.43597,49467900732.56445,57460655348.01049,24141791699.86062,41774324147.9602,31063031309.850937,297353771568.32587,22231560417.356445,22075902283.510914,739772739758.5922,208665685999.6272,49637072063.848625,57402667240.16532,24274267108.140324,41916395124.95174,31523353771.132584,294794854829.4832,0.9257201494841157,0.9257376233323016,1.7473848185932673e-05,0.0002396892509285574,0.27573562109341054
99.0%,125.45,1.7853571071357137,99.30561907553549,0.004667641027605024,1507455818738.3137,1504260520811.8015,142702102593.9573,145063554662.70804,-3195297926.5125537,5477633243.896903,1.9334598049879118e-07,21538981043.934566,21456192285.65279,743785951170.3872,212303465211.89017,49231082167.68052,57657838694.961716,24545300526.156357,42857412356.18972,29264569309.035194,304815025972.4253,21690802376.72695,21878608932.01883,741528318227.2086,212417409510.779,49318513483.24212,57576618149.59919,24645461034.715332,42991077233.07667,29607243811.27497,302606468053.1591,0.9250332494283462,0.9250487027180001,1.5453289653547532e-05,0.00023385261632067722,0.3731834417772567
99.5%,157.29,1.5250901612691643,99.66750938648246,0.002711306241317682,1525573735807.598,1523191922605.2705,133784250243.18918,136654692687.27695,-2381813202.3283787,5489260934.056966,5.666659455897179e-05,20626761671.267975,22112803687.01467,755161582893.9446,215481858386.5594,48817893801.059616,58445875900.020134,25385645377.129173,42647635780.7671,26994447411.625557,309899230898.21,20729261504.03642,22415034460.348534,753717061891.3147,215553197152.3274,48894863491.68249,58359675618.055664,25409313663.31028,42726051803.81918,27229322831.796352,308158140188.57874,0.9243038289312072,0.9243208430643156,1.7014133108591566e-05,0.0002306204646651667,0.39573316385218726
