,dim_PCA,dim_PCA_std,percent_NRM,percent_NRM_std,PRESS_PCA,PRESS_NRM,PRESS_PCA_std,PRESS_NRM_std,PRESS_diff,PRESS_diff_std,PRESS_pVal,PRESS_PCA_c1,PRESS_PCA_c2,PRESS_PCA_c3,PRESS_PCA_c4,PRESS_PCA_c5,PRESS_PCA_c6,PRESS_PCA_c7,PRESS_PCA_c8,PRESS_PCA_c9,PRESS_PCA_c10,PRESS_NRM_c1,PRESS_NRM_c2,PRESS_NRM_c3,PRESS_NRM_c4,PRESS_NRM_c5,PRESS_NRM_c6,PRESS_NRM_c7,PRESS_NRM_c8,PRESS_NRM_c9,PRESS_NRM_c10,cosine_PCA,cosine_NRM,cosine_diff,cosine_diff_std,cosine_pVal
86.0%,4.28,0.44899888641287283,90.3065799746274,0.5192536235654167,5706258386569.36,5707672894880.735,2706354418722.7354,2703371336059.4624,1414508311.377378,22037338842.14734,0.8797498813382739,173865466902.92438,82236022523.88039,3994078373909.415,483010534200.6633,116326379013.26228,115237494111.82654,67709435105.88661,66504977826.27667,59609097038.89288,547680605936.32935,173940768640.52298,82334925716.64833,3993440924868.8643,484898928260.6856,116335685391.03653,115253694831.32323,67711165462.47381,66514378095.03903,59603753293.36333,547638670320.77905,0.8218252277171488,0.821736199389749,-8.902832739996702e-05,0.0010782082794380103,0.46815359816538893
86.5%,4.56,0.553534100123922,90.80748297849195,0.5644851441769361,6442152560495.926,6444306580883.754,3385864048412.459,3383026570125.225,2154020387.82562,22328522761.846954,0.27725313144267305,205205631477.61353,159109072947.37332,4536514168872.981,510543575283.74695,119604857278.3641,115038332154.53976,69054062461.29793,72057506413.6684,61466087129.29905,593559266477.0458,205248415028.9589,159232124035.3467,4536075673119.332,512575547734.8995,119593745331.92633,115056323544.28453,69052562949.98251,72103373564.56279,61455246209.34766,593913569365.1162,0.8074033475935437,0.8072910506030365,-0.00011229699050748332,0.0011029615797668616,0.8527039152769147
87.0%,4.8,0.5291502622129182,91.21616248323996,0.527262642312732,7640658289186.128,7643694475690.107,5966401876837.579,5965060268510.775,3036186503.9804783,22571155425.068516,0.12431015694745697,231966489180.13306,166898074592.83505,5626826302037.734,557520596003.3989,129070367004.4504,116310588554.87675,69204601738.72247,70761840181.19966,65933754924.47213,606165674968.3041,232024870707.51663,167079374862.13364,5627151963594.051,559587040524.5428,129076481793.00237,116327552844.5436,69203938255.10046,70805561942.50797,65918482929.419685,606519208237.2892,0.7984188887829632,0.798295262343693,-0.0001236264392702646,0.001102731839572489,0.1996689993792622
87.5%,5.1,0.5196152422706637,91.68261248880131,0.4501335734049927,13135590074586.586,13133125492224.727,26321741946722.188,26353848118304.723,-2464582361.8573537,138606703862.42862,0.06433967520159116,320868312669.5301,200984580007.30927,9803062096149.895,1057870540164.7717,146764550094.01227,115070973368.17033,67988903510.401085,69858208956.01782,71562508238.56847,1281559401427.9055,320783261021.82587,201171903304.35635,9809954417944.908,1060390214470.3082,146750789113.96948,115075423866.5297,67987986031.50736,69915665505.71184,71536154425.05565,1269559676540.5496,0.7798199351865353,0.7796715293850605,-0.00014840580147458703,0.0011012050491770026,0.060945996147306315
88.0%,5.36,0.5748043145279967,92.0470208049384,0.4154327143581451,68474197693536.63,69678585563897.86,448785425333374.3,455246515519057.1,1204387870361.1694,8568786292748.807,0.3187090789328131,359456116798.3237,310117044439.044,64228598375327.0,1293711369521.6177,206500647077.69815,212614760234.9685,67957231941.35715,96562387153.65456,113205633300.8752,1585474127742.1592,359388112348.194,309604685863.2463,65435720629841.78,1294498598858.0952,206513832375.70425,212957672883.61646,67955508303.238205,96666632692.33185,113164002273.56583,1582115888458.0671,0.7639889126134958,0.7639588502858081,-3.0062327687457868e-05,0.00038526610933968547,0.033596230482171516
88.5%,5.68,0.5455272678794337,92.46535507673903,0.38878442769415417,86192152067738.7,86588430473614.34,467602132026114.6,471547580945109.1,396278405875.6357,11945615313490.713,0.6327020543587233,446481573100.78436,408748104149.5524,67906043708156.02,14589835998976.812,270358418670.29056,223738569084.30515,71725461898.56935,98142357688.77126,147520102549.51022,2029557773464.1472,446015563033.61444,407713084889.64734,69131556299244.49,13767947514374.928,270588069896.666,224084560505.3856,71727278414.34596,98297371363.24803,147497430070.10803,2023003301821.9026,0.7438342167363371,0.7438629053893513,2.8688653014780074e-05,0.00044685138456054135,0.24657218196690034
89.0%,6.1,0.640312423743285,92.91179513058876,0.3142464102069272,89292274889412.83,88071425647468.98,280459897830135.88,277604311116918.66,-1220849241943.8784,10156802007128.752,0.9588674414032139,1451257316524.6428,860739077906.7557,53546731931068.05,25133182382104.4,1552461866712.818,888064642245.4087,126979259527.37961,87802560101.45638,1356271058167.0232,4288784795054.931,1385040178441.9148,860855861345.1136,54242990860280.9,23655054371118.535,1380434126443.8535,789478068008.3473,117114748204.0985,87783909359.8063,1387075824615.8665,4165597699650.5645,0.7039288470329155,0.7039424476722423,1.3600639327267378e-05,0.00104169997980149,0.07105582109513768
89.5%,6.49,0.7415524256584964,93.2621066432383,0.2851420675744481,195521460033830.1,219594633420461.28,858615392318096.6,1026433073863563.0,24073173386631.195,183647402975193.6,0.7938513827119553,1752912087884.2703,5140150187145.94,144916403997319.03,31411512146915.586,4755507529677.912,985709887740.8578,145081640666.92062,173857140135.94614,1808021301819.9495,4432304114523.721,1684870286170.039,4185109143257.7144,161845919160916.28,39751932681161.91,4678197573288.491,997433126606.2269,135227322940.56758,182359200124.10184,1858094361381.7954,4275490564614.19,0.6540695323710227,0.6539288849313459,-0.00014064743967648742,0.0011041489722476013,0.23283071247871412
90.0%,7.03,0.8769834662067473,93.64938458429899,0.2289279118285988,996239800171240.1,1.5752231112655552e+17,2924995524836856.0,1.1019263299256234e+18,1.5652607132638432e+17,1.101697062740722e+18,0.03596011333236085,66796818345508.76,6714512186055.77,509908683055823.4,267624288339045.88,58581890203703.97,5266466370392.754,141999794577.58167,37973285703482.98,32814655543416.305,10417200629233.07,104785109391991.12,6612368235345.093,533241566158433.75,322690586417709.7,84884243764797.05,5196325896935.294,140237882771.50092,8.700656719763717e+16,6.944800495404534e+16,10188537125056.512,0.6439599446754862,0.6443142646829908,0.00035432000750507396,0.008049727414959743,0.25080326830824096
90.5%,7.75,1.0331989159885913,94.06866513920157,0.1803485977825731,1.468586921368e+18,9.862429959196576e+18,1.4602486368447513e+19,9.811891463999332e+19,8.393843037828574e+18,8.351642850470802e+19,0.2437793945162675,68498158407507.23,3171927001939.203,1.4680927625925353e+18,249816110468442.62,55350354006508.42,5433874387449.443,142266255213.16687,606450067621.7675,98726621576646.28,12413013292571.492,106539602421591.95,3457327721363.486,9.86181768678635e+18,296203191925766.6,81560527935147.94,5275018588166.138,140478700465.32123,535315433994.90063,106518586467896.56,12042361030828.057,0.6585399033935236,0.6568708268624894,-0.001669076531034437,0.009693628363618539,0.03030013505145983
91.0%,8.63,1.254232833249074,94.45878219328762,0.14314743195940824,369799293069060.4,382278072109176.25,1669431222009274.0,1735569197617979.5,12478779040115.9,89102453269851.16,0.00028625334369817613,1915861711403.6218,135023140318700.36,90826892318963.23,2481911633746.5127,984495546338.3331,493512187906.45056,58356291593.61112,129518981314.00064,76166536016119.97,61719068062974.27,2668782981094.157,138834560896605.02,91293226154335.56,2518360387779.907,994409051000.1061,418857918459.2621,58350391276.37578,125969490086.51857,84128574528318.8,61236980310220.53,0.7387365354610735,0.7376564960028454,-0.0010800394582280329,0.009299592391948743,0.000495785644777983
91.5%,9.65,1.4309088021254188,94.8233403306785,0.13304714279674637,218805035600381.1,222625041907032.62,1458804578400401.0,1494117093590073.2,3820006306651.692,40059895576830.59,1.1296512348770368e-05,167567770582.09717,134317561610007.27,24865241958729.46,1267251890657.6877,183948917796.034,114323426798.94595,52197948372.74915,111988458920.68146,693369451129.0142,57031584167387.14,164289740687.29694,138323330262544.08,24657673033069.336,1197345977027.6538,182541849252.68167,117713428325.15985,52085351299.9848,110288101546.4541,938910520630.2847,56880863642649.77,0.8018942473178857,0.8006032945303752,-0.0012909527875104964,0.005530301187023292,1.8629428688391447e-05
92.0%,10.93,1.6263763402115763,95.20719377035967,0.11589828433988021,8995769954150.54,9730392872926.105,52661757521116.375,56939014474379.16,734622918775.5653,4789775461051.7295,3.797351804308381e-14,110416666405.99063,120299527136.038,6933069569037.164,564351989418.2122,125378053318.86444,75906443633.76437,40076609334.65004,77751189709.04742,291131785587.5121,657388120569.296,110749486333.76097,121527378623.37613,7413007507988.313,568520356483.263,127126961110.225,75792352341.00465,40235275343.978,78056499576.74039,529744200051.75555,665632855073.6874,0.8410131481039581,0.8398397078265256,-0.0011734402774326103,0.0025241336089634977,4.288604797431001e-09
92.5%,12.47,1.8463748265181696,95.5865507923375,0.10312962084210962,2622018693739.609,2667741348536.3984,1948974011014.767,2001616072471.946,45722654796.791595,67165305971.693954,3.415659060555646e-14,86304627273.89728,87030347355.41982,1258900198583.8345,392528209640.74945,98368707853.43842,65664719116.90787,36608682973.301926,61320978851.31034,84338251278.08376,450953970812.66455,87079759083.82954,89172206189.12778,1290747779021.2922,395888130700.3261,99415865607.87117,65854346228.76109,36824231197.603874,61611189681.945526,85809843698.30254,455337997127.33966,0.87031745426689,0.8690182885847154,-0.001299165682174117,0.0018685868938004993,3.149513313264186e-11
93.0%,14.31,1.978357904930248,95.95685435828229,0.07114394371107073,2162270394781.5828,2191020621365.3665,839695623046.4622,878334210782.8026,28750226583.7845,54567491080.45354,2.3453643774931896e-10,72449940502.74492,69606855004.67871,1017448348707.0038,320685680009.81915,77316263091.41776,64215936733.11516,33318216712.96096,57877622998.93784,67579524006.86355,381772007014.0411,73470237954.16351,71563653720.98627,1038339940736.3372,322014110572.4846,77788110124.02174,64360069956.35529,33440610785.91371,58230840325.57001,68352373766.903595,383460673422.6326,0.885667117639617,0.8848628539340619,-0.0008042637055541879,0.0019618996958725974,7.3265649340269615e-09
93.5%,16.51,2.220337812135803,96.31168790577183,0.06829484262668356,1972743341979.1243,2001363008634.849,468275576490.9651,486730434407.76636,28619666655.724854,36496773583.474884,9.00091927939511e-12,66596475354.363556,54491496027.49955,944936641193.3389,288033662578.2849,69967262118.93477,64115846771.639305,31886361547.53196,58077775536.75299,59752969025.78391,334884851824.99396,68612077043.46871,56647746232.73284,964052211706.5001,292218336840.9607,71302912585.6487,64136642232.61144,32069352086.32484,58598629345.510735,61032475097.41424,332692625463.67633,0.8968459761512299,0.8954771067261496,-0.001368869425079524,0.002092196291613312,3.866478262226917e-12
94.0%,19.07,2.38014705428047,96.65672300972805,0.06229483491726066,1900723131536.4873,1929095965253.6838,434661459907.8528,463208734386.93,28372833717.196533,37508750605.85543,1.4466417063919293e-12,48360864478.54643,47631864813.31385,934290134906.6327,273590602489.8679,62413543645.68436,65289112222.02641,31279324151.50855,55186230118.82439,54364602817.34599,328316851892.7361,50585873019.583,50286923520.65805,953083060116.5522,278117188965.0592,63401001643.34848,65347949493.95432,31542387698.884445,55998865879.290565,55969697457.09482,324763017459.25824,0.9047824225363776,0.9033713177566568,-0.0014111047797205356,0.0017625868623473812,7.725188665215539e-14
94.5%,22.02,2.4616254792311527,96.99733391148482,0.05443587346494545,1822113590697.087,1847096998397.0583,338530427888.7575,365027358968.5894,24983407699.97205,36450486463.54065,5.369106230090425e-11,41365306723.849304,43823908630.884186,895035573627.2308,261073298998.7799,58906172947.791145,66844477580.529076,30914918620.533546,54830327545.439445,51997629643.05831,317321976378.99005,43400488820.79165,46700153098.26459,911582216403.915,264507703790.31754,59847315146.5166,66936534838.96668,31290881861.33949,55791990678.43292,53908163495.50459,313131550263.0087,0.9098339499548794,0.9085446333648656,-0.0012893165900134185,0.0017145383035809677,1.0240740550959064e-14
95.0%,25.37,2.504615738990713,97.3321860378548,0.04353150581197462,1758879867163.3813,1777906979539.5378,302357921658.8397,325600366946.13873,19027112376.15591,35306605725.3007,4.558455534024373e-07,36833500710.44314,38625671634.151764,862595242439.645,251326463550.272,55836307620.65615,66349900189.62594,30358760062.6688,50542996262.33521,48458135659.928665,317952889033.65454,38523035597.97153,41691657735.6241,874553981297.9375,254874595005.2959,56531326998.38399,66334248652.79496,30781743347.492943,51529849735.17948,50619273385.149216,312467267783.7075,0.9132050997263913,0.9120297464501768,-0.001175353276215111,0.0016657025477243785,5.174036778840668e-12
95.5%,29.0,2.493992782667985,97.64966806309751,0.03943493898386488,1716251331271.541,1727738881818.5938,280043356105.27783,296506861504.0401,11487550547.05274,30852702155.867355,0.000647682504088168,33930136997.191372,36277873866.2471,840142021084.3862,244896001657.99005,54376791355.85474,65792207059.102684,29621069928.322704,47597041499.29359,46120071436.64548,317498116386.50745,35399909579.70309,38827166322.20808,846284766178.72,247784208746.8839,54652234742.07847,65766199546.10111,30055671392.157,48574811499.52305,48148373123.76594,312245540687.4537,0.9152737121382885,0.9143823830608934,-0.0008913290773950989,0.0013723420189196572,5.496459893247866e-09
96.0%,33.07,2.4748939371213465,97.96038861601275,0.0324916473577338,1666304933677.5996,1675677100403.1804,249647192393.2314,265594483419.9451,9372166725.580671,27019175628.894497,0.0030383014943112167,31242346761.53021,31833231822.97316,813578560099.0281,238296291280.5534,53430069390.35452,64646531662.959785,28983667319.130665,45643413553.56621,43468294890.27437,315182526897.22925,32482254279.17547,34007750458.920483,819048051677.6918,240974507523.12402,53895192757.548805,64717569167.74501,29419252197.6024,46434582296.417755,45472031758.16908,309225908286.7862,0.9180093030082926,0.9172904459935168,-0.000718857014775608,0.001042497537066489,1.8141414973495871e-09
96.5%,37.8,2.5099800796022276,98.27317749340274,0.031783772043684745,1646339138704.3892,1651222478466.4888,240321564501.2484,252289940472.0706,4883339762.1,21313385558.715294,0.0658411207762095,29263032402.044605,30173297978.70028,804387883598.7649,233330467247.46997,53930714843.972786,64490383699.3139,28541203300.076035,44029859267.347206,40413244953.33777,317779051413.36127,30172781757.7805,32067770443.621845,807537233362.7432,235020431190.2407,54304659218.75725,64375817686.83274,28888429468.78667,44574663929.06257,42308839443.7622,311971851964.90076,0.9188810898341865,0.91833630815759,-0.0005447816765959723,0.0009404822333633851,1.2829359276995208e-07
97.0%,42.92,2.4069898213328624,98.5636656676865,0.025536697694927182,1623444100361.6494,1622505985522.9429,230627559978.09286,241928514473.8369,-938114838.7058935,18920855768.986423,0.38248077552601834,28539951462.114555,29208962809.640987,788598961432.3923,231255123693.74515,54181086532.45306,63885736406.07945,28300361654.641037,41530183106.816734,37559362561.533394,320384370702.23193,29238256165.488598,30723382319.4194,787747212681.5295,232842429165.46048,54411705471.751335,63768431338.86721,28607367577.317177,41948510128.8881,39121362611.49641,314097328062.72455,0.9197837940781954,0.9194939809280602,-0.0002898131501353485,0.0007420460895120065,0.00039789718288930177
97.5%,48.91,2.3752684058859552,98.85130030911301,0.021318437890951798,1619788222303.1362,1619042824252.0781,219721814125.22797,230915355405.78418,-745398051.0586865,20800556966.911884,0.3071679920485064,27568905060.38327,27512851369.46983,782736687815.3081,231090591687.05472,54505908129.64615,64125568583.907074,28138199619.680344,42039904761.801414,36043695984.56518,326025909291.3206,28163247765.79148,28656698673.691837,782502246648.1669,232362172047.4265,54626056034.366516,63973178795.38222,28423123342.854843,42419865966.85816,37403438750.05676,320512796227.483,0.9201505245216562,0.9199206460211002,-0.00022987850055620985,0.0008296056950436303,0.015205074947262165
98.0%,55.96,2.23571017799714,99.12881680781163,0.01742384119280279,1592682444321.1387,1586663018906.142,213434565189.16052,222082097931.68173,-6019425414.997202,16771191275.96611,0.0006003677894692835,27319223842.435997,26692700496.878403,759591460339.908,228720514233.05624,53978597591.5851,64603215230.35827,28807293550.575417,42837368509.300125,34639624042.51688,325492446484.52466,27913075819.732807,27495334649.2447,755452394915.7406,229337982626.8758,54140489066.538994,64368792086.71551,29032066011.166645,42943387299.44748,35859202523.56221,320120293907.11694,0.9211648645343715,0.9210777248925821,-8.713964178983625e-05,0.0007523173537686507,0.3087995581123958
98.5%,64.46,2.021979228379956,99.39272951094739,0.011591041764073322,1612049006856.364,1607442228067.5696,207845907900.8515,218127169619.77826,-4606778788.795019,16728237876.490486,0.0006003677894692835,27408919286.314384,26444311551.591373,769284875496.9778,227825345607.28177,56174870016.830635,66090064524.23448,29580857778.260876,43215089460.185715,32814776431.776035,333209896702.9119,27799053149.12965,27108392479.22245,766975857350.6736,228312586398.25766,56243263893.350006,65782076811.23618,29638986248.94202,43315579038.81153,33611165694.9782,328655267002.9687,0.9203416462491427,0.9202422926720056,-9.935357713707238e-05,0.0006893479230487048,0.14678735530224346
99.0%,75.13,1.803635218108141,99.63701178354607,0.010274865026843294,1627568260895.0679,1622273498093.9434,211161749747.12033,221816038115.09094,-5294762801.123582,16231403025.328144,0.0012144533585449683,27126964747.081615,27622459929.01357,766709386695.9336,229006564808.4926,57882569480.0991,67893408879.71962,30486265399.36288,45854969736.890625,33045927536.029194,341939743682.4447,27169244812.87796,28129817358.156914,764042908147.2875,229560432690.12555,57892152375.11056,67422136829.3145,30392425819.931107,45945417820.39407,33964527655.028004,337754434585.7176,0.9202948624422,0.9201909746865418,-0.00010388775565848386,0.0007933967167444657,0.19370833943777388
99.5%,89.93,1.2747941010218065,99.85374585009905,0.0057096757524814044,1687847586968.808,1683843330419.8914,197738819609.99963,205131003459.556,-4004256548.915288,15492902174.191317,0.004510556945946881,30687586326.243702,30781982489.07788,775784820696.8606,233030717321.43234,63902994794.71203,72650344816.19835,35771946408.928764,50197024439.61657,33870615265.60714,361169554410.13025,30464969966.37013,31318192999.275997,773094436918.3599,233218485591.8983,64287409362.78841,72133195384.05986,35535259624.02497,50725785548.53658,34610858178.42475,358454736846.1534,0.9185542069433711,0.9183383774371291,-0.00021582950624261078,0.0009559113829327319,0.0663479749390851
