diff,p,mode,shuffle_ID
1526719263819.9336,0.0039960039960039,PCA,23
1442076327455.0444,0.0009990009990009,NRM,23
1915229386338.935,0.0349650349650349,PCA,24
1675614945759.9197,0.0039960039960039,NRM,24
1847059426801.007,0.0159840159840159,PCA,25
1801543147863.4587,0.0099900099900099,NRM,25
1717856435422.872,0.0029970029970029,PCA,26
1663338148494.9448,0.0009990009990009,NRM,26
1870072823397.8345,0.0189810189810189,PCA,27
1607478039822.818,0.0009990009990009,NRM,27
1602065507462.4053,0.0039960039960039,PCA,28
1732443250505.6467,0.0039960039960039,NRM,28
1541065622633.4355,0.0019980019980019,PCA,29
1430022099260.4983,0.0009990009990009,NRM,29
1548698956405.7493,0.0019980019980019,PCA,30
1498746483109.4097,0.0029970029970029,NRM,30
1882861302964.808,0.0229770229770229,PCA,31
2190174637149.2915,0.0939060939060939,NRM,31
1667879801233.6272,0.0029970029970029,PCA,32
2087481479850.8047,0.0209790209790209,NRM,32
1947238293356.524,0.0289710289710289,PCA,33
1801275938855.9666,0.0039960039960039,NRM,33
1817395191422.619,0.0149850149850149,PCA,34
2042713432972.141,0.0229770229770229,NRM,34
1302750962809.6643,0.0009990009990009,PCA,35
1454602892696.067,0.0009990009990009,NRM,35
1633844403761.0889,0.0039960039960039,PCA,36
1529323077507.8284,0.0029970029970029,NRM,36
1601287242950.257,0.0019980019980019,PCA,37
1378026923156.4165,0.0009990009990009,NRM,37
1311058649481.9717,0.0009990009990009,PCA,38
1520793349300.1553,0.0009990009990009,NRM,38
1601276189055.2683,0.0049950049950049,PCA,39
1717728144937.345,0.0069930069930069,NRM,39
1507716025769.578,0.0019980019980019,PCA,40
1459229935375.5403,0.0009990009990009,NRM,40
1851503407929.5376,0.0229770229770229,PCA,41
1954518610319.621,0.0219780219780219,NRM,41
2078847964612.3132,0.0479520479520479,PCA,42
2281511564465.888,0.0899100899100899,NRM,42
1602693860707.665,0.0009990009990009,PCA,43
1616614292560.0205,0.0069930069930069,NRM,43
1696341947519.43,0.0039960039960039,PCA,44
1602869290063.7012,0.0019980019980019,NRM,44
1164337084805.8645,0.0009990009990009,PCA,45
1297613105788.2292,0.0019980019980019,NRM,45
1661064859094.277,0.0039960039960039,PCA,46
1448250905041.115,0.0019980019980019,NRM,46
1336799255718.1826,0.0009990009990009,PCA,47
1489715722671.3474,0.0009990009990009,NRM,47
1690320578410.14,0.0029970029970029,PCA,48
1850431074631.184,0.0089910089910089,NRM,48
1333522679491.565,0.0009990009990009,PCA,49
1363078764812.7551,0.0009990009990009,NRM,49
1828271087274.512,0.0159840159840159,PCA,50
1782919180663.4785,0.0089910089910089,NRM,50
1735544457117.4363,0.0109890109890109,PCA,51
1526290701708.3403,0.0009990009990009,NRM,51
1630662361271.44,0.0019980019980019,PCA,52
1640618131979.1138,0.0029970029970029,NRM,52
1552900929236.838,0.0009990009990009,PCA,53
1670229498941.933,0.0029970029970029,NRM,53
1840098493055.212,0.0119880119880119,PCA,54
2168056255650.747,0.0319680319680319,NRM,54
1652695070495.3013,0.0019980019980019,PCA,55
1736061933792.0024,0.0039960039960039,NRM,55
1400919925625.974,0.0009990009990009,PCA,56
1475966641038.85,0.0009990009990009,NRM,56
1482022698968.696,0.0009990009990009,PCA,57
1247103958086.2563,0.0009990009990009,NRM,57
1750314714978.2322,0.0099900099900099,PCA,58
1615386495554.8862,0.0009990009990009,NRM,58
1448656348876.9412,0.0009990009990009,PCA,59
1556824096924.5364,0.0009990009990009,NRM,59
2048982997437.1755,0.0739260739260739,PCA,60
1924805266317.4363,0.0169830169830169,NRM,60
1608633425773.6553,0.0029970029970029,PCA,61
1660542072071.1238,0.0059940059940059,NRM,61
1598216175898.0396,0.0039960039960039,PCA,62
1762999590682.647,0.0069930069930069,NRM,62
1820261128309.141,0.0159840159840159,PCA,63
2100265548855.4675,0.0389610389610389,NRM,63
1547083192848.4338,0.0009990009990009,PCA,64
1386677121440.9036,0.0009990009990009,NRM,64
1719111435610.298,0.0019980019980019,PCA,65
2209826147350.873,0.0779220779220779,NRM,65
1273821869507.2373,0.0009990009990009,PCA,66
1320090419419.3384,0.0009990009990009,NRM,66
1557280537581.8594,0.0009990009990009,PCA,67
1898102391885.4868,0.0199800199800199,NRM,67
1492303268545.3965,0.0019980019980019,PCA,68
1633355876967.8835,0.0019980019980019,NRM,68
1569831299454.9038,0.0029970029970029,PCA,69
1690849157521.8438,0.0019980019980019,NRM,69
1444399210178.3125,0.0009990009990009,PCA,70
1615281066439.925,0.0009990009990009,NRM,70
1376509705965.289,0.0009990009990009,PCA,71
1435122283334.5527,0.0009990009990009,NRM,71
1553924311956.4265,0.0019980019980019,PCA,72
1537252528168.3315,0.0009990009990009,NRM,72
1621433538603.2583,0.0009990009990009,PCA,73
1637281034763.5632,0.0029970029970029,NRM,73
1310630419450.3767,0.0009990009990009,PCA,74
1447703178973.2893,0.0019980019980019,NRM,74
1676755748339.0898,0.0069930069930069,PCA,75
1798982799197.8489,0.0079920079920079,NRM,75
1943773776705.3696,0.0479520479520479,PCA,76
2421709767809.644,0.1488511488511488,NRM,76
1510777464511.0754,0.0019980019980019,PCA,77
1324678582177.1897,0.0009990009990009,NRM,77
1517116739609.0547,0.0009990009990009,PCA,78
1492145517220.9062,0.0009990009990009,NRM,78
1907808006046.9243,0.0429570429570429,PCA,79
2074418315680.458,0.0449550449550449,NRM,79
1430739053219.7827,0.0009990009990009,PCA,80
1484041177974.5747,0.0009990009990009,NRM,80
1723417757681.1355,0.0109890109890109,PCA,81
2017318846342.056,0.0379620379620379,NRM,81
1774620717899.3623,0.0199800199800199,PCA,82
2508992748576.5483,0.0779220779220779,NRM,82
1922796015772.8845,0.0309690309690309,PCA,83
2045054099345.7695,0.0239760239760239,NRM,83
2083166342123.4463,0.0599400599400599,PCA,84
2399003427435.3906,0.0409590409590409,NRM,84
1584611877965.948,0.0029970029970029,PCA,85
1635291191773.5596,0.0019980019980019,NRM,85
1532675250175.8943,0.0009990009990009,PCA,86
1327388680259.0562,0.0009990009990009,NRM,86
1741945964058.7134,0.0069930069930069,PCA,87
1899460128775.3904,0.0089910089910089,NRM,87
1658722404687.1091,0.0029970029970029,PCA,88
1829840221056.5225,0.0059940059940059,NRM,88
1654001780359.517,0.0059940059940059,PCA,89
1534986884899.8513,0.0029970029970029,NRM,89
1249202586100.0854,0.0009990009990009,PCA,90
1106747805176.8096,0.0009990009990009,NRM,90
1856014597433.3572,0.0189810189810189,PCA,91
1971228404659.2275,0.0329670329670329,NRM,91
1515319093271.954,0.0019980019980019,PCA,92
1569445529534.3918,0.0009990009990009,NRM,92
1831659826163.3064,0.0209790209790209,PCA,93
2524911446713.7803,0.1808191808191808,NRM,93
1862045958471.92,0.0109890109890109,PCA,94
1928170975696.371,0.0109890109890109,NRM,94
1475762193805.8342,0.0009990009990009,PCA,95
1542062353851.3264,0.0009990009990009,NRM,95
2041178529238.8496,0.0769230769230769,PCA,96
1934611217655.2915,0.0189810189810189,NRM,96
1687969520705.325,0.0039960039960039,PCA,97
2195523707629.5383,0.1278721278721278,NRM,97
1303862913979.6226,0.0009990009990009,PCA,98
1415717465036.9644,0.0009990009990009,NRM,98
1611610893123.6335,0.0069930069930069,PCA,99
1411795187173.8809,0.0029970029970029,NRM,99
