diff,p,mode,shuffle_ID
1468618454512.6345,0.0009990009990009,PCA,22
1506646608847.6177,0.0009990009990009,NRM,22
1403112993261.3745,0.0009990009990009,PCA,23
1375871672014.8728,0.0009990009990009,NRM,23
1429268694701.5715,0.0009990009990009,PCA,24
1451117151794.1436,0.0009990009990009,NRM,24
1600719007967.229,0.0029970029970029,PCA,25
1605967295613.8718,0.0029970029970029,NRM,25
1370572890056.68,0.0019980019980019,PCA,26
1404804400048.287,0.0009990009990009,NRM,26
1501596024887.1216,0.0019980019980019,PCA,27
1446750726021.165,0.0009990009990009,NRM,27
1418861171919.796,0.0009990009990009,PCA,28
1378753380660.3704,0.0009990009990009,NRM,28
1350268330764.387,0.0009990009990009,PCA,29
1381888143552.6978,0.0009990009990009,NRM,29
1462200572264.6096,0.0019980019980019,PCA,30
1394517072848.0525,0.0009990009990009,NRM,30
1569461029462.9692,0.0019980019980019,PCA,31
1511746153341.1873,0.0019980019980019,NRM,31
1248123288660.9685,0.0009990009990009,PCA,32
1244005535063.7126,0.0009990009990009,NRM,32
1443391572355.2698,0.0009990009990009,PCA,33
1497723357074.794,0.0009990009990009,NRM,33
1446442536876.456,0.0009990009990009,PCA,34
1493322583832.5283,0.0009990009990009,NRM,34
1304218081397.7783,0.0009990009990009,PCA,35
1333080104495.2444,0.0009990009990009,NRM,35
1578588297926.8235,0.0009990009990009,PCA,36
1551797021399.7583,0.0009990009990009,NRM,36
1646398003185.6233,0.0019980019980019,PCA,37
1735893834708.3018,0.0039960039960039,NRM,37
1365647875682.7478,0.0009990009990009,PCA,38
1365209239172.8347,0.0009990009990009,NRM,38
1516793291305.997,0.0009990009990009,PCA,39
1525285458971.1628,0.0009990009990009,NRM,39
1492318969811.778,0.0009990009990009,PCA,40
1481015400624.2507,0.0019980019980019,NRM,40
1710770224309.347,0.0049950049950049,PCA,41
1692869055839.1797,0.0029970029970029,NRM,41
1531396343021.3137,0.0009990009990009,PCA,42
1535821365445.0916,0.0009990009990009,NRM,42
1421975547772.439,0.0019980019980019,PCA,43
1474809706564.2815,0.0019980019980019,NRM,43
1548333945694.818,0.0029970029970029,PCA,44
1517227133372.2627,0.0029970029970029,NRM,44
1376701373260.6228,0.0009990009990009,PCA,45
1336814445761.103,0.0009990009990009,NRM,45
1568219341783.9253,0.0009990009990009,PCA,46
1562546499699.768,0.0009990009990009,NRM,46
1396648923311.1738,0.0009990009990009,PCA,47
1441849090428.5757,0.0009990009990009,NRM,47
1326161156437.162,0.0009990009990009,PCA,48
1344708247374.1987,0.0009990009990009,NRM,48
1430145699333.9287,0.0009990009990009,PCA,49
1415136338018.016,0.0009990009990009,NRM,49
1646989109025.6123,0.0039960039960039,PCA,50
1654257354407.9993,0.0039960039960039,NRM,50
1438734681823.106,0.0009990009990009,PCA,51
1477338282776.8257,0.0009990009990009,NRM,51
1458212311640.06,0.0009990009990009,PCA,52
1441403475001.7002,0.0009990009990009,NRM,52
1371254511534.4382,0.0009990009990009,PCA,53
1390180540270.178,0.0009990009990009,NRM,53
1476789768629.5918,0.0009990009990009,PCA,54
1444752394005.7078,0.0009990009990009,NRM,54
1471260946574.1047,0.0009990009990009,PCA,55
1508201926689.7896,0.0009990009990009,NRM,55
1452819536059.5093,0.0009990009990009,PCA,56
1472509738833.292,0.0009990009990009,NRM,56
1410923250898.0498,0.0009990009990009,PCA,57
1397705517021.4785,0.0009990009990009,NRM,57
1416839109674.8892,0.0009990009990009,PCA,58
1453614665291.951,0.0009990009990009,NRM,58
1452192343498.0618,0.0009990009990009,PCA,59
1459103115450.901,0.0009990009990009,NRM,59
1491882140385.7263,0.0009990009990009,PCA,60
1463159180804.5898,0.0009990009990009,NRM,60
1478967925911.5044,0.0019980019980019,PCA,61
1466152502700.1304,0.0019980019980019,NRM,61
1384695480030.5442,0.0009990009990009,PCA,62
1452627085945.6902,0.0009990009990009,NRM,62
1430114915689.9795,0.0019980019980019,PCA,63
1422242492792.3528,0.0019980019980019,NRM,63
1537239945469.777,0.0009990009990009,PCA,64
1605591845408.3984,0.0019980019980019,NRM,64
1399556573322.8828,0.0009990009990009,PCA,65
1393310605676.7766,0.0009990009990009,NRM,65
1466241759011.62,0.0009990009990009,PCA,66
1475679963576.0747,0.0009990009990009,NRM,66
1862180723446.0503,0.0129870129870129,PCA,67
1783361217386.9155,0.0059940059940059,NRM,67
1664325928828.2217,0.0029970029970029,PCA,68
1666523666993.6123,0.0019980019980019,NRM,68
1622478473268.9912,0.0029970029970029,PCA,69
1622066164476.8977,0.0019980019980019,NRM,69
1393432962101.6365,0.0009990009990009,PCA,70
1415851679148.6074,0.0009990009990009,NRM,70
1350808378116.5613,0.0009990009990009,PCA,71
1397480256749.614,0.0009990009990009,NRM,71
1462574619575.9038,0.0009990009990009,PCA,72
1420300899655.2578,0.0009990009990009,NRM,72
1384252014906.956,0.0009990009990009,PCA,73
1362787825623.2156,0.0009990009990009,NRM,73
1483191592312.0017,0.0009990009990009,PCA,74
1495766534787.335,0.0009990009990009,NRM,74
1492424521328.2656,0.0009990009990009,PCA,75
1515832795501.814,0.0009990009990009,NRM,75
1561514352625.3125,0.0029970029970029,PCA,76
1511335306770.1533,0.0009990009990009,NRM,76
1463985878858.7617,0.0009990009990009,PCA,77
1454409451860.672,0.0009990009990009,NRM,77
1501249398681.587,0.0009990009990009,PCA,78
1482501293170.0688,0.0009990009990009,NRM,78
1530020615903.3655,0.0009990009990009,PCA,79
1572316817775.973,0.0009990009990009,NRM,79
1553064440395.6953,0.0019980019980019,PCA,80
1462547165061.0542,0.0009990009990009,NRM,80
1660526640869.6182,0.0029970029970029,PCA,81
1749972578669.0803,0.0039960039960039,NRM,81
1723918548755.3252,0.0029970029970029,PCA,82
1688140002347.6042,0.0029970029970029,NRM,82
1591537263208.9426,0.0019980019980019,PCA,83
1543055394309.2664,0.0019980019980019,NRM,83
1498527228567.0586,0.0009990009990009,PCA,84
1530854864456.46,0.0009990009990009,NRM,84
1486518376712.3662,0.0009990009990009,PCA,85
1509222029631.259,0.0009990009990009,NRM,85
1474514767223.0674,0.0019980019980019,PCA,86
1441573253167.825,0.0009990009990009,NRM,86
1648762140027.2766,0.0009990009990009,PCA,87
1649682134417.9844,0.0009990009990009,NRM,87
1688619478679.6006,0.0049950049950049,PCA,88
1725491067382.163,0.0039960039960039,NRM,88
1594346476612.554,0.0009990009990009,PCA,89
1687539994822.873,0.0019980019980019,NRM,89
1370838408196.0547,0.0009990009990009,PCA,90
1324694354443.0662,0.0009990009990009,NRM,90
1567092228791.8162,0.0009990009990009,PCA,91
1572843323454.7712,0.0009990009990009,NRM,91
1366372101828.9597,0.0009990009990009,PCA,92
1364906267722.952,0.0009990009990009,NRM,92
1477259976704.4487,0.0009990009990009,PCA,93
1405189604644.747,0.0009990009990009,NRM,93
1211237675861.5625,0.0009990009990009,PCA,94
1193141829803.0798,0.0009990009990009,NRM,94
1471855001951.5625,0.0009990009990009,PCA,95
1532841942392.9712,0.0009990009990009,NRM,95
1561137321177.4143,0.0009990009990009,PCA,96
1556280795112.2063,0.0009990009990009,NRM,96
1464636184241.926,0.0019980019980019,PCA,97
1516749306680.572,0.0019980019980019,NRM,97
1287664514845.2495,0.0009990009990009,PCA,98
1271845484225.9934,0.0009990009990009,NRM,98
1385304198224.3965,0.0009990009990009,PCA,99
1403129827209.888,0.0009990009990009,NRM,99
