n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
54.5,71.65,77.43333333333334,78.025,81.48,82.78333333333335,84.70000000000002,84.55,84.73333333333333
61.4,67.2,74.43333333333334,80.6,81.36,82.61666666666666,84.75714285714287,85.5125,84.73333333333333
52.2,65.05,75.13333333333334,79.8,82.06,81.46666666666667,82.90000000000002,83.375,84.88888888888887
68.1,68.35,76.66666666666667,80.025,82.86,82.61666666666666,82.01428571428572,83.0875,83.95555555555556
58.3,71.6,78.86666666666667,75.525,77.38,80.11666666666666,81.4857142857143,82.05,83.47777777777777
69.3,69.9,74.9,78.6,79.48,82.98333333333332,82.60000000000002,83.7875,84.05555555555557
65.8,75.3,75.5,78.9,80.52,81.95,82.75714285714287,83.5625,85.1
55.5,68.65,75.6,79.9,81.3,82.96666666666665,81.75714285714285,81.925,83.62222222222222
62.3,71.5,73.9,79.475,80.0,80.95,82.42857142857143,82.9625,84.03333333333332
55.8,67.95,72.6,76.575,77.38,78.53333333333333,81.04285714285714,82.6,84.19999999999999
58.0,72.9,74.26666666666667,79.0,80.36,79.88333333333333,81.81428571428572,83.7875,83.24444444444444
64.5,77.35,74.93333333333334,77.45,80.16,79.35,81.72857142857144,82.35,82.54444444444444
49.0,73.6,75.36666666666667,75.975,77.26,78.30000000000001,80.98571428571428,83.775,85.2111111111111
54.2,61.8,69.30000000000001,74.025,75.16,78.73333333333335,80.25714285714287,82.725,83.64444444444443
58.6,67.45,75.80000000000001,77.975,80.52,81.18333333333334,82.24285714285716,83.775,84.14444444444445
60.0,69.4,76.20000000000002,77.475,78.28,80.68333333333334,82.41428571428573,84.4875,84.47777777777777
56.3,68.65,74.1,78.425,80.72,80.53333333333335,83.71428571428572,84.3125,85.47777777777779
56.2,75.55,74.76666666666667,76.1,79.94,83.11666666666666,82.61428571428573,84.3,84.91111111111111
57.0,70.2,74.66666666666667,78.1,81.78,82.91666666666666,82.75714285714287,83.275,84.37777777777778
56.6,65.0,74.5,80.325,82.56,83.73333333333332,83.45714285714284,84.6125,84.94444444444443
54.3,68.1,74.66666666666666,78.625,82.22,81.91666666666666,82.55714285714285,83.3875,84.17777777777778
53.0,66.8,70.56666666666666,74.4,76.76,80.2,83.1,81.7375,83.5
68.9,73.55,80.23333333333333,80.7,79.14,80.46666666666667,84.25714285714287,84.4875,85.70000000000002
48.1,65.55,76.73333333333333,81.25,80.98,82.25,83.17142857142856,83.9375,84.31111111111109
51.8,67.5,73.66666666666669,75.225,78.48,81.71666666666667,82.37142857142858,82.8625,84.27777777777776
65.9,68.05,71.66666666666666,76.7,78.42,80.89999999999999,81.58571428571429,83.225,84.6
52.1,69.8,71.4,74.175,75.38,77.61666666666667,80.2,82.7,84.83333333333334
66.7,71.9,76.50000000000001,78.8,77.16,79.45,80.14285714285715,81.3625,83.17777777777778
58.9,65.7,75.83333333333333,77.75,81.52,82.56666666666666,84.91428571428571,84.775,85.61111111111113
60.3,75.4,73.4,77.7,80.66,80.75000000000001,81.15714285714287,83.725,84.85555555555555
