n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
52.8,70.7,77.16666666666669,78.675,79.98,83.21666666666668,85.34285714285716,84.4625,85.11111111111111
58.8,67.2,75.2,81.0,81.84,82.81666666666668,85.25714285714287,85.425,84.66666666666669
52.4,63.55,74.2,80.225,81.0,80.31666666666666,82.81428571428573,83.8125,85.49999999999996
66.4,70.25,77.03333333333335,80.15,83.96,81.75,81.55714285714286,82.75,83.82222222222225
63.5,72.25,79.33333333333334,76.225,76.82,79.58333333333333,80.1142857142857,81.95,84.04444444444445
69.4,69.55,75.13333333333334,78.325,79.16,82.56666666666668,82.54285714285714,83.3625,84.27777777777777
69.4,75.45,77.76666666666667,78.575,78.88,81.08333333333333,82.55714285714286,82.9625,84.98888888888888
60.4,69.75,76.2,79.4,81.34,83.06666666666666,81.75714285714287,81.6125,84.01111111111112
62.3,71.6,72.93333333333334,80.275,80.16,80.26666666666667,81.68571428571428,82.5625,83.8888888888889
56.4,68.3,72.7,77.225,78.02,78.23333333333333,80.52857142857142,82.625,85.02222222222221
56.9,72.4,73.60000000000001,78.75,80.24,80.46666666666667,82.01428571428572,83.0,82.81111111111112
64.3,76.65,74.7,77.15,79.7,78.65,80.97142857142858,82.6625,83.57777777777777
52.6,74.35,75.03333333333333,75.725,77.6,78.55,81.14285714285714,83.775,84.62222222222225
55.3,62.35,69.7,73.55,75.36,78.4,79.88571428571429,82.1875,83.16666666666669
58.7,66.4,74.86666666666666,76.875,79.66,81.05,82.17142857142856,83.6,83.97777777777779
59.9,67.25,76.16666666666666,78.375,78.56,80.71666666666667,82.5142857142857,84.425,84.84444444444445
53.7,67.3,75.6,77.05,77.68,79.76666666666667,82.7,83.625,84.94444444444446
56.8,75.3,74.8,78.225,80.7,82.91666666666666,82.45714285714286,83.6625,84.84444444444443
57.4,70.15,74.13333333333333,76.8,81.12,82.10000000000002,82.97142857142858,83.0875,84.35555555555558
58.7,65.75,75.40000000000002,81.075,82.96,83.58333333333334,83.72857142857143,84.175,85.52222222222221
53.9,68.0,74.6,78.8,82.2,81.86666666666667,82.8142857142857,83.0375,84.53333333333335
53.8,66.35,71.6,75.425,77.26,80.6,82.67142857142856,81.85,83.37777777777778
71.6,73.5,79.23333333333333,79.1,78.96,81.10000000000001,84.35714285714285,83.9,85.43333333333334
48.9,64.7,77.16666666666667,80.8,81.0,82.2,82.5,83.9,84.36666666666666
54.8,66.3,72.46666666666667,73.675,78.36,81.31666666666666,82.77142857142859,83.275,84.03333333333332
64.4,69.05,71.16666666666667,77.075,77.68,80.85,82.02857142857142,83.3375,85.17777777777778
50.5,70.05,71.63333333333333,74.475,75.48,77.71666666666668,80.08571428571429,82.275,85.04444444444445
66.9,71.3,75.8,78.675,77.16,79.63333333333333,79.54285714285714,81.55,83.55555555555557
57.9,67.9,75.50000000000001,78.725,82.12,84.06666666666666,85.47142857142858,85.275,86.7
61.3,75.1,74.10000000000001,78.925,80.72,81.05,80.6,83.8375,85.47777777777777
57.6,64.6,75.60000000000001,79.8,80.06,79.85000000000001,82.58571428571427,83.55,84.57777777777777
55.5,68.6,75.56666666666666,79.825,80.36,82.78333333333335,84.11428571428573,84.025,85.32222222222221
53.6,72.8,79.33333333333333,78.85,80.42,80.75000000000001,81.4,83.375,84.68888888888887
62.7,67.2,71.93333333333334,76.75,78.12,79.68333333333334,83.7,84.5375,84.7
61.4,67.4,72.60000000000001,77.15,81.94,82.76666666666667,84.91428571428573,85.5375,85.0777777777778
53.2,62.9,70.6,73.925,76.98,80.01666666666667,81.01428571428572,82.1625,84.32222222222221
63.8,67.2,73.3,78.05,81.2,82.8,83.68571428571427,83.05,84.15555555555557
49.1,72.95,76.63333333333333,81.15,83.14,83.26666666666668,83.55714285714286,83.9,84.20000000000002
62.6,72.35,78.63333333333334,78.9,83.74,83.7,85.3857142857143,82.9125,83.0
64.9,64.95,70.16666666666667,74.375,76.66,78.85000000000001,80.5,83.2625,84.9
60.7,71.1,76.96666666666665,78.85,80.16,81.43333333333334,82.6142857142857,84.0375,85.11111111111111
60.2,73.25,73.46666666666665,77.225,79.28,80.73333333333333,83.4,83.2875,83.91111111111111
49.9,72.5,77.23333333333333,79.0,80.06,79.61666666666667,83.08571428571429,83.0875,84.65555555555555
68.7,72.45,73.53333333333335,79.05,80.1,81.03333333333335,84.07142857142856,83.875,84.27777777777779
73.6,74.55,79.56666666666666,81.15,81.82,83.61666666666667,84.47142857142859,84.025,84.86666666666666
61.7,69.45,72.56666666666665,74.05,79.24,80.53333333333333,80.75714285714287,81.95,84.26666666666667
61.7,70.2,76.96666666666665,80.35,81.28,81.3,83.8857142857143,84.975,85.15555555555555
51.7,66.15,76.19999999999999,76.7,77.2,80.15,81.64285714285712,84.1125,84.38888888888887
55.0,71.25,73.8,79.125,81.1,81.03333333333335,82.02857142857142,82.9125,84.25555555555555
58.1,70.25,73.9,77.85,81.22,82.23333333333333,83.87142857142855,84.5375,85.26666666666667
58.7,71.55,79.10000000000001,77.625,78.58,81.11666666666667,82.41428571428571,84.8375,85.25555555555553
50.9,66.4,69.13333333333333,75.35,78.12,79.91666666666666,81.34285714285714,81.6125,83.36666666666666
67.5,71.5,75.23333333333333,77.15,79.7,79.63333333333334,81.92857142857143,84.0,85.04444444444444
40.5,60.3,73.46666666666665,76.625,77.5,79.03333333333335,80.91428571428573,82.4875,83.64444444444445
46.7,65.75,71.76666666666668,75.8,78.36,81.93333333333332,82.41428571428571,83.25,83.86666666666666
55.9,72.55,76.73333333333333,79.975,79.5,81.36666666666666,83.3,83.325,84.16666666666669
72.0,75.15,76.16666666666666,79.4,79.0,82.6,85.78571428571428,83.6875,84.68888888888891
53.4,72.3,74.83333333333333,78.05,79.56,82.71666666666668,82.62857142857143,83.8375,84.41111111111111
62.9,68.45,69.76666666666665,76.3,76.4,80.1,81.91428571428571,83.5625,84.54444444444445
60.7,68.8,71.3,74.8,77.2,79.4,80.92857142857142,81.3875,83.75555555555556
61.2,67.3,72.73333333333333,77.025,78.28,81.11666666666667,81.51428571428572,84.1375,85.35555555555555
59.9,73.4,73.4,77.475,78.58,78.76666666666667,82.1142857142857,82.9125,82.47777777777777
64.9,75.2,79.06666666666668,80.2,81.32,81.86666666666667,82.17142857142856,84.4375,84.40000000000002
59.2,71.4,79.93333333333334,80.75,78.82,78.31666666666666,81.4857142857143,83.1,84.36666666666666
69.9,69.1,77.89999999999999,79.7,81.04,82.26666666666668,83.42857142857143,84.05,83.43333333333332
63.8,69.7,75.5,78.175,80.4,80.26666666666667,81.28571428571429,82.325,83.75555555555555
