n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
56.3,73.6,75.8,77.35,81.58,81.96666666666665,83.75714285714287,83.475,83.52222222222223
64.1,67.95,75.46666666666665,80.05,79.74,80.24999999999999,83.05714285714286,82.4375,82.86666666666667
52.6,64.65,74.86666666666667,78.725,79.72,79.88333333333334,81.45714285714286,82.1875,82.74444444444444
66.5,71.1,72.43333333333334,78.375,80.58,81.36666666666667,81.4,83.2625,83.47777777777777
50.5,70.9,81.10000000000001,75.0,77.38,79.36666666666667,80.62857142857143,81.15,82.11111111111111
73.1,67.35,75.43333333333334,79.475,78.18,82.06666666666668,82.6,83.675,83.32222222222225
63.0,74.7,74.50000000000001,79.525,81.1,81.45,82.54285714285714,82.375,83.71111111111111
55.8,69.6,77.13333333333333,80.225,81.84,81.91666666666667,82.8,82.7625,83.22222222222223
60.7,73.2,75.43333333333334,78.75,79.38,80.60000000000001,81.47142857142859,82.75,83.9222222222222
53.9,67.65,71.1,76.0,78.64,80.25000000000001,82.45714285714284,83.0125,84.37777777777778
57.4,69.3,71.83333333333333,78.775,79.54,79.71666666666667,80.38571428571427,82.7875,82.8
58.8,75.6,73.56666666666666,77.925,81.02,81.21666666666667,81.42857142857144,82.675,82.16666666666669
48.9,72.1,76.16666666666667,73.8,76.32,76.81666666666666,79.52857142857142,82.2375,83.73333333333332
53.9,57.7,69.16666666666667,73.55,73.72,78.13333333333335,79.17142857142856,82.3125,83.61111111111111
55.7,66.65,75.4,76.35,79.78,81.36666666666667,82.92857142857144,84.3375,83.26666666666667
63.5,68.5,74.0,76.925,78.22,81.86666666666666,82.28571428571428,83.975,85.62222222222222
57.0,68.15,73.30000000000001,76.55,78.64,79.39999999999999,82.00000000000001,83.375,85.38888888888889
55.8,73.45,71.89999999999999,74.625,77.66,81.13333333333333,80.81428571428573,83.5625,83.2888888888889
53.9,69.95,73.5,76.775,80.22,81.95,83.64285714285715,83.7125,84.12222222222222
59.7,64.15,74.33333333333334,80.725,79.96,80.80000000000001,83.0,82.95,83.8777777777778
55.7,65.25,74.00000000000001,78.45,83.5,82.85,82.18571428571427,82.2875,83.23333333333332
55.6,69.25,70.69999999999999,72.8,75.24,78.78333333333333,80.31428571428572,81.1875,83.47777777777777
68.1,72.8,78.5,78.225,77.8,81.65,84.55714285714282,83.475,84.45555555555556
52.5,66.35,78.33333333333333,80.15,79.86,82.23333333333333,82.31428571428573,83.6375,83.66666666666666
54.3,70.7,73.33333333333333,74.65,78.38,81.96666666666668,82.3,83.25,83.41111111111111
68.0,67.15,70.2,76.025,77.5,80.0,82.28571428571429,81.4875,82.82222222222222
53.4,69.5,71.1,74.0,77.22,78.71666666666667,79.42857142857142,82.2625,83.91111111111111
67.7,75.4,75.6,77.475,77.04,78.31666666666666,79.52857142857142,81.8375,83.13333333333333
54.7,66.75,74.00000000000001,76.525,80.44,81.86666666666667,83.44285714285715,84.1125,85.21111111111114
59.3,72.2,71.3,77.2,80.78,80.45,81.41428571428571,83.1375,85.0
57.2,65.05,75.43333333333332,77.625,81.52,80.08333333333333,82.75714285714284,84.3125,84.01111111111112
55.5,65.65,75.03333333333333,79.975,81.38,82.95,83.0142857142857,83.0,83.3
56.8,72.85,78.26666666666667,79.425,80.84,81.98333333333333,81.42857142857143,82.225,83.51111111111112
59.4,68.7,73.50000000000001,75.2,77.16,81.36666666666667,84.77142857142857,84.875,83.77777777777777
64.0,69.45,75.46666666666667,79.85,82.58,83.0,83.21428571428572,83.65,83.83333333333336
51.3,60.4,69.16666666666666,73.9,77.58,79.81666666666666,80.84285714285713,81.6,83.02222222222223
62.4,71.05,73.26666666666667,76.55,78.18,81.9,83.70000000000002,83.45,84.21111111111111
45.8,70.2,74.7,78.65,80.34,81.9,81.55714285714286,83.6,83.24444444444445
62.2,73.45,75.8,78.525,81.34,82.31666666666666,82.65714285714286,80.8375,82.83333333333331
56.5,64.5,69.33333333333334,73.25,74.88,79.61666666666667,80.9857142857143,83.4875,83.87777777777778
63.8,71.35,75.06666666666666,77.3,78.62,80.95,81.65714285714287,81.9125,83.15555555555557
59.3,72.2,72.06666666666666,75.0,78.06,80.83333333333334,82.75714285714284,82.15,82.24444444444445
49.0,74.1,77.2,81.525,81.34,80.35,82.75714285714284,82.9625,83.2111111111111
66.2,71.7,72.86666666666666,78.85,80.08,80.7,82.28571428571428,82.675,84.33333333333334
71.6,72.35,79.53333333333333,81.575,80.26,81.45,83.65714285714289,83.025,84.41111111111111
62.0,72.5,72.8,74.925,78.06,79.76666666666667,79.78571428571428,81.1125,83.72222222222223
62.2,68.7,75.36666666666667,81.9,82.66,80.01666666666667,80.6,81.9125,83.14444444444443
53.4,63.75,72.50000000000001,73.7,76.48,78.46666666666665,80.97142857142858,83.6625,83.15555555555555
54.6,70.35,72.36666666666667,77.675,80.84,79.85,81.14285714285714,82.2875,83.05555555555554
59.5,66.95,74.66666666666667,77.425,79.78,79.93333333333334,81.51428571428572,82.4375,82.54444444444445
55.3,70.7,74.7,74.575,75.9,79.86666666666667,80.38571428571429,82.9125,84.11111111111111
53.5,65.65,71.93333333333334,76.425,79.5,81.25000000000001,81.07142857142858,81.8125,82.81111111111112
66.0,72.5,74.53333333333333,77.675,78.78,81.36666666666667,82.9,83.8625,83.46666666666668
42.6,61.5,74.33333333333334,77.75,78.18,79.13333333333335,80.58571428571429,82.1,81.72222222222223
