n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
45.5,61.05,66.56666666666668,69.025,70.08,70.99999999999999,71.17142857142858,71.7,70.73333333333333
53.0,59.0,61.33333333333332,66.3,68.5,67.36666666666667,68.32857142857142,71.175,70.92222222222222
44.4,52.85,58.83333333333334,63.225,62.62,64.35,69.32857142857142,70.425,71.57777777777777
57.6,62.35,65.49999999999999,69.9,71.88,71.0,70.4,72.775,71.15555555555555
37.7,53.85,61.56666666666666,65.225,67.94,69.8,69.44285714285714,70.5125,70.71111111111111
61.7,65.75,64.43333333333334,65.525,67.66,68.95,70.97142857142858,70.9625,71.93333333333334
61.5,64.05,67.19999999999999,68.4,71.38,70.23333333333333,71.24285714285715,71.1625,70.36666666666667
48.8,58.05,62.29999999999999,65.275,70.32,69.58333333333334,70.88571428571429,72.55,71.54444444444447
53.9,59.0,64.6,71.475,70.38,70.95,69.95714285714286,71.1875,72.06666666666666
47.6,62.65,65.03333333333333,63.375,65.94,71.61666666666667,71.42857142857143,70.25,72.78888888888889
52.2,62.25,65.49999999999999,68.825,68.88,69.21666666666667,69.9142857142857,70.65,70.98888888888888
54.8,64.9,62.43333333333333,66.975,68.9,70.11666666666666,70.14285714285715,71.1125,71.14444444444445
43.2,66.6,67.06666666666666,63.575,65.3,66.73333333333333,69.22857142857143,69.475,70.94444444444444
51.7,53.05,59.96666666666666,66.3,66.4,67.98333333333333,69.51428571428569,71.0,71.27777777777779
53.9,59.6,65.13333333333333,69.775,71.7,70.26666666666667,72.55714285714285,71.8125,70.91111111111111
53.6,55.45,63.9,63.55,66.78,68.11666666666667,70.57142857142857,71.3125,71.41111111111111
58.8,57.4,64.50000000000001,68.075,69.02,70.96666666666667,68.9,69.975,70.26666666666667
50.2,65.65,65.23333333333333,64.525,67.76,70.2,72.19999999999999,72.0125,71.91111111111113
49.4,58.65,65.43333333333335,67.275,69.44,73.65,73.57142857142857,72.6375,72.15555555555555
47.2,52.45,60.2,71.075,68.64,71.33333333333333,71.7,71.3,72.62222222222222
41.2,57.15,55.30000000000001,62.075,65.94,68.58333333333334,68.05714285714286,68.725,70.31111111111112
46.7,56.25,60.8,60.85,62.9,67.86666666666666,67.75714285714285,68.4875,71.34444444444445
67.9,63.1,66.03333333333335,64.5,65.42,66.89999999999999,70.78571428571429,70.375,71.48888888888888
47.3,56.95,65.3,70.125,70.08,69.83333333333334,71.79999999999998,71.1375,71.8888888888889
46.9,65.7,68.26666666666667,67.15,71.78,72.51666666666667,71.84285714285714,71.8375,70.58888888888889
59.9,62.95,66.43333333333334,69.075,67.64,68.9,71.75714285714284,71.3375,71.65555555555555
42.4,62.1,64.66666666666666,68.225,69.76,70.11666666666665,71.02857142857142,72.45,72.14444444444445
60.5,58.55,59.66666666666665,63.225,66.14,69.64999999999999,68.17142857142856,69.1625,70.67777777777778
48.2,56.0,60.03333333333334,64.0,68.9,70.26666666666667,70.32857142857144,71.65,72.12222222222222
50.8,60.45,62.4,66.2,67.72,67.11666666666665,68.72857142857143,70.0,71.97777777777777
51.9,59.7,66.16666666666666,69.7,68.96,70.43333333333334,71.21428571428572,69.825,70.61111111111113
48.3,60.6,71.06666666666666,67.6,71.64,73.30000000000001,71.21428571428572,70.8375,71.37777777777778
50.2,61.0,64.7,64.35,66.84,67.18333333333334,68.41428571428571,69.825,71.71111111111111
55.0,57.4,58.23333333333332,63.075,64.54,68.16666666666666,71.08571428571429,72.3375,72.11111111111111
44.7,57.75,61.20000000000001,64.025,66.72,68.28333333333335,68.21428571428572,71.525,71.77777777777779
