n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
46.6,49.7,56.099999999999994,52.225,58.7,55.5,61.25714285714285,55.1375,54.58888888888889
48.7,47.75,52.23333333333334,51.575,56.4,55.16666666666667,55.78571428571429,53.7125,54.58888888888889
43.2,43.3,48.03333333333333,52.575,52.64,51.56666666666668,53.014285714285705,54.175,55.23333333333334
50.0,47.45,49.13333333333333,49.575,56.5,54.73333333333333,57.24285714285714,59.2875,59.86666666666667
34.0,46.9,57.00000000000001,51.95,53.06,55.38333333333334,55.085714285714296,54.2875,55.58888888888889
51.6,54.7,57.06666666666666,54.925,55.46,60.76666666666666,61.81428571428572,61.55,61.29999999999999
36.9,53.45,58.66666666666668,60.875,59.22,57.66666666666665,56.11428571428573,56.0625,55.19999999999999
49.9,49.5,54.30000000000001,57.825,59.26,60.3,59.07142857142857,60.5875,60.722222222222214
41.4,50.85,53.13333333333333,53.6,56.4,57.05,56.87142857142858,60.05,59.311111111111124
44.0,53.9,57.79999999999999,55.0,54.4,54.23333333333334,56.18571428571429,56.075,61.50000000000001
42.4,51.95,55.76666666666667,56.375,57.38,55.58333333333334,54.957142857142856,55.1875,55.38888888888889
52.2,52.1,52.16666666666666,55.4,59.84,59.95,55.39999999999999,55.65,55.02222222222222
36.2,54.75,53.06666666666667,56.675,56.1,55.31666666666666,58.085714285714275,58.85,60.644444444444446
47.5,48.0,52.83333333333334,53.75,56.18,56.83333333333334,57.542857142857144,55.6375,55.94444444444444
47.6,50.65,53.33333333333334,49.975,51.08,51.85000000000001,58.62857142857143,59.375,58.822222222222216
44.0,47.05,52.2,49.05,51.96,53.81666666666666,55.35714285714286,55.5375,55.911111111111104
41.4,45.55,49.63333333333333,52.05,53.32,53.68333333333333,52.34285714285715,61.2,61.1888888888889
40.4,59.35,58.70000000000001,61.525,58.98,58.86666666666667,57.057142857142864,56.0375,55.52222222222222
45.6,46.55,52.83333333333333,52.275,57.16,59.86666666666667,53.57142857142857,55.05,56.255555555555546
36.9,47.35,47.3,52.75,54.94,54.73333333333333,58.82857142857142,59.2625,60.06666666666666
43.2,47.9,45.96666666666667,49.825,54.36,52.71666666666667,55.714285714285715,59.55,54.533333333333346
44.7,44.5,49.2,54.8,55.36,51.73333333333332,52.58571428571428,54.225,55.35555555555557
64.5,59.7,57.29999999999999,51.875,51.48,53.51666666666666,53.900000000000006,55.925,54.13333333333333
48.4,51.6,55.16666666666667,57.3,58.06,56.43333333333333,56.21428571428574,56.4125,60.13333333333334
39.7,47.4,52.33333333333333,48.5,55.9,52.66666666666668,54.38571428571429,54.7,55.30000000000001
50.3,55.15,58.8,59.1,54.1,52.966666666666676,55.385714285714286,60.975,54.7
42.8,52.85,53.56666666666667,56.05,59.88,54.96666666666667,55.08571428571428,57.0625,55.588888888888896
57.0,56.95,52.63333333333334,53.925,50.74,57.38333333333332,57.47142857142857,53.6875,59.66666666666668
47.1,47.5,46.46666666666667,50.175,52.66,54.73333333333334,54.37142857142859,56.275,56.077777777777776
42.8,50.45,54.46666666666666,53.825,55.88,60.21666666666666,59.742857142857154,59.85,55.74444444444444
43.9,52.7,55.96666666666666,57.8,57.56,55.8,61.31428571428572,58.8,59.36666666666667
