n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
52.4,71.1,75.33333333333333,76.925,81.42,81.73333333333333,83.38571428571427,83.4,83.63333333333334
62.9,68.1,74.63333333333333,80.15,79.54,79.99999999999999,83.21428571428572,82.35,82.82222222222222
51.5,64.7,74.63333333333333,78.6,79.88,79.98333333333333,81.38571428571429,82.3875,82.86666666666666
66.7,69.5,72.0,78.125,80.5,81.23333333333333,81.37142857142857,83.5,83.82222222222222
46.9,69.75,80.23333333333333,74.75,77.34,79.15,80.42857142857142,81.0125,82.22222222222223
71.2,67.35,74.83333333333334,78.275,77.92,81.85000000000001,82.18571428571427,83.7125,83.43333333333334
60.8,72.65,73.53333333333335,79.65,80.98,80.93333333333334,82.22857142857143,82.3,83.84444444444445
55.2,67.35,76.63333333333333,79.85,81.48,81.46666666666665,82.6142857142857,82.85,83.23333333333333
59.5,72.35,74.66666666666666,78.75,79.2,80.6,81.15714285714286,82.8375,84.00000000000001
51.7,68.85,71.96666666666665,76.0,78.58,80.21666666666667,82.41428571428571,83.0,84.45555555555556
57.2,69.7,72.16666666666666,78.8,79.42,79.55000000000001,80.5,82.6625,82.8
58.9,74.75,73.63333333333333,77.45,80.74,81.61666666666667,81.50000000000001,83.0,82.51111111111112
46.4,72.45,76.03333333333335,73.75,76.1,76.9,79.51428571428572,81.95,83.85555555555555
53.4,57.65,68.3,72.625,73.18,77.68333333333335,79.55714285714286,82.325,83.62222222222222
55.8,66.45,75.06666666666666,75.925,79.94,81.06666666666668,82.71428571428571,84.325,83.61111111111113
63.9,67.3,73.4,76.95,77.94,81.56666666666668,82.17142857142856,84.0375,85.51111111111112
57.3,66.95,72.73333333333333,76.575,78.52,79.51666666666667,82.1,83.625,85.31111111111112
55.5,72.55,71.93333333333334,74.425,77.4,80.86666666666666,81.10000000000001,83.3875,83.43333333333334
58.2,69.8,73.2,76.425,80.08,82.01666666666667,83.7,83.8,84.24444444444445
56.3,63.45,73.3,80.175,80.1,81.01666666666667,83.18571428571427,82.8875,83.99999999999999
54.0,65.35,73.56666666666666,78.175,82.84,82.75,82.2,82.1375,83.2888888888889
55.5,67.05,69.9,72.55,74.96,78.66666666666666,80.35714285714286,81.3,83.56666666666666
67.4,71.55,78.13333333333333,77.85,77.8,81.01666666666668,84.65714285714284,83.425,84.57777777777777
49.3,65.95,77.26666666666667,79.7,79.48,81.98333333333333,82.02857142857142,83.575,83.66666666666666
54.8,69.15,73.03333333333332,74.2,78.24,82.05,82.61428571428573,83.2875,83.37777777777778
68.5,67.95,70.73333333333333,75.725,77.34,80.08333333333334,82.1,81.5125,82.83333333333331
50.8,68.95,70.66666666666666,74.15,76.94,78.53333333333335,79.5,82.2,83.80000000000001
67.3,73.5,75.4,77.425,76.9,78.35,79.3,81.75,83.05555555555554
54.2,66.7,73.23333333333332,75.875,79.86,81.71666666666668,83.25714285714287,84.1875,85.18888888888891
59.4,72.35,71.53333333333333,76.675,80.2,80.13333333333335,81.3142857142857,83.1125,84.7888888888889
