n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
43.6,66.0,71.36666666666667,73.875,76.52,77.53333333333333,78.41428571428571,79.0,79.23333333333333
57.1,63.3,66.36666666666667,75.55,75.3,75.78333333333335,76.3857142857143,78.375,78.38888888888889
42.5,56.8,68.2,70.775,72.68,75.98333333333333,79.45714285714286,79.425,79.27777777777779
61.8,66.85,69.63333333333333,73.275,75.84,79.13333333333334,78.72857142857143,78.7,79.02222222222221
49.0,63.0,73.26666666666667,70.15,73.2,75.93333333333334,76.39999999999999,76.2125,78.44444444444446
71.7,67.85,68.36666666666667,68.975,71.92,75.9,77.02857142857142,78.225,78.87777777777778
59.1,67.1,70.76666666666667,74.675,77.52,77.11666666666667,78.35714285714285,79.0625,79.62222222222222
52.4,61.25,71.96666666666665,74.2,77.56,78.4,78.14285714285715,79.475,80.97777777777779
57.1,67.55,71.66666666666666,75.725,76.74,75.8,75.87142857142857,77.6125,79.41111111111111
50.0,69.2,69.36666666666667,72.175,75.42,78.7,80.14285714285715,79.4125,82.24444444444444
53.9,71.4,71.26666666666667,76.075,76.84,76.48333333333333,78.11428571428571,79.5625,78.15555555555555
55.4,66.7,71.16666666666666,74.425,78.3,77.70000000000002,78.22857142857143,78.7875,78.61111111111111
42.9,71.95,71.73333333333333,70.7,72.88,74.95,77.47142857142858,79.8875,79.88888888888889
51.1,57.7,66.16666666666666,70.375,69.94,73.18333333333334,73.8,77.825,78.17777777777778
54.3,64.45,69.76666666666667,73.1,76.22,77.03333333333335,79.11428571428571,80.075,80.1888888888889
59.4,66.55,71.4,72.75,72.98,75.31666666666666,76.57142857142857,79.2875,78.86666666666666
56.2,63.55,68.46666666666665,71.95,73.9,76.55000000000001,77.57142857142857,78.3875,81.08888888888889
56.4,65.3,70.36666666666666,72.75,75.12,75.16666666666667,76.71428571428572,78.15,78.48888888888888
56.4,66.2,70.6,75.55,76.38,79.18333333333334,79.65714285714286,79.9875,79.56666666666666
52.8,57.45,65.53333333333332,75.7,75.3,78.36666666666665,77.51428571428572,77.2625,80.32222222222222
52.0,58.15,67.26666666666667,72.5,75.74,77.76666666666667,78.65714285714286,79.0,79.55555555555556
48.4,64.6,65.03333333333333,70.95,69.76,73.43333333333334,74.71428571428572,76.25,79.07777777777777
67.5,67.9,72.46666666666667,72.25,74.52,77.41666666666667,79.77142857142856,79.2125,79.82222222222221
46.5,64.25,73.26666666666667,76.825,76.7,76.78333333333333,78.72857142857143,79.7375,79.26666666666667
48.8,67.0,71.53333333333333,70.8,76.26,78.88333333333333,79.54285714285714,78.25,78.83333333333333
65.8,68.65,72.0,73.875,74.28,77.5,78.22857142857143,79.75,79.1888888888889
49.5,65.75,69.73333333333332,72.675,73.68,75.41666666666667,77.45714285714286,77.525,78.51111111111112
63.4,67.3,75.1,73.875,74.82,75.33333333333331,76.01428571428572,76.6125,80.05555555555556
49.3,63.1,67.2,72.8,75.84,76.21666666666665,79.02857142857142,79.5625,80.47777777777777
51.3,59.45,69.69999999999999,73.1,74.7,73.65,76.34285714285714,77.35,79.8
52.3,61.4,70.76666666666665,73.35,74.22,75.26666666666667,78.25714285714285,81.85,78.0
51.7,62.5,73.46666666666665,75.2,78.18,79.81666666666666,78.07142857142858,77.9125,78.83333333333334
52.1,68.1,68.4,74.55,75.96,77.76666666666667,77.9,78.225,80.24444444444447
60.6,62.0,67.6,70.4,71.88,74.69999999999999,79.08571428571429,79.55,80.86666666666666
41.7,59.85,69.86666666666667,71.9,75.02,78.51666666666667,78.54285714285714,79.575,79.85555555555555
48.1,62.95,66.66666666666666,70.125,73.8,74.43333333333332,76.45714285714286,78.0125,80.3
54.4,62.15,70.3,71.9,74.56,76.83333333333333,79.32857142857144,79.95,80.16666666666667
41.4,65.85,72.63333333333334,75.85,77.52,78.01666666666667,77.9,78.5875,78.46666666666667
61.0,70.5,76.93333333333334,73.825,79.06,79.46666666666665,80.01428571428572,78.95,78.22222222222223
57.1,58.4,62.33333333333334,67.2,70.5,74.44999999999999,75.02857142857142,78.1125,79.17777777777778
59.7,67.95,73.73333333333332,74.725,74.8,76.3,78.02857142857144,77.3375,79.50000000000001
54.6,67.05,64.6,69.05,74.74,76.95,79.24285714285713,78.65,78.4888888888889
50.5,71.9,74.06666666666666,74.8,76.42,76.13333333333333,78.55714285714286,78.65,78.52222222222223
57.9,68.75,70.33333333333333,75.975,75.22,77.31666666666666,78.78571428571428,77.8875,78.55555555555556
65.4,69.0,72.06666666666666,74.925,76.72,77.7,79.11428571428571,77.7875,79.57777777777778
59.2,73.0,70.76666666666667,69.425,73.4,75.36666666666666,75.28571428571428,78.3625,79.2
60.5,61.15,69.76666666666667,73.0,74.16,73.45,77.08571428571429,78.4875,79.28888888888888
48.4,60.55,68.03333333333335,71.85,71.22,72.75,75.71428571428572,78.05,79.11111111111111
54.3,67.25,71.36666666666666,73.55,75.88,75.58333333333334,77.97142857142858,79.125,79.23333333333333
50.6,63.65,69.60000000000002,70.375,74.02,74.45,75.58571428571429,78.2125,78.93333333333334
44.7,59.2,69.50000000000001,70.125,69.9,73.91666666666667,77.17142857142858,79.1625,80.75555555555556
54.1,64.0,68.8,69.975,75.48,75.86666666666667,75.5,76.375,78.72222222222223
60.4,66.75,70.06666666666666,73.85,75.92,76.33333333333333,79.08571428571427,80.5875,78.54444444444444
46.3,57.4,70.16666666666667,73.5,73.32,76.3,78.58571428571429,79.8125,79.26666666666667
51.4,62.85,67.86666666666666,70.15,73.32,77.25000000000001,79.3,79.05,80.36666666666667
58.4,69.4,74.73333333333333,74.8,74.52,77.13333333333334,78.88571428571429,78.9,78.24444444444444
54.9,70.6,73.06666666666666,77.875,79.66,80.2,82.37142857142857,79.6,81.31111111111112
55.4,72.4,73.8,75.475,77.1,79.1,79.45714285714287,78.55,79.97777777777779
