n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
44.2,37.35,49.63333333333333,39.5,52.42,52.68333333333334,52.72857142857143,40.7125,40.36666666666666
28.8,33.95,40.1,39.6,41.5,40.35,52.57142857142857,41.2,41.69999999999999
25.0,28.55,33.16666666666666,38.725,37.54,39.81666666666666,39.42857142857142,40.9875,41.05555555555555
31.7,35.65,47.86666666666667,50.025,51.26,51.3,53.514285714285705,54.8125,53.544444444444444
25.9,33.4,51.900000000000006,38.875,37.44,38.25000000000001,38.82857142857142,40.9875,41.3111111111111
51.2,40.05,42.900000000000006,40.825,40.44,54.31666666666666,53.64285714285714,54.6875,53.99999999999999
33.4,38.55,39.8,42.7,42.16,43.11666666666667,52.6,41.95,41.6
28.3,42.85,50.13333333333333,52.85,52.86,54.46666666666667,53.57142857142858,52.0,53.91111111111111
33.4,32.3,48.23333333333334,50.675,49.52,49.98333333333333,48.44285714285713,49.7,41.52222222222222
39.7,54.55,56.1,52.625,54.92,55.48333333333333,40.614285714285714,42.7125,54.22222222222221
29.0,36.8,35.96666666666667,48.4,40.44,41.01666666666668,41.2,42.1625,41.488888888888894
41.2,38.8,38.86666666666666,41.825,41.92,42.56666666666667,42.07142857142857,41.3375,41.3
37.6,36.85,51.16666666666667,50.125,52.0,48.7,48.69999999999999,47.6625,41.36666666666666
35.5,38.2,39.333333333333336,41.475,42.3,40.73333333333334,40.58571428571428,41.8375,42.51111111111111
41.5,37.2,38.53333333333333,36.025,36.44,40.95,40.457142857142856,42.3,41.8111111111111
38.4,34.4,34.56666666666666,34.5,37.38,38.23333333333333,39.74285714285714,38.5375,40.73333333333334
38.6,36.55,38.3,37.95,40.04,40.383333333333326,39.57142857142858,40.175,40.388888888888886
35.1,39.85,37.13333333333333,37.45,38.78,40.2,41.05714285714285,40.875,40.36666666666667
37.1,34.25,34.733333333333334,38.475,42.1,43.38333333333334,41.29999999999999,41.825,42.48888888888889
30.7,29.9,30.9,32.625,35.08,36.3,38.41428571428572,38.95,40.81111111111111
44.0,47.35,35.49999999999999,40.275,43.04,40.966666666666676,41.57142857142858,51.5125,41.62222222222222
32.1,32.8,39.23333333333333,39.25,36.86,39.199999999999996,40.51428571428571,41.5125,42.07777777777778
52.1,54.3,57.46666666666666,51.05,39.0,42.4,40.55714285714286,43.0125,41.73333333333333
25.2,48.9,54.9,53.35,56.38,50.13333333333333,41.69999999999999,42.3625,42.144444444444446
34.1,42.05,42.80000000000001,39.425,41.34,39.25,40.37142857142857,41.1875,41.34444444444444
44.8,46.05,43.96666666666667,51.725,50.88,50.46666666666667,43.37142857142858,51.825,41.55555555555556
36.0,37.9,45.83333333333333,49.15,44.64,43.55000000000001,43.57142857142857,42.6625,41.42222222222222
44.3,36.5,38.53333333333333,41.85,38.74,40.766666666666666,42.285714285714285,41.15,52.888888888888886
36.9,38.45,33.4,36.8,38.24,41.21666666666667,40.81428571428572,41.725,42.455555555555556
37.5,31.95,37.63333333333333,38.075,42.74,54.33333333333333,41.51428571428571,54.125,54.355555555555554
36.8,39.4,39.56666666666666,41.45,40.18,43.43333333333333,40.6,50.525,41.244444444444454
38.3,50.5,53.23333333333333,50.475,50.72,40.93333333333333,51.84285714285715,52.9,52.577777777777776
29.5,44.85,34.4,39.3,40.8,44.76666666666666,48.58571428571428,51.5875,53.03333333333333
48.0,44.25,45.03333333333334,47.325,45.74,40.81666666666666,43.085714285714296,43.45,41.34444444444444
40.4,45.3,42.53333333333333,41.05,43.94,43.4,42.6,42.95,41.86666666666667
34.1,43.3,47.36666666666666,50.825,50.58,38.51666666666667,39.3,40.1375,52.24444444444444
37.6,35.2,35.3,40.35,56.84,43.53333333333334,41.657142857142865,40.7875,40.61111111111111
32.3,45.3,49.03333333333334,49.45,47.12,49.01666666666667,47.12857142857142,49.15,40.888888888888886
31.4,40.1,41.8,40.625,39.28,41.89999999999999,47.5857142857143,53.45,40.733333333333334
41.0,42.5,40.16666666666667,40.425,40.42,43.31666666666667,42.8,42.425,42.1888888888889
45.2,56.65,54.53333333333334,49.525,40.3,51.6,52.414285714285725,42.5625,41.24444444444444
31.2,52.3,41.2,41.425,40.92,42.35,55.84285714285715,55.625,42.38888888888889
34.4,36.95,37.36666666666667,46.975,50.48,48.68333333333333,49.34285714285715,40.3625,53.644444444444446
40.2,42.9,47.73333333333333,47.65,50.52,52.00000000000001,53.285714285714285,52.7875,53.02222222222222
28.5,36.35,45.53333333333334,47.525,38.56,39.21666666666667,40.07142857142858,42.1875,42.47777777777778
