n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
44.6,48.6,54.1,52.2,53.86,55.50000000000001,55.27142857142857,55.15,54.577777777777776
47.7,48.95,50.36666666666667,50.05,55.36,52.78333333333333,53.35714285714285,53.6625,54.57777777777779
35.0,39.9,42.533333333333346,49.025,46.18,49.28333333333334,53.0,54.175,55.23333333333334
51.0,47.7,49.23333333333334,49.675,53.48,52.41666666666666,54.442857142857136,55.5375,55.27777777777777
27.4,38.35,51.533333333333324,44.725,45.8,55.41666666666666,55.085714285714296,54.225,55.63333333333333
48.5,49.0,49.46666666666666,50.85,55.44,55.86666666666666,55.24285714285714,55.6625,55.344444444444456
36.7,46.25,50.7,49.6,50.54,50.18333333333333,56.12857142857144,56.0,55.2111111111111
46.0,49.4,54.0,55.475,56.14,55.78333333333333,55.1,53.775,55.23333333333333
41.6,50.75,48.23333333333332,50.225,53.26,53.63333333333333,53.37142857142859,55.375,54.711111111111116
44.2,54.1,55.36666666666667,51.125,54.32,54.23333333333334,56.2,56.0625,55.07777777777778
29.5,46.9,54.86666666666666,52.7,57.34,55.58333333333334,51.92857142857142,51.825,55.422222222222224
41.3,52.35,52.06666666666666,48.7,54.76,54.4,52.94285714285715,55.6,55.05555555555556
35.1,46.7,50.16666666666665,52.775,52.44,51.38333333333333,52.8857142857143,54.3375,55.72222222222223
42.4,46.0,44.63333333333334,53.8,56.18,46.21666666666667,46.61428571428571,55.6625,55.98888888888889
46.3,40.3,45.7,43.85,43.38,51.88333333333333,53.114285714285714,54.25,54.23333333333332
46.3,39.55,41.56666666666666,39.925,43.64,45.38333333333333,48.62857142857142,52.0,52.76666666666666
29.5,49.05,49.06666666666666,52.65,54.36,52.91666666666667,52.31428571428572,53.6375,54.4
35.4,51.05,44.33333333333333,44.4,48.06,47.53333333333334,47.97142857142857,56.0125,55.522222222222226
44.0,44.95,45.80000000000001,49.475,53.08,49.76666666666667,48.9,50.2,52.622222222222234
34.4,36.35,34.49999999999999,48.975,51.36,51.56666666666666,54.214285714285715,54.975,55.83333333333333
44.2,47.55,46.03333333333333,49.85,54.38,52.75,55.74285714285715,55.35,54.50000000000001
39.3,39.55,50.73333333333333,50.075,49.92,51.55,52.62857142857143,51.0,55.344444444444456
57.9,55.45,54.26666666666666,51.875,51.42,53.53333333333333,53.900000000000006,55.95,54.17777777777778
41.8,47.95,55.2,57.2,58.1,56.51666666666666,56.24285714285715,56.425,56.42222222222222
38.3,49.95,51.5,45.075,50.04,52.7,52.2,54.6875,55.31111111111111
44.5,51.2,52.66666666666666,54.175,54.14,52.98333333333334,55.42857142857142,53.95,54.71111111111112
43.2,51.2,45.86666666666667,52.8,56.06,54.98333333333334,55.04285714285714,51.0375,50.277777777777764
53.8,47.0,44.56666666666666,48.875,47.14,52.20000000000001,52.457142857142856,47.3875,54.888888888888886
35.2,34.35,37.13333333333333,46.8,51.5,52.46666666666666,54.414285714285725,52.3,56.09999999999998
37.0,42.15,46.66666666666667,47.925,49.78,55.01666666666667,54.81428571428571,55.0625,55.75555555555556
41.5,44.3,44.36666666666667,45.4,45.7,50.63333333333334,56.25714285714286,54.1,54.65555555555556
46.6,49.0,54.03333333333334,57.4,56.04,55.76666666666667,55.42857142857143,55.15,54.65555555555556
45.7,48.75,37.46666666666666,52.0,53.78,56.68333333333333,54.10000000000001,54.3,54.70000000000001
48.9,45.9,47.03333333333333,47.475,49.1,51.86666666666667,54.52857142857143,55.9375,54.24444444444444
40.3,43.35,48.63333333333333,49.075,53.54,52.91666666666666,52.64285714285714,51.475,53.1
37.4,44.65,49.46666666666667,53.025,54.36,55.45,55.157142857142865,55.1125,55.455555555555556
44.1,40.9,50.06666666666667,54.175,57.54,57.78333333333333,56.357142857142854,54.925,55.33333333333332
39.0,50.1,51.13333333333334,52.675,53.24,54.95,52.82857142857144,52.4625,53.75555555555556
45.1,40.95,52.79999999999999,53.075,52.5,55.03333333333333,54.25714285714285,55.4125,55.55555555555555
57.7,50.95,53.06666666666667,53.325,54.44,56.23333333333333,54.27142857142857,56.65,56.04444444444444
58.7,56.65,58.36666666666666,51.35,50.92,52.21666666666666,55.12857142857143,52.375,55.29999999999999
44.7,52.45,51.43333333333333,51.275,51.86,53.49999999999999,58.34285714285715,57.35,56.42222222222221
33.4,39.6,48.73333333333334,50.875,50.82,49.73333333333334,50.91428571428572,53.8875,54.32222222222222
40.8,43.0,47.8,50.9,52.2,53.31666666666666,54.81428571428571,54.5875,55.1
40.1,49.65,51.96666666666666,51.0,47.72,50.58333333333333,51.057142857142864,52.3,54.07777777777778
45.7,52.4,48.93333333333333,55.45,52.48,55.85,54.4,55.05,55.477777777777774
40.0,54.7,49.0,51.125,52.06,52.23333333333334,53.22857142857143,53.5125,53.73333333333335
43.0,44.2,39.766666666666666,53.225,52.64,46.95,50.62857142857141,56.75,56.07777777777778
49.1,53.65,52.73333333333333,52.95,53.96,52.2,53.57142857142856,54.8875,53.977777777777774
36.2,54.75,57.26666666666666,59.55,57.62,55.66666666666667,54.97142857142859,57.2125,55.97777777777778
38.2,42.8,47.50000000000001,42.675,47.6,50.599999999999994,53.08571428571428,51.7625,54.244444444444454
37.7,43.85,51.63333333333333,52.2,53.92,54.35,56.42857142857145,54.925,55.33333333333334
49.1,51.7,50.4,55.525,54.2,53.5,53.67142857142857,54.75,55.277777777777786
35.0,49.7,51.43333333333333,53.325,50.08,52.70000000000002,54.27142857142858,53.175,54.06666666666667
33.7,41.95,53.49999999999999,47.725,51.92,52.35,51.457142857142856,49.8875,55.99999999999999
40.1,46.8,50.8,51.8,50.92,53.51666666666666,53.95714285714286,56.1375,55.01111111111111
37.0,57.05,54.9,54.625,57.14,57.41666666666668,57.61428571428573,56.5125,56.43333333333334
46.4,53.8,53.03333333333334,50.3,49.54,54.25,51.67142857142858,53.2125,54.92222222222222
50.5,46.75,51.76666666666666,55.275,54.2,54.56666666666666,54.75714285714285,53.35,54.355555555555554
50.8,50.85,50.03333333333333,54.45,54.62,54.06666666666667,55.085714285714296,54.125,55.70000000000001
45.0,45.3,45.66666666666667,48.775,50.34,51.78333333333334,55.48571428571429,55.1,54.46666666666667
58.5,53.65,52.76666666666666,53.6,52.54,53.25,53.18571428571428,54.5875,54.92222222222224
53.6,51.9,53.76666666666667,54.45,56.24,56.69999999999999,55.92857142857144,55.375,56.60000000000001
52.7,50.25,49.93333333333334,53.0,53.34,52.1,53.04285714285713,53.125,53.23333333333332
54.7,41.6,50.900000000000006,50.025,52.68,52.43333333333333,54.32857142857142,54.4125,54.655555555555566
33.0,45.5,47.93333333333333,50.225,54.42,55.01666666666667,54.342857142857135,53.5125,55.388888888888886
41.0,51.15,52.13333333333334,53.825,50.42,53.71666666666666,54.6,54.15,55.644444444444446
36.0,39.1,44.96666666666666,54.3,53.78,53.85000000000001,54.51428571428571,55.3375,54.76666666666668
46.8,46.55,46.86666666666667,51.0,52.9,53.25,54.51428571428571,55.0875,55.75555555555556
48.0,45.95,47.83333333333333,54.275,51.4,52.83333333333334,54.81428571428572,53.6875,54.58888888888889
60.0,54.6,57.16666666666667,57.725,48.48,48.54999999999999,54.67142857142857,55.475,54.577777777777776
47.7,49.2,49.23333333333334,52.375,52.34,52.65,56.057142857142864,55.05,54.48888888888889
46.0,40.65,50.83333333333333,49.575,47.56,48.03333333333334,49.78571428571428,55.0375,50.955555555555556
46.2,41.05,48.900000000000006,57.05,55.24,55.61666666666668,54.97142857142857,55.5125,55.0
26.9,35.2,40.46666666666666,50.55,53.98,42.65,52.985714285714295,53.35,54.5
40.7,43.05,39.2,46.45,45.64,48.51666666666668,53.471428571428575,55.8625,55.66666666666668
44.9,52.2,48.8,46.175,48.18,49.78333333333333,51.914285714285725,54.3625,55.14444444444443
47.6,55.3,58.06666666666667,56.85,55.82,57.04999999999999,55.22857142857143,55.1625,55.43333333333334
41.2,48.8,53.79999999999999,53.225,54.32,54.98333333333334,55.385714285714286,54.8125,55.277777777777764
34.9,47.3,49.7,51.95,52.4,55.55,50.785714285714285,54.975,50.07777777777778
46.4,40.35,39.26666666666666,42.15,40.46,43.66666666666667,47.42857142857142,55.2875,51.84444444444444
34.4,44.5,47.89999999999999,45.375,56.06,55.63333333333333,54.24285714285714,53.975,54.12222222222223
45.0,50.2,52.06666666666667,54.125,56.38,55.93333333333334,55.82857142857143,55.575,56.02222222222221
48.1,41.9,38.46666666666667,42.975,45.5,52.33333333333334,55.214285714285715,54.0,54.77777777777779
40.0,42.0,50.79999999999999,52.725,54.06,53.80000000000001,54.41428571428572,54.6875,54.83333333333333
52.8,51.75,56.56666666666666,50.25,50.14,52.81666666666668,51.42857142857143,55.375,56.0
54.3,52.9,46.9,47.875,43.74,54.14999999999999,54.45714285714284,54.9125,55.455555555555556
36.6,44.65,44.13333333333333,46.825,49.32,57.41666666666667,56.75714285714286,55.15,55.72222222222223
33.4,50.0,54.30000000000001,55.7,53.9,49.01666666666667,54.07142857142856,54.825,54.68888888888889
53.1,56.95,53.36666666666666,55.25,57.14,54.41666666666666,55.21428571428571,55.7875,56.244444444444454
39.8,47.9,53.50000000000001,54.025,55.72,55.08333333333332,54.8,54.675,54.577777777777776
37.0,43.85,48.46666666666667,45.15,51.88,52.400000000000006,52.54285714285714,54.5625,54.911111111111126
30.6,40.6,40.666666666666664,44.75,50.84,50.68333333333333,51.814285714285724,53.7,55.01111111111112
42.7,51.5,52.29999999999999,52.275,45.78,46.91666666666666,48.285714285714285,50.4625,56.13333333333333
40.8,51.85,54.66666666666666,55.2,52.64,49.1,51.1,53.1875,53.54444444444444
54.8,53.65,46.66666666666668,49.325,49.74,55.11666666666667,54.18571428571428,54.6,54.85555555555557
41.7,53.15,55.93333333333334,55.4,55.38,54.54999999999999,54.0,55.025,55.888888888888886
49.6,54.7,53.26666666666666,49.75,52.78,54.56666666666666,53.82857142857143,54.25,54.711111111111116
58.4,53.15,52.06666666666668,53.525,55.02,56.6,54.67142857142857,53.9,55.82222222222222
39.4,49.7,48.900000000000006,53.2,53.98,55.13333333333333,55.11428571428571,55.6625,54.63333333333334
