n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
44.9,58.4,60.7,58.95,60.16,61.51666666666667,61.82857142857142,62.7375,61.900000000000006
52.0,56.45,58.26666666666666,59.825,60.36,59.08333333333335,59.4,61.6,61.777777777777764
41.7,44.6,50.70000000000001,55.85,55.26,61.63333333333333,61.557142857142864,60.8625,63.38888888888889
58.1,57.75,55.56666666666666,57.95,59.56,60.18333333333334,60.81428571428572,62.025,61.43333333333333
35.2,54.7,59.73333333333333,61.2,64.58,63.83333333333333,61.44285714285715,62.8,63.988888888888894
56.6,61.15,60.53333333333333,59.075,62.38,63.41666666666666,64.88571428571427,63.55,63.63333333333333
58.0,59.55,60.66666666666667,64.725,62.74,62.91666666666667,62.57142857142857,63.0625,62.97777777777778
47.9,49.65,56.7,59.425,61.28,62.05,60.32857142857142,61.675,61.55555555555556
49.7,56.15,55.0,53.225,56.78,58.533333333333324,58.62857142857142,61.4125,61.533333333333346
49.3,57.55,59.06666666666666,55.575,58.22,61.33333333333334,61.68571428571429,61.975,62.611111111111114
44.3,53.6,56.53333333333333,56.575,60.8,61.11666666666667,62.32857142857143,63.75,62.8111111111111
54.5,59.35,55.76666666666667,59.25,63.04,62.95,60.82857142857142,61.9125,62.477777777777774
37.8,58.6,55.23333333333333,59.35,58.7,58.51666666666666,60.442857142857136,61.1,62.6888888888889
47.5,52.5,57.66666666666668,60.525,61.54,62.76666666666667,63.48571428571429,63.7,62.85555555555555
50.7,55.35,60.23333333333333,59.25,60.76,59.43333333333333,60.99999999999999,61.025,60.49999999999999
53.3,49.75,55.69999999999999,55.6,57.44,58.26666666666667,60.32857142857143,62.4125,61.86666666666667
53.9,51.55,57.66666666666666,60.925,60.36,62.35,59.357142857142854,61.7625,63.06666666666666
46.7,59.25,60.96666666666666,60.075,60.9,61.86666666666666,61.957142857142856,62.9,61.388888888888886
50.0,55.85,55.43333333333333,58.7,61.4,64.75,64.71428571428572,65.4,65.41111111111111
40.1,47.9,53.53333333333333,59.05,58.24,58.33333333333333,60.342857142857156,61.7375,62.31111111111111
42.1,48.9,54.99999999999999,57.4,59.86,59.48333333333333,60.95714285714286,61.1,61.06666666666665
41.5,52.1,58.03333333333333,57.55,56.32,60.96666666666667,59.49999999999999,60.725,61.955555555555556
62.5,58.45,56.73333333333334,56.05,57.6,61.93333333333333,61.62857142857141,61.725,62.222222222222214
46.9,52.9,62.13333333333334,62.675,62.84,61.8,62.05714285714284,62.0,62.911111111111104
43.5,55.65,61.29999999999999,60.625,61.66,64.43333333333334,63.4142857142857,62.625,61.83333333333333
54.5,57.1,61.16666666666666,62.675,61.82,61.48333333333333,63.27142857142856,62.375,62.388888888888886
38.3,56.45,54.93333333333333,58.45,61.32,61.21666666666667,63.7,64.3,62.48888888888888
55.0,54.7,56.33333333333333,60.65,58.04,60.1,60.82857142857143,60.2625,61.04444444444444
46.9,50.05,54.4,59.85,62.12,64.7,63.24285714285715,63.6875,63.955555555555556
48.4,58.7,60.53333333333334,58.95,62.5,60.73333333333333,60.385714285714286,60.675,62.511111111111106
50.2,56.95,64.63333333333334,64.175,61.66,61.966666666666676,63.3,61.9625,62.411111111111104
47.0,51.55,63.20000000000001,59.0,62.28,62.36666666666666,61.67142857142858,61.8875,62.722222222222214
46.4,58.0,62.96666666666666,60.425,60.6,59.98333333333334,60.914285714285704,61.6875,61.411111111111104
58.8,49.15,51.16666666666667,52.0,52.58,56.33333333333334,61.04285714285716,61.9125,61.288888888888884
43.7,59.3,59.56666666666666,60.575,62.9,62.56666666666665,63.07142857142857,62.7875,62.4
50.7,52.8,58.53333333333333,61.125,63.2,61.900000000000006,63.52857142857143,63.825,63.65555555555556
