n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
53.3,71.55,76.46666666666665,77.075,81.26,82.78333333333332,84.47142857142855,83.7375,83.92222222222223
62.8,66.85,74.36666666666665,79.25,79.74,80.55000000000001,82.75714285714284,82.225,83.68888888888888
51.0,65.95,74.89999999999999,78.975,79.92,79.8,80.78571428571429,82.8,83.87777777777778
67.1,70.1,72.56666666666666,78.25,80.44,81.65,81.47142857142858,82.7375,83.18888888888888
51.6,70.15,79.83333333333334,74.8,77.34,79.26666666666668,81.18571428571428,80.975,82.83333333333331
69.5,68.45,73.86666666666667,78.625,79.38,82.31666666666668,82.8857142857143,83.525,82.51111111111112
59.8,73.45,74.60000000000001,79.675,80.16,80.76666666666667,81.9,82.1875,84.45555555555555
56.2,67.15,76.10000000000001,79.725,81.24,82.33333333333334,82.27142857142857,82.7,83.43333333333332
61.4,72.3,75.6,79.85,79.64,80.58333333333333,81.55714285714286,83.075,83.34444444444443
54.0,69.2,71.4,76.3,79.44,80.63333333333334,82.45714285714286,83.1125,84.76666666666667
57.6,70.5,71.99999999999999,78.275,80.56,79.83333333333334,79.91428571428571,82.7,82.85555555555555
56.5,75.45,74.56666666666666,77.0,81.02,80.28333333333335,81.82857142857144,83.325,82.94444444444443
48.9,72.2,75.73333333333333,73.225,76.68,77.95,79.91428571428571,81.925,84.27777777777777
54.2,58.15,68.56666666666666,73.275,73.34,77.65000000000002,79.45714285714287,82.6875,83.94444444444443
57.3,65.5,75.03333333333333,75.7,80.34,81.95,83.34285714285714,84.325,83.77777777777779
63.3,67.8,73.36666666666667,77.4,78.42,82.3,83.91428571428571,85.3125,85.43333333333334
56.8,66.9,73.0,75.875,77.4,80.13333333333333,82.0,83.3125,84.54444444444444
55.0,73.65,72.63333333333333,74.15,77.76,81.78333333333333,81.44285714285715,83.1125,84.06666666666666
58.7,70.05,74.16666666666667,77.075,80.48,81.31666666666666,83.22857142857143,83.125,84.73333333333333
58.8,64.05,74.59999999999998,80.5,80.7,81.58333333333331,83.04285714285714,82.8625,83.58888888888889
53.5,68.75,73.7,78.3,82.88,82.26666666666667,81.51428571428572,82.6625,83.16666666666666
55.6,66.7,69.16666666666666,71.725,75.3,78.4,80.6,81.775,83.48888888888888
69.2,71.9,77.93333333333335,77.85,78.2,82.31666666666668,84.82857142857144,83.775,84.78888888888889
49.1,66.3,77.6,80.3,80.74,81.53333333333333,82.45714285714286,83.4375,84.5
53.7,68.75,73.6,73.875,78.86,81.48333333333335,82.47142857142859,82.7875,83.64444444444443
67.8,68.9,71.9,76.375,78.2,80.3,82.85714285714285,82.2625,82.64444444444443
52.5,70.65,70.86666666666666,74.1,76.3,78.18333333333334,80.12857142857143,82.325,84.55555555555554
66.9,73.55,75.23333333333333,78.25,76.94,78.08333333333334,80.27142857142857,82.0125,83.64444444444445
57.3,66.0,74.66666666666669,76.9,80.2,81.41666666666667,83.4857142857143,84.0875,85.57777777777775
60.1,75.1,71.60000000000001,77.6,79.96,80.73333333333333,81.1,83.4875,84.61111111111111
55.3,67.2,74.6,77.675,80.66,80.28333333333333,82.62857142857143,83.675,83.81111111111112
56.4,67.5,74.99999999999999,79.225,80.78,82.6,82.9,82.975,83.3777777777778
55.9,70.65,79.2,79.175,80.1,81.66666666666666,81.64285714285715,81.175,83.14444444444443
57.4,67.25,72.16666666666667,74.5,77.02,80.71666666666667,84.3857142857143,84.95,84.32222222222221
62.2,69.8,75.2,78.875,83.0,82.79999999999998,84.1142857142857,84.475,83.96666666666668
54.9,59.7,69.43333333333332,73.975,77.32,79.95,81.37142857142857,82.2375,83.86666666666667
62.1,69.4,73.13333333333333,77.925,79.66,82.23333333333333,84.18571428571427,83.0,84.16666666666664
44.7,71.05,75.26666666666668,78.725,81.62,81.86666666666667,81.37142857142858,82.85,83.53333333333335
61.6,71.65,75.93333333333334,77.675,81.98,82.16666666666666,83.47142857142855,81.725,82.71111111111111
56.2,64.55,69.36666666666667,73.45,74.72,78.95,81.2,82.925,83.3
63.0,72.95,74.8,78.075,78.68,81.15,82.14285714285714,82.1875,83.65555555555557
58.2,71.55,72.43333333333334,75.7,78.32,80.78333333333333,82.95714285714286,82.6,83.25555555555556
49.3,74.9,77.73333333333335,81.15,81.64,80.65,82.85714285714286,83.65,83.34444444444445
65.0,72.55,72.09999999999998,78.4,79.04,79.9,82.8142857142857,82.8625,83.82222222222221
72.3,71.75,80.83333333333333,80.625,80.94,82.08333333333334,82.82857142857144,83.0875,84.81111111111112
62.9,71.85,72.66666666666667,74.625,77.84,79.74999999999999,79.75714285714285,81.575,83.96666666666668
64.1,68.75,75.36666666666666,80.9,82.54,79.49999999999999,81.27142857142857,82.4125,84.35555555555555
51.4,62.35,71.56666666666666,73.7,77.32,79.1,80.77142857142857,83.525,84.02222222222221
57.2,70.2,73.43333333333334,77.6,80.82,79.51666666666667,81.17142857142856,82.2625,83.91111111111111
55.3,66.75,74.33333333333334,76.325,79.4,79.58333333333333,82.3142857142857,82.9875,84.35555555555557
53.9,68.4,76.23333333333333,75.725,75.54,79.31666666666666,80.51428571428572,83.1625,84.61111111111113
52.6,65.05,70.96666666666667,76.575,80.12,81.03333333333333,81.44285714285715,81.3375,82.81111111111112
65.2,70.45,74.2,77.65,79.68,81.66666666666667,83.07142857142857,83.325,84.04444444444445
44.1,61.5,72.7,76.25,76.84,79.18333333333334,80.91428571428571,82.325,82.72222222222223
49.3,67.4,70.86666666666667,74.625,78.42,80.83333333333331,83.35714285714285,82.7375,83.44444444444443
60.3,71.55,77.10000000000001,79.8,80.12,81.16666666666667,81.51428571428572,82.3875,83.42222222222223
63.2,73.95,74.03333333333335,78.8,80.36,82.61666666666667,85.15714285714284,83.475,83.1
55.3,73.75,76.03333333333332,77.15,80.58,83.93333333333334,83.30000000000001,82.4,83.27777777777776
56.3,67.1,69.39999999999999,74.2,76.36,80.76666666666667,81.41428571428571,82.3,82.85555555555555
61.7,65.6,72.26666666666667,76.55,77.84,78.46666666666665,80.1857142857143,81.2,83.5
60.7,68.0,73.7,77.1,79.82,81.26666666666667,81.84285714285716,84.1125,84.96666666666668
57.5,72.05,72.56666666666666,77.05,76.76,78.86666666666667,81.57142857142858,83.3875,83.4
61.3,72.85,76.73333333333333,79.4,81.02,82.53333333333335,81.61428571428571,84.2375,83.67777777777778
53.8,70.35,78.83333333333334,77.05,76.46,77.64999999999999,80.07142857142858,81.6375,83.42222222222223
65.5,66.25,78.66666666666667,79.375,79.76,81.46666666666667,83.28571428571428,84.1625,83.35555555555553
61.0,69.55,77.06666666666666,79.3,79.9,80.38333333333333,81.62857142857143,81.8,82.08888888888889
52.8,70.35,75.73333333333333,78.25,80.26,79.73333333333333,82.57142857142857,83.2375,83.6
51.8,75.55,77.23333333333333,75.825,80.08,79.51666666666667,82.32857142857144,82.4375,83.66666666666669
59.0,69.4,75.69999999999999,75.25,79.22,81.71666666666667,81.92857142857143,82.475,84.6
64.8,72.85,74.36666666666666,77.475,79.32,81.43333333333334,82.2,82.8875,82.15555555555555
59.3,67.75,73.8,80.025,78.32,78.93333333333332,80.17142857142856,82.6125,82.98888888888888
64.8,73.2,72.26666666666667,75.775,78.26,79.45,82.3142857142857,84.775,85.63333333333335
60.1,70.3,77.4,79.7,81.34,80.98333333333333,81.00000000000001,84.6625,83.94444444444443
60.5,71.4,72.63333333333333,76.975,78.88,81.3,81.54285714285714,82.9375,83.64444444444447
49.2,66.95,71.63333333333333,73.625,77.92,81.43333333333334,82.68571428571427,83.0375,84.63333333333334
73.1,73.35,73.66666666666666,75.95,79.84,81.05000000000001,82.8,83.875,83.85555555555557
57.9,71.0,73.93333333333332,72.0,76.6,79.15,82.0,82.0125,83.52222222222223
61.1,70.35,73.96666666666665,79.2,80.38,81.78333333333335,83.12857142857143,82.9,84.37777777777778
59.7,71.55,74.06666666666666,78.075,80.42,82.38333333333333,83.01428571428572,83.3125,83.9111111111111
56.0,66.0,74.46666666666665,78.175,82.46,83.96666666666665,84.0,83.725,83.25555555555556
61.1,66.85,74.7,79.0,78.36,81.33333333333331,83.52857142857142,83.9625,83.45555555555555
52.5,70.15,71.43333333333334,76.175,79.34,81.53333333333335,82.4857142857143,83.2375,83.51111111111109
63.3,72.05,74.36666666666666,79.85,82.58,82.95,83.52857142857142,84.0125,85.0
64.0,74.15,73.3,76.15,77.08,78.88333333333334,80.45714285714286,82.9375,83.90000000000002
55.6,71.8,72.13333333333333,76.7,81.22,81.96666666666668,81.6857142857143,82.1875,82.03333333333335
61.9,70.7,74.69999999999999,78.675,81.52,80.56666666666666,81.72857142857143,81.8875,83.64444444444443
66.9,72.75,77.6,79.075,79.06,81.73333333333333,81.6,82.65,83.47777777777779
60.7,70.2,73.63333333333334,77.5,80.18,81.9,82.3142857142857,84.0,83.92222222222223
53.7,67.85,76.7,77.05,79.28,81.08333333333334,82.00000000000001,82.4375,83.12222222222225
66.8,70.2,72.46666666666665,78.275,78.98,80.53333333333335,79.72857142857143,82.225,83.25555555555555
55.2,68.9,74.86666666666666,74.5,78.8,79.68333333333334,81.01428571428572,84.1625,83.95555555555556
51.5,64.8,72.06666666666666,75.225,79.28,82.6,84.55714285714286,85.2875,83.6
53.3,67.2,70.56666666666666,74.4,76.14,80.83333333333334,80.07142857142858,81.9625,84.13333333333334
51.2,68.5,76.4,78.375,79.7,79.01666666666667,81.71428571428572,82.95,83.56666666666666
54.9,72.15,76.93333333333334,77.525,76.58,79.13333333333333,81.51428571428572,82.5375,84.42222222222223
61.7,69.75,73.83333333333334,78.775,80.44,82.2,81.58571428571429,82.0,83.1
57.6,70.5,78.13333333333334,82.15,80.8,81.15,80.91428571428571,82.2,83.92222222222223
68.0,69.3,74.03333333333333,75.075,77.62,79.61666666666667,81.64285714285715,83.9,83.82222222222221
61.9,71.1,73.9,76.125,80.88,82.06666666666668,82.67142857142856,83.975,84.52222222222221
56.7,65.85,72.03333333333335,74.95,77.68,82.5,83.91428571428573,84.0375,83.47777777777777
