n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
43.7,64.2,69.5,71.325,73.92,77.36666666666667,77.37142857142858,78.6375,78.26666666666667
57.1,61.85,63.7,70.175,74.76,74.73333333333333,76.12857142857142,78.75,77.95555555555556
44.0,54.3,64.39999999999999,67.775,68.24,72.73333333333333,77.27142857142856,77.4,78.64444444444445
61.8,66.2,69.03333333333333,72.575,75.64,77.10000000000001,77.14285714285714,77.45,77.44444444444444
43.4,58.45,71.33333333333334,68.25,71.68,74.51666666666667,74.32857142857144,75.5875,77.72222222222223
63.1,67.55,68.66666666666669,68.6,71.96,76.16666666666667,77.02857142857142,77.35,77.55555555555556
60.9,65.65,69.5,73.375,74.62,73.36666666666666,77.22857142857146,78.375,78.2
50.1,61.4,69.93333333333334,70.275,75.5,78.6,78.04285714285714,77.575,79.36666666666666
56.4,64.05,71.1,74.275,74.42,75.41666666666667,74.47142857142858,76.2875,78.0
50.5,66.1,69.66666666666666,71.15,75.52,78.9,79.32857142857144,78.5,80.34444444444445
54.8,68.25,70.73333333333333,75.875,77.12,75.5,77.95714285714287,79.025,77.8
52.9,67.1,65.76666666666667,71.8,76.68,75.61666666666667,76.54285714285714,76.8625,77.22222222222221
41.7,67.9,70.16666666666669,68.025,70.88,73.08333333333334,76.10000000000001,78.1,78.52222222222221
50.0,54.05,63.033333333333346,68.025,69.72,69.91666666666666,72.62857142857142,76.2375,77.33333333333333
55.9,60.45,69.2,72.375,75.36,75.38333333333335,77.42857142857142,78.0,77.6
59.0,65.1,70.36666666666666,68.45,72.02,74.28333333333335,76.72857142857143,78.05,78.55555555555556
59.2,62.75,68.13333333333333,70.125,70.52,74.58333333333331,76.27142857142856,76.7125,80.28888888888889
52.7,65.35,68.16666666666667,68.65,71.64,73.35,74.49999999999999,77.9875,77.78888888888889
54.8,65.5,70.13333333333333,73.9,75.62,77.85,78.37142857142858,78.5875,75.61111111111113
53.3,58.95,64.76666666666668,75.725,74.94,77.58333333333333,77.11428571428573,77.4,78.56666666666666
47.1,58.2,61.96666666666666,68.95,73.74,75.91666666666666,76.27142857142856,77.375,77.61111111111111
47.2,61.8,64.86666666666667,70.425,69.78,72.48333333333333,73.82857142857144,75.65,78.77777777777777
70.1,67.05,71.3,70.325,70.98,76.11666666666667,79.27142857142857,79.175,79.27777777777779
46.9,64.05,72.3,76.375,75.52,76.41666666666666,77.84285714285714,79.025,78.55555555555556
48.8,66.25,71.8,69.9,74.82,77.88333333333333,78.08571428571429,77.4875,77.4
66.0,68.4,70.86666666666666,72.275,73.28,75.33333333333334,77.57142857142856,77.475,77.73333333333332
44.6,64.65,67.56666666666666,72.25,72.36,73.01666666666665,74.78571428571428,76.975,77.93333333333334
63.4,60.7,71.66666666666666,72.3,71.38,75.63333333333333,75.6142857142857,76.0625,77.66666666666667
49.3,61.25,65.56666666666666,67.825,73.1,75.7,77.69999999999999,78.5125,79.22222222222221
50.9,60.0,65.93333333333334,71.85,71.74,73.2,74.3,76.2625,78.86666666666666
51.8,60.5,67.36666666666667,73.625,72.56,72.69999999999999,77.3142857142857,78.3125,77.32222222222222
53.2,62.0,71.76666666666667,73.3,77.4,79.38333333333334,77.57142857142858,77.0125,77.65555555555555
52.7,65.6,69.13333333333333,71.6,74.12,77.18333333333334,77.54285714285714,78.3625,78.12222222222222
60.6,61.2,60.06666666666667,69.375,69.28,72.68333333333334,76.15714285714287,79.175,79.76666666666668
41.7,58.2,64.03333333333335,70.225,72.2,71.78333333333335,71.84285714285714,75.9125,76.1222222222222
51.0,61.45,66.16666666666666,68.25,70.94,72.03333333333333,74.41428571428573,76.1125,78.94444444444444
54.4,60.5,68.13333333333333,70.5,70.68,76.83333333333334,77.61428571428571,78.125,78.84444444444445
40.8,66.6,73.03333333333335,73.875,75.62,77.71666666666667,75.85714285714285,76.2,76.82222222222222
62.2,71.15,75.26666666666667,71.7,77.44,78.31666666666666,78.5,77.7375,76.47777777777779
56.2,58.75,62.53333333333333,63.725,69.62,73.08333333333331,72.74285714285713,77.8625,77.8777777777778
56.6,66.55,72.43333333333331,73.8,72.5,74.1,76.18571428571428,75.1375,78.54444444444444
55.4,67.25,63.43333333333332,66.85,70.98,73.78333333333333,79.14285714285715,78.7625,78.04444444444445
45.6,68.3,71.19999999999999,72.525,74.16,75.15,76.41428571428571,76.55,77.73333333333333
56.1,64.1,66.03333333333335,73.6,73.06,74.38333333333334,76.60000000000001,76.5,77.31111111111112
63.6,68.95,72.5,74.6,73.78,75.71666666666665,76.14285714285714,74.525,78.25555555555556
55.5,72.8,69.4,68.55,72.74,73.3,72.6,76.4875,78.55555555555554
60.5,59.85,66.19999999999999,73.4,71.1,70.31666666666666,75.44285714285716,76.5125,77.96666666666665
49.3,59.15,65.1,70.925,70.2,71.89999999999999,73.1,75.475,77.0
53.6,63.95,69.49999999999999,72.5,75.02,75.78333333333333,77.64285714285714,77.9625,77.9888888888889
47.6,63.0,69.13333333333333,69.775,72.32,73.89999999999999,73.07142857142858,77.7375,77.96666666666665
43.4,58.45,63.33333333333334,66.325,66.22,69.6,75.58571428571429,77.25,79.13333333333334
53.6,63.25,65.99999999999999,68.275,73.68,75.1,74.72857142857143,75.7875,77.44444444444444
61.0,66.8,68.2,72.55,74.42,75.31666666666666,77.24285714285713,77.175,77.27777777777777
43.0,53.0,67.83333333333333,71.975,73.5,75.6,77.41428571428571,77.8625,78.31111111111112
45.8,58.9,66.66666666666667,69.4,72.34,77.31666666666666,77.61428571428571,77.6125,78.6
56.2,66.3,72.03333333333333,73.625,72.16,74.81666666666668,77.0,78.175,77.8888888888889
54.0,71.5,72.83333333333331,74.05,77.88,76.88333333333333,80.47142857142858,77.975,79.37777777777778
54.2,71.05,71.56666666666666,72.95,76.12,75.25000000000001,77.77142857142857,78.9625,78.56666666666666
56.5,62.4,63.53333333333333,68.8,71.36,72.98333333333333,74.97142857142858,75.975,76.87777777777778
54.6,63.2,69.66666666666667,69.45,69.9,70.61666666666666,70.37142857142858,71.95,77.16666666666667
56.4,67.7,67.13333333333333,72.725,76.5,78.73333333333333,78.10000000000001,79.975,78.87777777777778
54.1,66.8,69.73333333333333,73.05,72.92,73.93333333333334,74.61428571428571,76.0,76.3888888888889
61.8,69.7,72.16666666666666,75.5,76.12,76.60000000000001,76.54285714285714,77.8125,77.98888888888888
54.2,69.1,76.83333333333334,72.325,70.14,71.85,73.92857142857142,75.1875,78.26666666666667
60.2,65.3,70.83333333333334,73.15,74.32,76.33333333333333,76.0857142857143,77.75,77.81111111111112
51.4,63.35,71.13333333333334,73.325,74.72,76.23333333333333,78.07142857142857,77.1625,78.13333333333333
48.5,67.5,74.16666666666666,77.5,72.92,75.4,78.37142857142858,78.9625,78.42222222222223
50.6,71.2,67.69999999999999,71.55,73.96,75.51666666666667,76.04285714285716,76.325,77.31111111111112
61.7,67.2,73.1,71.025,72.6,77.45,78.18571428571428,76.5875,79.94444444444444
60.2,62.85,66.3,70.3,71.52,74.48333333333333,74.44285714285712,75.725,76.21111111111111
61.2,63.25,66.63333333333333,70.325,69.86,74.93333333333334,73.8,76.275,76.78888888888889
60.8,69.45,70.73333333333333,74.525,76.32,77.76666666666668,77.3857142857143,77.5,79.62222222222222
56.6,56.95,61.400000000000006,66.375,66.84,72.35000000000001,75.30000000000001,76.375,75.15555555555555
60.0,66.8,69.96666666666667,71.2,74.08,76.25,77.4,77.05,77.14444444444445
43.5,55.8,60.53333333333333,66.425,69.36,69.46666666666667,76.57142857142857,78.2375,79.1
63.1,66.0,65.96666666666667,69.525,69.18,73.11666666666667,74.11428571428571,78.4,78.66666666666667
52.5,60.2,70.50000000000001,66.7,68.7,72.86666666666667,76.08571428571429,76.8875,78.51111111111112
60.4,69.75,72.43333333333334,75.7,76.04,78.95,79.32857142857144,76.825,77.6888888888889
54.8,67.1,69.13333333333334,72.55,74.8,78.00000000000001,77.6857142857143,77.8875,76.8
51.0,60.0,64.46666666666665,71.525,73.46,73.81666666666666,74.32857142857144,77.4375,77.46666666666665
58.0,64.35,69.29999999999998,75.475,74.74,75.05,75.87142857142857,77.425,77.48888888888888
45.6,59.4,66.06666666666665,69.575,74.94,77.28333333333332,77.39999999999999,77.4125,78.23333333333333
65.6,66.65,72.2,74.975,79.1,75.7,77.32857142857144,76.85,78.52222222222221
62.0,59.6,63.63333333333333,65.225,68.2,69.58333333333334,73.7,76.2875,77.7
53.8,65.45,70.23333333333333,70.425,75.36,76.48333333333333,77.22857142857143,77.5375,77.72222222222221
59.9,65.65,72.26666666666667,72.825,72.56,72.96666666666668,76.12857142857143,77.6875,78.33333333333334
58.8,60.9,65.66666666666666,72.025,74.78,77.58333333333333,76.71428571428572,78.2125,78.95555555555556
56.3,63.7,70.36666666666667,73.275,76.54,77.73333333333333,78.61428571428571,78.5,78.52222222222221
53.5,60.4,68.69999999999999,71.1,73.02,73.16666666666667,74.77142857142857,76.4125,77.91111111111111
65.5,67.6,69.96666666666667,69.875,69.24,72.88333333333334,73.89999999999999,74.2625,74.88888888888889
46.3,65.6,68.89999999999999,71.35,74.76,77.3,77.58571428571429,79.05,78.14444444444443
54.3,60.05,67.3,71.55,74.4,77.28333333333335,77.57142857142857,79.05,77.77777777777779
55.6,51.45,62.39999999999999,65.175,72.8,76.25000000000001,77.44285714285715,78.5125,77.61111111111113
50.1,65.25,72.83333333333334,72.025,73.56,73.60000000000001,74.12857142857142,76.7875,78.18888888888888
51.4,64.95,68.2,68.575,72.34,72.74999999999999,74.57142857142857,74.525,77.86666666666667
61.8,63.8,70.76666666666667,73.25,76.58,78.11666666666667,77.87142857142857,78.3875,78.27777777777777
57.9,63.1,69.9,74.675,77.48,75.66666666666666,76.05714285714286,76.7125,78.12222222222222
61.5,63.55,70.83333333333331,70.25,74.08,75.4,75.95714285714286,77.1625,78.83333333333333
64.0,68.5,68.36666666666666,69.025,74.96,73.98333333333333,73.54285714285714,79.05,78.4
51.0,62.8,68.46666666666667,69.05,73.22,75.66666666666667,77.42857142857143,79.475,78.56666666666666
