n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
44.0,61.4,66.36666666666667,69.05,70.12,71.1,71.1857142857143,71.7,70.8
53.6,58.95,61.46666666666666,66.125,68.64,67.43333333333334,68.27142857142856,71.25,70.9888888888889
44.1,53.0,58.73333333333334,63.375,62.62,64.3,69.32857142857142,70.4875,71.56666666666666
57.6,62.95,65.99999999999999,69.825,72.14,70.9,70.50000000000001,73.0,71.18888888888888
36.7,53.85,61.96666666666666,65.1,67.96,69.58333333333334,69.54285714285713,70.6,70.80000000000001
61.4,65.95,64.9,65.525,67.82,68.91666666666667,71.05714285714286,71.025,71.9888888888889
60.9,64.85,67.26666666666665,68.3,71.68,70.3,71.31428571428572,71.25,70.36666666666667
48.9,58.75,62.46666666666666,65.075,70.46,69.63333333333334,71.0142857142857,72.65,71.57777777777778
56.4,59.15,64.96666666666665,71.875,70.44,71.15,70.0,71.3,72.13333333333333
46.7,62.9,65.6,63.875,66.36,72.11666666666667,71.55714285714285,70.325,72.86666666666667
51.2,62.9,65.6,68.775,68.92,69.13333333333333,69.92857142857142,70.7375,71.07777777777777
54.4,65.5,62.46666666666666,67.05,69.0,70.23333333333333,70.15714285714286,71.1875,71.32222222222222
43.1,67.2,67.5,63.85,65.38,66.78333333333333,69.32857142857142,69.6,71.01111111111112
50.0,52.75,59.99999999999999,66.375,66.52,68.00000000000001,69.57142857142857,71.1125,71.3
54.8,59.95,65.33333333333334,70.05,71.98,70.33333333333333,72.6142857142857,71.8625,70.93333333333334
54.7,55.75,64.2,64.025,66.66,68.21666666666667,70.62857142857143,71.2875,71.41111111111111
57.8,57.55,64.7,68.225,69.06,70.96666666666665,68.94285714285714,70.0,70.32222222222222
50.1,66.55,65.53333333333333,64.525,68.08,70.21666666666665,72.1,72.0375,71.98888888888891
48.8,59.0,65.6,67.125,69.52,73.53333333333335,73.52857142857142,72.6125,72.17777777777778
48.0,52.3,60.63333333333333,71.425,68.92,71.3,71.9,71.3375,72.71111111111111
42.2,57.65,55.60000000000001,61.925,65.92,68.63333333333333,68.04285714285714,68.7625,70.41111111111111
47.2,56.95,60.73333333333333,60.9,62.96,67.88333333333333,67.78571428571428,68.5625,71.45555555555556
67.7,62.7,66.23333333333333,64.425,65.7,67.0,70.8857142857143,70.4875,71.62222222222222
44.6,57.3,65.03333333333333,70.3,70.3,69.88333333333334,71.95714285714284,71.2,71.86666666666667
48.0,66.65,68.43333333333334,67.325,71.82,72.61666666666667,71.87142857142857,71.8625,70.66666666666667
62.8,63.8,66.73333333333333,69.025,67.68,68.86666666666667,71.75714285714285,71.35,71.72222222222223
42.1,62.4,65.13333333333333,68.375,69.94,70.14999999999999,71.17142857142856,72.375,72.16666666666666
61.0,58.7,59.66666666666666,63.425,66.2,69.8,68.07142857142858,69.1125,70.62222222222222
48.3,56.45,60.16666666666667,64.175,69.16,70.3,70.45714285714286,71.725,72.21111111111111
50.9,60.1,62.56666666666666,66.325,67.58,67.2333333333333,68.72857142857143,70.2,72.02222222222223
51.4,59.8,66.23333333333332,69.725,69.14,70.46666666666667,71.24285714285713,69.8,70.6
48.9,61.45,71.3,67.85,71.62,73.43333333333334,71.35714285714286,70.7625,71.32222222222222
50.4,60.8,64.56666666666666,64.275,66.98,67.38333333333333,68.45714285714284,69.95,71.67777777777778
