n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
49.3,37.1,48.23333333333333,51.175,54.12,56.56666666666667,57.542857142857144,58.6875,59.755555555555546
25.2,46.5,51.93333333333333,44.3,53.66,51.88333333333333,52.01428571428571,53.1875,60.05555555555556
44.7,56.95,51.9,43.375,52.2,49.21666666666666,52.92857142857143,54.8,57.31111111111111
37.7,41.55,43.6,39.475,52.14,41.716666666666676,51.27142857142857,41.3125,56.38888888888889
40.4,40.4,38.53333333333333,49.875,41.5,51.4,56.04285714285714,56.175,57.15555555555556
52.8,45.25,49.16666666666666,57.05,48.74,50.41666666666667,53.3,55.625,58.966666666666676
33.5,51.05,34.33333333333333,38.075,47.44,56.58333333333334,52.42857142857143,52.5625,54.66666666666666
38.4,44.05,45.0,36.8,51.16,43.45,42.942857142857136,53.7625,55.16666666666666
44.4,48.75,45.4,41.4,47.32,42.150000000000006,42.4,46.8125,56.399999999999984
36.2,39.1,40.36666666666666,49.375,37.36,52.43333333333333,42.55714285714285,56.3125,55.955555555555556
