n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
56.3,74.15,78.0,81.575,85.6,86.75,87.82857142857144,86.4875,86.2
53.6,72.3,72.50000000000001,77.975,80.26,84.65000000000002,85.22857142857143,84.7375,86.03333333333332
65.3,66.55,75.36666666666667,78.95,80.88,82.58333333333331,85.37142857142861,85.05,86.70000000000003
60.7,68.05,75.63333333333333,76.775,81.52,85.43333333333334,83.84285714285714,85.6125,86.22222222222224
50.7,67.35,73.13333333333333,79.65,81.76,84.38333333333334,85.1857142857143,85.5375,86.56666666666666
60.4,69.85,73.86666666666667,79.55,81.1,84.28333333333335,84.37142857142857,85.0875,87.33333333333331
62.0,65.05,74.9,75.95,84.16,85.11666666666667,84.68571428571427,86.1,86.58888888888889
57.6,70.35,78.36666666666666,75.5,82.38,82.18333333333334,84.9857142857143,85.4125,86.33333333333331
64.9,68.35,79.46666666666667,76.6,82.2,85.5,84.55714285714286,85.2375,87.41111111111111
53.6,69.55,75.19999999999999,75.95,83.74,83.64999999999998,87.25714285714284,85.975,87.13333333333334
