n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
52.5,68.95,72.66666666666666,75.9,81.42,82.98333333333332,82.82857142857145,84.1625,85.87777777777775
55.1,66.0,70.83333333333334,76.675,80.82,84.01666666666668,83.14285714285715,84.8,86.0777777777778
64.3,69.55,73.13333333333333,75.05,83.0,83.13333333333333,84.64285714285714,84.1625,86.11111111111111
60.1,69.95,75.06666666666668,78.725,83.14,83.59999999999998,84.35714285714286,85.9625,86.70000000000002
74.1,65.65,74.26666666666668,79.15,80.12,84.28333333333332,83.27142857142857,84.875,85.73333333333333
64.5,76.1,74.53333333333333,79.675,80.8,81.23333333333333,84.97142857142859,85.275,87.13333333333334
50.7,70.65,71.13333333333334,74.175,79.68,83.33333333333331,83.91428571428571,86.85,85.54444444444445
55.8,68.75,74.93333333333334,76.175,82.02,84.7166666666667,82.91428571428573,85.1875,85.83333333333331
64.5,68.0,77.63333333333333,77.475,81.04,82.51666666666668,83.27142857142857,85.0,86.27777777777776
54.6,64.55,73.7,79.5,81.76,82.25000000000001,85.14285714285714,85.8875,85.9222222222222
55.2,71.8,72.7,77.8,81.46,84.18333333333334,84.11428571428573,86.225,85.76666666666667
62.3,75.25,72.63333333333334,75.825,81.6,83.23333333333333,84.3142857142857,86.05,86.94444444444443
64.7,67.3,75.53333333333333,78.775,80.88,83.26666666666668,84.69999999999999,85.1625,85.96666666666665
75.7,73.45,74.9,77.675,82.58,83.10000000000002,83.5,84.3875,85.87777777777778
54.3,67.35,72.69999999999999,74.25,80.96,82.11666666666666,82.68571428571427,84.9375,85.47777777777776
70.7,74.25,72.36666666666666,77.075,80.02,82.48333333333332,83.62857142857142,84.475,86.84444444444445
60.5,71.95,70.1,76.95,82.22,83.24999999999999,83.3,83.6375,86.19999999999999
57.2,72.15,79.4,76.95,81.64,83.63333333333333,84.52857142857142,83.75,86.09999999999998
64.6,64.65,79.50000000000001,76.85,80.1,83.19999999999999,85.67142857142855,83.7625,86.57777777777777
67.1,71.65,75.2,76.675,81.12,82.01666666666668,83.18571428571427,85.4625,86.2111111111111
60.2,70.8,75.33333333333333,79.225,79.96,81.28333333333332,86.14285714285714,84.325,87.09999999999998
49.5,73.75,73.96666666666665,76.35,81.02,84.09999999999998,83.21428571428571,86.225,86.85555555555557
52.6,63.6,75.36666666666667,76.725,79.44,84.05000000000001,83.07142857142857,86.525,86.6
62.2,66.45,74.36666666666666,78.3,82.32,82.93333333333332,84.4857142857143,85.4,86.73333333333332
53.0,63.65,72.2,76.275,84.34,84.48333333333333,84.07142857142857,84.25,86.19999999999999
51.3,64.8,71.1,79.975,80.08,84.0,84.97142857142858,85.525,86.39999999999998
56.7,66.25,73.7,78.275,82.56,84.36666666666666,84.05714285714285,84.925,86.42222222222223
64.5,68.4,73.53333333333333,78.8,82.7,82.2,84.1142857142857,85.225,86.1
56.5,68.25,75.13333333333333,78.2,81.56,85.2,84.12857142857143,84.6125,85.55555555555554
61.6,67.65,74.43333333333334,77.15,80.28,83.98333333333332,83.42857142857143,85.55,86.1
61.5,69.35,75.93333333333335,78.7,81.42,84.58333333333334,86.25714285714288,85.35,85.85555555555555
59.6,73.4,71.6,76.45,84.94,83.43333333333334,85.12857142857143,85.8625,87.01111111111112
55.4,72.3,71.46666666666665,77.55,81.48,83.88333333333334,85.15714285714286,85.4875,87.25555555555556
49.5,73.25,75.46666666666667,79.275,82.48,84.26666666666664,83.5,86.3125,86.98888888888888
55.9,67.0,74.06666666666666,81.525,81.02,85.15,84.3142857142857,84.5375,85.59999999999998
58.4,71.3,70.36666666666667,78.275,81.8,82.35,84.72857142857141,84.5625,86.62222222222222
67.4,68.6,77.66666666666666,79.05,79.7,86.89999999999998,83.21428571428572,84.625,86.6222222222222
62.4,65.55,73.53333333333333,77.025,80.56,84.53333333333335,84.32857142857141,84.575,86.73333333333332
59.8,69.45,74.06666666666666,76.15,83.08,81.9,85.02857142857145,85.4,87.02222222222224
54.8,69.15,72.96666666666667,74.2,82.12,84.43333333333332,84.58571428571427,85.1,86.37777777777778
