n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
18.3,22.9,16.46666666666667,19.775,20.28,20.25,20.114285714285714,20.5125,21.877777777777773
39.0,20.45,23.1,22.225,21.74,20.433333333333334,23.485714285714284,20.8875,21.988888888888887
5.5,18.7,16.666666666666664,19.775,19.9,21.03333333333333,21.714285714285715,21.7875,21.64444444444445
21.3,19.2,25.699999999999996,22.3,25.0,24.71666666666667,20.9,21.35,22.877777777777773
26.0,17.65,20.7,21.275,22.46,22.26666666666667,21.84285714285714,22.95,21.122222222222216
8.9,21.4,15.066666666666665,18.525,23.54,21.28333333333333,21.957142857142852,20.925,20.377777777777773
21.6,21.4,18.166666666666664,18.925,41.04,22.550000000000004,22.757142857142856,21.0,22.744444444444444
19.6,22.8,17.599999999999998,19.225,21.4,20.966666666666665,23.542857142857137,19.625,21.833333333333336
28.1,22.15,34.1,20.025,23.9,20.66666666666667,23.485714285714284,24.6,20.7
36.1,23.2,19.999999999999996,19.25,23.68,21.95,21.785714285714285,22.7,21.155555555555555
49.3,22.2,41.96666666666667,22.975,20.3,19.683333333333334,19.62857142857143,23.2875,23.122222222222216
42.7,40.5,21.366666666666664,20.85,20.9,24.23333333333333,21.928571428571427,22.375,22.07777777777778
16.2,12.45,22.2,23.55,23.84,19.48333333333333,22.65714285714286,22.0,22.08888888888889
20.1,16.7,24.199999999999996,18.45,19.32,22.000000000000004,21.699999999999996,23.1625,22.68888888888889
33.2,17.0,17.53333333333333,22.05,24.36,24.216666666666665,21.342857142857145,22.0125,20.822222222222223
19.7,24.8,25.766666666666666,23.8,18.06,19.4,21.657142857142862,21.8375,20.62222222222222
33.2,19.1,18.866666666666664,20.325,22.86,20.066666666666666,20.742857142857144,21.8625,22.611111111111114
39.6,19.1,21.666666666666664,18.7,22.3,20.2,22.928571428571427,21.4125,22.166666666666664
12.9,17.3,20.4,25.625,21.14,23.56666666666666,22.28571428571429,22.8625,21.36666666666667
39.5,21.5,37.13333333333333,41.45,19.54,20.416666666666664,21.185714285714283,21.55,21.133333333333336
22.7,17.1,19.9,22.95,24.46,21.0,19.32857142857143,21.925,21.588888888888892
14.2,20.75,23.733333333333327,21.225,22.5,21.766666666666666,21.585714285714285,21.3125,21.000000000000004
18.9,32.6,22.633333333333336,22.55,22.66,17.23333333333333,20.77142857142857,21.3625,21.155555555555555
32.6,22.65,19.2,22.95,21.56,19.883333333333333,22.728571428571428,21.825,21.96666666666667
13.0,23.25,20.366666666666664,20.375,25.36,23.849999999999994,22.757142857142856,21.4375,21.666666666666664
23.2,22.8,22.13333333333333,19.675,22.54,20.966666666666665,22.98571428571428,21.8375,22.34444444444445
13.1,25.55,37.99999999999999,20.075,20.04,20.333333333333332,21.142857142857142,20.9625,21.35555555555555
41.2,18.85,19.099999999999998,22.525,42.38,21.98333333333333,21.485714285714284,21.8875,22.07777777777778
25.6,23.15,18.433333333333334,21.575,19.66,23.549999999999997,21.68571428571429,21.05,22.155555555555555
24.3,27.9,19.566666666666666,19.825,22.3,19.166666666666664,20.64285714285714,23.1125,22.68888888888889
34.7,17.7,15.3,21.1,23.18,21.716666666666665,20.65714285714286,21.7,21.311111111111103
34.7,19.55,24.53333333333333,23.45,21.56,20.53333333333333,21.557142857142857,21.6875,21.477777777777778
26.3,23.15,26.499999999999996,24.225,21.24,23.350000000000005,22.18571428571429,21.8625,21.666666666666664
41.1,21.3,19.53333333333333,22.55,22.26,21.033333333333335,20.557142857142857,22.3125,21.655555555555555
21.0,18.6,22.766666666666666,19.75,20.66,24.46666666666666,20.928571428571427,20.7125,22.73333333333333
15.1,19.45,24.666666666666664,45.2,20.16,20.85,22.22857142857143,21.9,21.94444444444444
20.8,21.15,23.93333333333333,19.125,25.44,22.716666666666665,21.828571428571433,20.6875,21.844444444444445
43.0,20.55,20.366666666666667,18.45,19.94,22.800000000000004,21.685714285714283,20.7125,21.688888888888886
18.6,36.45,39.2,40.3,24.72,21.31666666666667,19.67142857142857,23.1,22.244444444444444
14.6,20.9,17.933333333333334,19.45,21.36,24.166666666666664,20.557142857142853,20.825,21.744444444444444
