n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
50.1,51.05,53.03333333333333,55.175,57.82,59.93333333333333,60.47142857142857,61.7625,64.24444444444447
57.3,45.8,53.0,54.675,47.34,44.38333333333334,59.971428571428575,61.5125,62.84444444444444
51.3,44.25,46.06666666666666,47.0,51.28,60.56666666666666,61.18571428571428,55.3875,53.788888888888884
44.4,49.55,55.39999999999999,56.7,60.2,58.29999999999999,61.34285714285715,52.8,52.9
48.1,54.45,50.39999999999999,49.025,44.46,58.48333333333332,53.614285714285714,60.8125,52.55555555555556
46.4,53.05,41.26666666666666,57.3,56.96,51.55000000000001,62.81428571428571,62.6125,62.177777777777784
43.6,44.65,53.56666666666667,47.65,45.2,61.43333333333334,60.15714285714285,55.6,63.46666666666667
54.9,35.3,51.96666666666666,54.425,53.82,61.51666666666668,60.68571428571428,61.275,64.04444444444444
54.3,46.75,55.53333333333334,51.925,51.82,58.21666666666666,60.15714285714285,54.1,62.388888888888886
44.8,36.0,55.13333333333333,55.05,55.62,57.31666666666667,59.02857142857143,61.9625,55.622222222222206
