n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
51.8,68.0,70.1,72.8,78.64,79.93333333333332,81.45714285714286,80.9625,84.25555555555555
59.3,69.95,71.26666666666667,68.3,79.86,78.03333333333333,77.50000000000001,80.7875,84.76666666666664
54.5,65.9,75.1,70.775,77.7,77.03333333333335,80.19999999999999,78.425,82.53333333333335
45.1,65.45,70.10000000000002,68.275,74.86,77.76666666666667,81.60000000000001,79.65,84.33333333333334
63.7,62.5,68.19999999999999,69.375,77.64,78.56666666666666,78.34285714285714,81.25,84.08888888888887
51.5,61.4,72.33333333333334,71.15,76.72,79.45,79.9857142857143,81.15,83.58888888888889
56.4,59.3,64.83333333333334,74.175,76.3,80.68333333333334,80.57142857142858,79.425,83.6222222222222
58.7,60.95,68.56666666666666,68.525,80.1,80.23333333333333,79.74285714285716,82.75,84.24444444444445
54.4,62.8,68.63333333333333,75.2,76.84,79.51666666666668,78.95714285714284,81.225,85.37777777777775
54.4,56.35,65.76666666666667,70.05,76.34,80.24999999999999,79.64285714285715,80.325,83.71111111111111
