n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
23.3,37.1,41.16666666666667,41.5,42.2,43.03333333333333,45.02857142857143,43.5875,45.53333333333333
37.2,35.85,25.46666666666666,21.525,39.2,42.55,23.171428571428574,43.15,44.422222222222224
32.6,24.65,38.46666666666667,17.525,41.82,44.11666666666668,42.32857142857143,42.3,44.87777777777777
20.3,34.65,37.0,42.85,23.22,39.033333333333324,19.857142857142858,20.8375,45.32222222222222
22.5,34.65,37.50000000000001,21.875,43.46,43.76666666666667,39.98571428571428,43.975,45.18888888888889
31.3,45.05,20.33333333333333,22.5,43.2,43.18333333333334,42.52857142857143,21.35,43.45555555555555
5.4,34.15,20.266666666666666,40.2,42.0,41.80000000000001,20.5,21.55,46.33333333333333
29.1,23.75,37.9,40.575,41.2,40.1,41.42857142857142,44.5875,44.5
35.0,17.3,21.633333333333336,21.675,42.5,20.783333333333335,43.58571428571428,44.15,45.222222222222214
13.2,26.75,21.766666666666666,19.975,21.86,42.7,44.342857142857135,44.1625,44.63333333333334
