n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
48.7,60.35,63.099999999999994,62.25,65.96,68.5,67.82857142857144,69.65,70.72222222222221
46.3,56.45,63.6,65.425,67.86,68.63333333333333,68.64285714285714,69.95,70.21111111111111
60.0,61.5,66.19999999999999,64.45,63.9,68.48333333333333,70.58571428571429,67.1875,70.44444444444444
46.0,56.85,64.1,58.75,65.66,65.83333333333333,67.8,70.6625,73.17777777777778
48.0,66.05,59.36666666666666,62.475,71.24,64.98333333333333,66.74285714285713,69.0625,69.62222222222222
41.9,59.75,59.2,61.725,65.18,68.78333333333333,68.1,70.45,69.98888888888888
47.1,57.15,60.1,64.2,66.74,66.50000000000001,70.58571428571429,69.25,70.46666666666667
46.0,54.65,59.86666666666667,62.375,64.76,69.7,69.08571428571429,67.9375,72.0
52.2,54.15,63.36666666666666,65.025,64.42,69.85,68.0,70.7,73.0888888888889
56.5,59.5,59.26666666666665,60.025,66.32,67.4,70.27142857142857,68.7625,71.8
