n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
49.7,64.05,65.06666666666666,65.225,72.56,71.86666666666666,75.51428571428572,72.1875,73.10000000000001
48.0,58.95,64.4,67.95,69.76,70.35,73.41428571428571,71.9375,73.05555555555556
41.6,57.2,62.86666666666667,64.85,75.8,73.26666666666667,72.52857142857142,72.225,75.64444444444445
53.1,57.1,58.86666666666666,64.525,66.28,70.88333333333334,70.07142857142857,75.1625,77.7
56.9,64.05,66.53333333333333,65.95,71.86,75.05000000000001,72.15714285714286,75.75,77.4
46.9,62.55,65.4,59.4,69.96,71.78333333333333,70.15714285714286,75.9875,73.14444444444445
55.7,53.25,59.1,63.0,64.78,71.23333333333333,69.84285714285714,70.1625,73.71111111111111
52.0,58.1,57.66666666666667,65.025,65.68,69.96666666666665,75.67142857142855,70.5125,78.15555555555555
57.5,57.05,53.76666666666668,62.5,69.22,74.46666666666665,73.6,71.875,77.03333333333335
45.0,66.25,63.83333333333334,66.3,71.38,71.23333333333333,70.3,72.0125,73.57777777777777
