n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
23.4,19.3,41.03333333333333,22.025,42.12,21.03333333333333,45.028571428571425,21.2625,22.46666666666667
11.0,39.7,25.46666666666666,20.25,39.28,43.63333333333333,23.18571428571428,22.0125,22.27777777777778
24.9,17.5,38.5,26.0,41.84,42.46666666666667,22.828571428571426,21.0375,21.377777777777773
27.0,21.65,17.53333333333333,39.85,23.2,21.1,20.757142857142856,20.825,21.266666666666662
26.0,22.1,19.0,40.8,23.66,45.26666666666666,21.38571428571428,20.7,23.022222222222222
22.3,19.2,19.46666666666667,21.95,23.04,41.2,40.91428571428571,21.5875,21.233333333333334
29.7,40.2,41.26666666666666,21.35,22.88,20.3,21.828571428571433,22.2625,21.811111111111114
14.3,18.05,26.766666666666662,18.025,42.04,18.13333333333333,42.885714285714286,21.2625,21.077777777777772
25.3,14.6,44.30000000000001,38.35,21.4,42.25,20.428571428571427,21.3875,20.522222222222222
27.3,30.95,23.86666666666667,23.45,21.92,21.15,22.57142857142857,43.0,23.42222222222222
