n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
57.2,71.5,75.8,80.125,84.4,86.31666666666668,85.97142857142859,85.9,86.56666666666668
57.0,64.85,69.39999999999999,74.325,80.76,83.35000000000002,83.07142857142857,84.0,85.19999999999999
63.8,68.8,66.53333333333332,75.825,81.68,81.5,84.92857142857143,83.95,86.25555555555553
62.9,69.65,71.53333333333333,77.275,76.9,81.61666666666667,83.07142857142857,83.3125,85.97777777777776
60.6,60.45,71.86666666666667,76.875,80.52,80.13333333333334,82.51428571428572,83.8875,85.69999999999999
59.0,72.9,68.23333333333333,75.6,82.86,81.76666666666667,80.97142857142858,82.7125,85.87777777777778
57.9,65.4,70.53333333333333,78.75,79.58,81.61666666666667,84.2,84.975,87.15555555555555
52.9,67.25,71.5,72.475,79.28,83.83333333333334,82.4,84.0,86.82222222222222
58.8,68.15,73.06666666666666,80.05,80.58,82.96666666666665,83.22857142857146,84.9,85.2888888888889
62.0,63.3,72.8,75.35,82.32,82.11666666666666,82.4,85.325,87.36666666666667
