n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
18.3,47.95,41.23333333333333,39.575,41.44,20.25,20.114285714285714,20.5125,21.877777777777773
39.0,17.6,34.6,20.25,23.42,20.433333333333334,23.485714285714284,20.8875,21.988888888888887
27.7,16.7,41.36666666666667,26.975,20.1,40.63333333333333,21.714285714285715,21.7875,21.64444444444445
6.3,40.1,41.46666666666666,35.5,19.68,21.449999999999996,20.9,41.4875,22.877777777777773
25.7,27.5,45.29999999999999,21.1,21.62,42.15,41.98571428571429,21.7625,21.122222222222216
17.5,38.15,18.666666666666664,39.125,40.1,20.7,22.200000000000003,43.2625,43.38888888888889
10.4,14.15,24.9,20.45,22.14,39.08333333333333,22.699999999999996,43.2375,22.14444444444444
19.6,37.6,42.53333333333333,22.275,18.74,23.21666666666666,42.01428571428571,20.625,21.98888888888889
16.5,17.9,21.766666666666666,17.1,19.26,23.183333333333334,22.62857142857143,20.8,44.74444444444443
31.9,20.9,37.36666666666667,22.575,41.4,24.383333333333336,41.22857142857143,22.9375,43.955555555555556
20.9,40.95,23.63333333333333,41.775,43.56,42.66666666666668,20.942857142857136,43.3875,21.455555555555556
16.9,36.75,21.2,23.475,19.34,22.06666666666667,22.057142857142857,20.5125,21.42222222222222
31.6,39.65,34.46666666666666,19.025,40.7,21.249999999999996,21.242857142857144,21.2625,22.355555555555558
37.1,34.2,41.0,19.725,44.08,22.26666666666667,20.857142857142858,21.775,21.055555555555554
35.6,38.85,39.63333333333333,39.725,22.52,41.76666666666666,20.742857142857144,22.225,21.688888888888886
17.0,20.9,21.333333333333336,42.05,22.88,22.166666666666664,43.85714285714287,19.6375,22.888888888888886
26.3,17.7,25.900000000000006,22.5,22.14,23.41666666666667,21.28571428571428,43.2125,21.444444444444443
17.2,35.75,25.766666666666666,24.35,21.24,21.31666666666667,22.2,21.375,21.87777777777778
17.5,20.9,21.166666666666664,23.025,21.5,44.61666666666667,23.114285714285714,23.4375,22.855555555555558
20.3,20.45,42.533333333333324,20.5,22.74,40.65,20.942857142857143,23.775,21.811111111111114
11.4,20.95,24.933333333333334,38.05,39.4,20.9,21.057142857142857,23.875,23.288888888888888
23.4,15.7,26.0,24.475,22.48,21.349999999999994,40.714285714285715,21.7125,21.6
19.5,18.05,40.43333333333333,20.175,43.34,21.416666666666664,21.428571428571427,21.025,21.777777777777782
16.8,12.3,22.533333333333324,40.6,41.16,22.38333333333333,22.214285714285715,21.1,22.355555555555558
18.3,23.85,44.6,23.1,40.88,22.050000000000004,20.985714285714284,22.2375,22.177777777777774
20.1,24.75,40.26666666666666,21.35,19.34,22.05,41.6,22.4625,21.888888888888886
22.3,19.0,28.199999999999996,18.6,37.74,20.150000000000002,19.585714285714285,22.7,43.855555555555554
32.0,21.05,39.5,35.775,35.38,21.516666666666666,24.628571428571426,21.7875,22.66666666666667
25.0,18.2,25.4,25.025,41.32,22.73333333333333,42.157142857142865,20.2875,21.122222222222227
22.8,24.0,19.1,22.3,17.44,21.21666666666667,21.499999999999996,43.5875,21.64444444444445
41.0,21.3,32.93333333333334,39.375,40.5,20.883333333333336,43.285714285714285,21.5,21.366666666666664
20.1,36.6,20.866666666666664,27.1,41.16,20.916666666666664,20.642857142857142,20.8125,22.244444444444444
36.5,15.25,21.533333333333335,22.85,22.3,20.85,19.771428571428572,22.6125,23.333333333333336
25.7,20.0,24.8,21.725,25.32,22.799999999999997,46.12857142857143,21.2625,22.022222222222222
16.7,41.95,21.366666666666664,41.175,20.26,20.25,21.185714285714283,21.15,21.655555555555555
28.6,35.05,37.93333333333333,21.575,18.98,22.466666666666665,19.857142857142854,21.875,20.922222222222228
35.2,23.7,22.433333333333334,23.625,43.04,41.56666666666666,22.857142857142854,20.7875,21.844444444444445
38.0,18.45,21.6,40.975,21.3,23.716666666666665,21.528571428571432,24.1125,22.01111111111111
37.4,20.0,43.900000000000006,24.875,24.46,24.316666666666666,20.328571428571426,43.0125,20.922222222222217
17.6,22.05,22.0,24.225,20.66,39.76666666666666,43.89999999999999,22.675,22.177777777777777
