n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
47.9,68.5,65.76666666666667,66.525,71.36,70.26666666666665,73.8857142857143,75.225,77.12222222222222
37.2,56.85,69.5,66.9,72.9,72.05000000000001,75.6,75.8875,76.8111111111111
47.0,64.15,66.46666666666667,64.3,70.58,72.01666666666665,75.27142857142857,73.2875,77.77777777777777
51.1,61.45,57.73333333333332,65.25,70.08,73.08333333333334,76.77142857142857,78.45,76.8777777777778
51.8,59.35,63.7,66.575,69.52,73.81666666666666,76.97142857142858,75.2875,79.27777777777777
50.4,66.55,63.23333333333334,67.25,66.46,68.98333333333333,75.2,74.1875,77.3888888888889
60.3,63.95,63.7,69.5,68.82,75.71666666666665,75.7,74.3,76.5
52.1,52.65,64.93333333333334,69.825,69.44,73.51666666666667,74.17142857142856,76.0125,77.71111111111111
57.6,58.95,67.73333333333332,69.525,69.24,71.4,74.47142857142859,75.3125,77.63333333333334
47.4,60.15,73.1,69.75,71.82,73.73333333333332,75.10000000000001,73.175,77.93333333333334
53.5,59.4,63.23333333333334,68.05,70.14,72.51666666666667,75.7,76.05,76.97777777777779
44.8,60.95,72.6,67.45,68.92,72.4,73.39999999999999,75.0875,77.51111111111112
48.3,66.25,65.46666666666667,64.925,70.76,73.14999999999999,73.02857142857142,77.3,78.0111111111111
49.3,68.35,70.4,71.35,71.4,73.11666666666666,76.3,73.8875,77.39999999999999
57.6,56.65,66.63333333333333,72.625,71.8,74.86666666666666,74.47142857142858,74.1875,78.66666666666669
52.1,58.35,64.99999999999999,67.1,73.54,73.78333333333333,74.58571428571429,75.6875,77.74444444444444
58.4,59.5,67.16666666666667,66.025,70.16,75.18333333333334,75.75714285714285,76.0125,76.5111111111111
47.5,68.45,64.9,67.175,67.02,71.46666666666665,73.88571428571429,75.4,78.06666666666666
51.6,67.55,63.1,64.4,72.08,74.33333333333333,74.6,74.1625,77.87777777777777
49.5,60.1,65.6,70.025,71.7,69.96666666666667,74.35714285714285,74.05,77.77777777777779
59.3,59.9,65.3,64.525,71.76,71.6,76.42857142857143,75.525,75.98888888888888
71.1,58.4,67.53333333333335,63.925,75.66,74.11666666666667,74.74285714285715,76.0875,77.7
42.5,63.45,60.56666666666666,61.175,71.56,73.05,74.54285714285714,75.2625,77.03333333333333
54.1,60.8,68.56666666666665,65.65,69.4,76.38333333333335,75.8142857142857,75.9125,76.34444444444445
49.6,62.6,60.83333333333333,64.875,73.78,67.19999999999999,75.91428571428573,74.9125,77.37777777777778
55.5,63.25,66.43333333333332,66.6,78.08,72.94999999999999,75.88571428571429,75.575,77.14444444444443
59.1,53.8,63.3,66.225,70.9,68.85,76.30000000000001,75.5125,77.06666666666666
48.1,60.35,63.83333333333333,67.35,74.0,74.71666666666665,72.91428571428571,74.4375,78.35555555555555
53.6,60.45,67.50000000000001,65.475,70.2,72.85,74.52857142857142,74.7,76.87777777777777
56.9,63.4,66.86666666666667,67.725,72.8,75.06666666666666,74.99999999999999,74.0,76.63333333333333
46.1,64.4,63.56666666666666,65.525,68.88,72.35,74.65714285714286,79.9625,77.38888888888889
46.8,63.1,70.4,66.8,73.64,70.4,70.91428571428573,76.3625,77.93333333333334
47.6,64.75,62.63333333333333,65.225,70.36,71.61666666666667,71.38571428571429,76.1625,76.8888888888889
52.1,61.9,64.56666666666666,63.7,70.64,74.45,75.65714285714286,74.85,77.36666666666666
54.6,65.25,62.86666666666667,63.975,72.56,72.03333333333333,72.11428571428571,74.9375,78.07777777777778
51.5,62.25,61.73333333333333,65.825,73.54,74.98333333333333,74.3,76.7125,78.0
43.9,65.75,65.66666666666667,64.8,68.48,74.35,75.87142857142858,74.5375,77.67777777777778
65.5,63.6,67.96666666666667,68.375,73.34,74.28333333333333,74.99999999999999,74.675,76.72222222222223
58.9,63.75,65.03333333333333,65.9,67.46,74.4,76.09999999999998,74.6125,77.54444444444444
63.2,58.15,65.56666666666666,75.15,69.6,76.14999999999999,75.04285714285714,75.675,77.33333333333333
