n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
50.3,68.2,71.83333333333334,72.25,77.62,81.50000000000001,82.41428571428573,81.55,83.27777777777777
66.1,62.1,67.56666666666666,65.65,75.28,81.63333333333334,79.02857142857142,80.45,82.8777777777778
54.8,54.85,62.66666666666667,69.15,74.68,78.26666666666667,79.18571428571428,80.6,82.03333333333335
54.1,67.25,65.39999999999999,75.2,72.66,75.31666666666666,80.9857142857143,79.9,83.19999999999999
51.2,65.65,74.1,72.75,73.16,76.75,78.44285714285715,82.4625,83.51111111111109
57.9,65.4,63.29999999999999,71.45,72.26,76.11666666666667,79.78571428571429,80.35,82.35555555555557
57.0,64.95,71.63333333333333,68.35,74.24,77.48333333333333,82.8,82.15,82.74444444444445
45.5,65.2,73.9,71.575,74.1,77.94999999999999,81.82857142857144,79.7625,83.24444444444444
59.4,66.35,70.03333333333332,69.3,72.96,78.7,78.88571428571429,82.5875,83.4
51.1,62.3,62.76666666666667,72.0,75.16,75.6,80.72857142857143,78.5375,82.47777777777779
