n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
23.3,19.3,24.03333333333333,22.05,42.2,21.05,20.65714285714286,21.275,22.47777777777778
10.9,39.55,19.000000000000004,20.275,39.2,43.58333333333333,21.599999999999994,22.0125,22.244444444444447
24.8,17.55,22.3,26.05,41.82,19.633333333333336,20.057142857142857,21.0125,21.377777777777773
27.0,21.5,38.9,39.825,23.22,21.800000000000004,22.057142857142853,20.8125,21.288888888888888
26.0,22.1,21.03333333333333,21.75,23.66,20.8,23.157142857142855,20.7,23.055555555555554
22.3,19.2,25.63333333333333,19.35,23.06,23.383333333333336,22.371428571428574,21.575,21.22222222222222
29.7,40.15,24.63333333333333,19.175,22.84,24.083333333333336,22.899999999999995,22.225,21.811111111111114
14.4,18.0,44.76666666666667,40.125,42.06,41.23333333333334,21.785714285714285,21.2625,21.08888888888889
25.5,14.5,38.333333333333336,22.475,21.42,20.06666666666667,22.61428571428571,21.3875,20.522222222222222
27.3,30.95,23.03333333333333,18.625,21.92,22.15,22.571428571428573,22.7875,23.42222222222222
