n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
49.6,70.45,73.49999999999999,78.575,82.66,84.23333333333333,84.9857142857143,85.875,87.4
60.5,70.35,77.43333333333334,77.175,81.96,83.08333333333334,85.78571428571426,86.375,88.43333333333332
55.2,66.9,72.7,80.825,83.82,84.55,83.9857142857143,87.25,87.83333333333334
61.3,71.75,72.8,77.8,80.6,85.51666666666668,84.92857142857143,86.7375,86.3777777777778
63.1,70.75,74.76666666666667,77.575,83.88,84.48333333333332,86.0,85.0125,87.17777777777778
55.6,66.7,73.5,78.675,81.98,84.05,85.27142857142857,85.15,87.0888888888889
60.7,68.65,72.96666666666665,78.925,81.24,85.53333333333335,84.51428571428572,86.2375,87.97777777777777
55.5,67.7,76.53333333333335,78.275,83.86,86.26666666666668,86.4857142857143,87.025,87.7111111111111
51.8,69.6,74.39999999999999,78.725,83.24,86.15000000000002,85.92857142857142,86.3625,88.29999999999998
60.2,68.35,75.4,77.025,80.72,83.2,85.54285714285716,85.6125,88.21111111111111
64.4,74.15,75.03333333333335,78.35,82.2,83.65,85.08571428571427,86.425,87.25555555555555
64.7,69.8,73.8,78.325,80.84,85.2,87.47142857142858,86.4875,87.53333333333332
62.1,67.35,75.86666666666667,78.425,81.16,85.66666666666664,84.9857142857143,86.2,88.25555555555556
58.9,69.1,72.60000000000001,79.225,81.6,83.58333333333331,85.25714285714284,86.075,86.96666666666665
51.9,76.55,71.83333333333333,72.075,80.42,82.85,85.19999999999999,85.8125,88.43333333333335
52.0,70.9,77.66666666666667,79.05,79.98,82.86666666666666,83.5142857142857,86.975,87.94444444444443
59.0,74.4,73.0,78.725,83.68,83.23333333333333,84.78571428571428,86.2625,87.2888888888889
57.4,72.55,74.13333333333333,80.575,83.92,85.08333333333334,85.05714285714288,87.325,87.33333333333334
52.5,73.5,80.36666666666666,77.325,81.52,83.20000000000002,86.51428571428572,87.775,87.38888888888887
48.9,69.25,77.16666666666669,76.625,82.48,84.18333333333332,84.67142857142859,87.4375,86.98888888888891
66.5,75.0,74.53333333333333,79.725,81.36,86.06666666666666,85.05714285714286,86.25,88.27777777777777
62.0,71.9,72.03333333333333,77.2,81.88,82.58333333333331,84.14285714285715,86.75,86.61111111111111
60.0,69.85,70.4,79.4,81.5,84.85,85.82857142857145,85.0625,88.03333333333335
56.6,67.15,74.16666666666666,75.05,83.78,83.66666666666669,86.64285714285717,86.05,87.93333333333332
53.4,68.1,76.66666666666667,74.85,83.14,84.45,84.78571428571429,87.2375,88.2
54.7,66.25,74.46666666666665,80.275,81.92,85.53333333333335,85.8428571428571,86.3,88.07777777777777
59.3,72.4,72.23333333333333,77.2,82.48,84.45,84.99999999999999,85.3625,87.72222222222224
57.0,71.85,71.53333333333333,78.1,83.58,85.06666666666666,85.82857142857144,86.7125,88.02222222222221
62.9,69.15,73.43333333333334,77.75,80.84,83.4,86.18571428571427,85.5375,88.01111111111109
67.6,73.4,74.83333333333331,76.125,82.18,82.2,84.85714285714285,86.8125,87.7111111111111
61.1,68.45,71.9,73.9,80.04,84.53333333333335,85.65714285714286,85.9,88.71111111111114
51.4,67.35,74.4,75.075,83.5,83.05000000000001,86.75714285714288,87.325,87.28888888888889
56.6,61.5,75.16666666666666,80.05,82.8,85.08333333333334,85.2,87.175,87.26666666666667
63.5,69.5,75.96666666666667,80.725,82.1,83.84999999999998,85.92857142857143,86.7,88.59999999999998
62.5,69.6,72.03333333333332,78.45,81.2,82.7,85.70000000000002,87.9,87.7111111111111
43.5,66.6,76.76666666666667,77.65,82.16,85.33333333333331,86.31428571428575,87.0375,88.51111111111109
64.3,72.3,74.16666666666666,78.775,85.26,85.21666666666665,84.57142857142857,87.2375,88.01111111111112
61.0,71.05,76.26666666666667,78.375,81.12,84.43333333333334,84.95714285714286,86.3375,88.74444444444445
57.1,70.25,75.73333333333333,77.25,79.3,84.13333333333335,84.74285714285713,85.125,88.66666666666669
64.4,70.45,74.4,76.925,81.28,85.84999999999998,86.57142857142858,87.25,87.13333333333334
