n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
42.6,61.7,60.26666666666666,60.325,64.12,64.13333333333333,68.05714285714286,69.6125,70.67777777777778
43.7,52.55,60.79999999999999,58.8,67.96,68.56666666666666,68.05714285714285,68.0125,68.1222222222222
51.6,54.65,59.30000000000002,60.7,62.12,65.13333333333334,67.21428571428572,68.4125,71.85555555555557
46.3,57.3,60.03333333333333,54.3,66.28,64.49999999999999,68.88571428571429,68.225,69.96666666666667
45.3,56.55,58.26666666666667,58.125,62.16,66.46666666666667,68.08571428571427,68.05,70.97777777777777
47.1,53.45,58.43333333333334,62.95,67.94,66.00000000000001,66.85714285714286,67.5,71.8888888888889
45.2,63.55,59.86666666666666,59.4,63.64,67.48333333333333,68.1,66.8125,69.96666666666665
50.6,60.15,55.23333333333333,57.475,64.58,63.43333333333333,67.82857142857144,67.5375,69.96666666666665
49.0,43.6,63.93333333333332,61.025,66.64,65.71666666666667,68.05714285714285,68.1625,71.06666666666666
51.1,57.15,65.1,61.375,63.92,64.49999999999999,69.12857142857143,68.3625,70.45555555555556
51.0,56.6,60.79999999999999,56.9,65.9,61.21666666666666,66.49999999999999,69.475,71.08888888888887
37.9,55.05,60.63333333333332,58.1,64.22,65.66666666666666,68.67142857142858,69.975,68.5888888888889
48.9,52.1,62.46666666666667,59.675,62.62,64.99999999999999,65.12857142857143,69.5625,69.56666666666666
53.6,62.7,58.23333333333335,56.825,61.06,63.65,68.48571428571428,68.6,71.07777777777777
53.2,53.4,58.73333333333334,57.575,65.78,65.68333333333334,70.18571428571428,67.8375,70.19999999999999
38.7,56.5,60.86666666666666,67.575,66.1,66.15,68.01428571428572,69.225,70.9111111111111
62.1,56.05,58.43333333333333,58.825,64.74,65.38333333333333,68.30000000000001,66.0125,69.6
50.1,59.75,56.4,58.5,62.8,66.73333333333333,66.25714285714285,65.45,69.5
50.1,54.7,56.49999999999999,56.0,65.6,63.81666666666666,63.885714285714286,70.15,69.54444444444444
39.1,50.4,60.3,61.45,66.7,66.86666666666667,66.84285714285714,67.475,70.69999999999999
50.0,59.15,56.33333333333333,63.675,66.1,68.9,66.41428571428571,65.725,70.28888888888889
48.4,49.65,58.76666666666667,66.025,65.16,66.58333333333331,67.82857142857142,68.35,69.25555555555556
42.8,52.5,59.56666666666666,58.25,62.5,65.71666666666667,65.58571428571427,68.875,70.4
55.2,60.8,56.3,63.35,63.54,66.46666666666667,65.14285714285714,68.8375,69.9
51.4,59.7,60.0,61.35,64.28,66.26666666666667,67.77142857142857,66.275,69.32222222222222
36.0,54.45,59.46666666666666,64.5,65.02,64.99999999999999,67.28571428571428,65.925,71.21111111111111
36.8,55.4,58.53333333333334,60.325,65.4,65.18333333333334,65.68571428571428,66.075,71.03333333333332
48.8,57.0,59.33333333333333,58.875,63.28,68.33333333333334,67.18571428571428,69.225,70.33333333333334
50.8,52.1,57.29999999999999,62.45,67.38,67.26666666666667,68.21428571428571,69.6125,70.71111111111111
51.6,54.15,59.29999999999999,57.475,67.96,66.11666666666667,68.2,69.75,69.51111111111112
53.0,56.3,53.69999999999999,63.825,63.42,66.96666666666665,69.0142857142857,67.5,69.61111111111111
48.1,48.7,56.76666666666666,62.675,66.56,62.64999999999999,67.97142857142858,69.8375,69.96666666666665
42.8,52.0,59.466666666666676,62.05,65.2,64.33333333333333,64.17142857142858,69.3625,70.94444444444443
53.2,53.45,52.56666666666667,57.15,62.68,66.8,66.54285714285714,68.3125,70.92222222222222
48.1,52.1,59.66666666666666,60.6,62.1,65.86666666666666,67.08571428571429,67.2125,69.61111111111113
52.9,49.9,57.73333333333333,56.225,64.88,67.66666666666666,67.17142857142856,68.3875,71.91111111111111
46.5,54.75,55.46666666666667,59.625,65.14,67.06666666666666,70.68571428571428,65.425,71.54444444444444
49.3,52.05,64.23333333333333,59.15,67.46,66.78333333333333,68.45714285714286,70.025,70.18888888888888
45.6,55.25,64.43333333333334,60.35,66.32,66.81666666666666,69.47142857142858,68.25,69.72222222222221
38.5,55.8,61.7,61.25,61.44,68.76666666666667,64.5,69.5625,69.93333333333334
