n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
51.0,52.5,53.83333333333333,57.9,64.02,67.01666666666667,66.24285714285713,67.0625,68.0888888888889
45.8,51.6,57.03333333333333,51.425,62.86,63.43333333333333,62.69999999999999,66.6875,67.74444444444444
43.8,56.1,57.16666666666667,60.275,64.1,61.88333333333332,67.51428571428572,66.8375,67.63333333333333
54.3,57.8,55.5,54.475,61.36,60.43333333333333,61.54285714285716,63.375,68.37777777777778
45.3,55.5,56.86666666666666,59.125,61.26,65.1,61.35714285714285,65.25,68.98888888888888
40.6,49.4,60.33333333333333,57.725,60.32,62.7,67.82857142857144,61.525,67.17777777777778
29.7,52.5,53.6,54.6,62.86,66.9,67.6142857142857,66.4375,67.14444444444446
39.0,57.55,53.93333333333334,50.525,64.4,65.41666666666666,65.9,66.5,68.5888888888889
45.2,46.05,58.23333333333334,56.25,58.48,61.06666666666667,66.12857142857143,67.6,68.38888888888887
48.6,53.7,53.76666666666667,57.975,59.54,63.08333333333333,66.08571428571429,63.175,68.22222222222221
