n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
49.3,46.85,48.23333333333333,51.175,54.12,56.56666666666667,57.542857142857144,58.6875,59.755555555555546
25.2,49.7,51.93333333333333,49.225,56.2,51.88333333333333,52.01428571428571,53.1875,60.05555555555556
43.7,51.7,57.43333333333334,48.875,48.4,58.23333333333332,52.92857142857143,54.8,57.31111111111111
45.5,36.0,48.16666666666667,40.75,48.3,55.93333333333333,51.27142857142857,53.25,56.38888888888889
46.8,48.1,45.7,49.65,50.06,46.3,60.32857142857142,56.6125,57.15555555555556
49.6,54.05,47.53333333333333,48.075,48.3,50.46666666666667,52.42857142857142,53.4125,58.966666666666676
47.5,46.65,47.43333333333334,51.425,46.9,54.91666666666666,54.28571428571429,56.2375,54.66666666666666
38.4,51.65,50.66666666666666,54.25,51.64,56.36666666666668,57.65714285714285,52.1125,55.16666666666666
35.0,43.0,44.63333333333333,49.65,52.42,52.6,54.37142857142857,52.4875,56.399999999999984
60.5,49.0,51.73333333333333,43.775,55.38,47.14999999999999,56.67142857142858,53.6875,55.955555555555556
