n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
30.8,47.0,48.76666666666666,49.825,51.5,41.03333333333333,42.07142857142858,42.5375,45.60000000000001
37.7,40.95,48.56666666666667,45.375,44.74,50.1,42.88571428571429,42.2125,45.02222222222222
42.7,52.05,39.099999999999994,47.55,40.88,42.05000000000001,54.67142857142858,45.8,44.68888888888889
37.3,43.0,46.36666666666666,39.15,44.34,43.45000000000001,44.099999999999994,44.7625,58.74444444444443
42.0,37.25,38.36666666666667,36.275,53.66,56.91666666666667,61.5,45.3375,56.144444444444446
45.1,37.2,40.2,39.1,40.98,44.16666666666668,43.39999999999999,43.6375,44.26666666666667
49.4,39.2,39.03333333333333,36.45,43.42,42.83333333333335,44.457142857142856,56.775,57.11111111111111
39.2,41.3,55.26666666666668,54.225,47.78,41.69999999999999,41.52857142857143,58.225,45.06666666666666
42.7,43.75,40.800000000000004,43.5,53.36,43.86666666666667,53.657142857142865,43.775,46.11111111111111
35.6,40.55,40.2,44.9,55.74,43.63333333333333,43.02857142857143,43.0875,45.277777777777786
41.5,45.35,40.53333333333334,52.5,40.82,59.18333333333332,41.82857142857142,56.5875,44.211111111111116
31.8,37.6,51.53333333333333,39.4,43.74,51.41666666666667,41.51428571428571,57.175,44.611111111111114
40.6,48.15,38.9,41.0,38.58,44.99999999999999,43.957142857142856,42.6,44.144444444444446
33.0,30.65,42.400000000000006,54.025,40.38,43.96666666666667,43.84285714285715,57.1,54.888888888888886
42.5,46.25,43.16666666666666,44.8,43.1,42.76666666666667,56.214285714285715,44.075,45.76666666666666
49.0,35.4,47.2,50.4,44.02,60.81666666666667,42.02857142857143,41.6125,43.80000000000001
40.8,46.4,41.53333333333333,48.425,42.0,44.85000000000001,56.157142857142865,56.3625,44.57777777777778
55.5,44.9,40.46666666666667,44.825,38.16,44.31666666666667,44.2,42.275,45.477777777777774
39.6,46.55,50.93333333333333,41.475,39.94,56.45,42.1,42.95,42.42222222222222
40.0,37.75,37.333333333333336,42.55,43.82,41.98333333333334,53.428571428571416,42.6125,45.23333333333334
35.7,52.7,38.73333333333333,35.275,52.96,43.43333333333335,43.15714285714285,43.725,43.14444444444443
57.9,44.55,44.13333333333334,47.45,54.7,45.68333333333333,43.714285714285715,44.475,44.01111111111111
36.4,37.2,53.76666666666667,48.75,39.14,48.58333333333334,44.82857142857143,42.225,45.16666666666667
42.1,39.65,48.53333333333334,39.5,52.72,55.599999999999994,42.957142857142856,59.6125,44.72222222222223
44.3,41.8,43.06666666666667,42.375,52.64,56.61666666666667,42.542857142857144,44.5,44.06666666666666
35.6,37.55,41.36666666666666,43.925,54.42,41.4,43.98571428571429,44.8625,44.13333333333333
46.5,42.75,40.26666666666667,38.375,41.98,45.61666666666667,41.91428571428572,41.0125,45.344444444444456
39.6,38.35,35.8,47.65,48.6,57.85,40.60000000000001,54.8875,56.15555555555556
37.5,37.7,43.36666666666666,54.675,54.76,55.61666666666667,41.51428571428573,42.8,57.87777777777777
26.1,47.05,46.13333333333334,40.325,43.52,54.66666666666667,57.54285714285714,43.8125,44.722222222222214
41.6,46.9,40.099999999999994,49.15,44.06,54.7,41.685714285714276,56.6625,44.144444444444446
30.4,48.75,50.13333333333332,39.85,55.92,53.58333333333333,40.55714285714286,43.1,56.75555555555556
49.2,36.4,41.86666666666666,38.225,41.38,59.01666666666666,44.214285714285715,42.0625,44.26666666666666
46.7,38.95,42.06666666666666,40.875,53.54,56.56666666666667,40.300000000000004,44.5,46.69999999999999
46.5,38.5,37.43333333333334,39.7,52.94,56.55,61.77142857142858,40.6375,58.544444444444444
36.0,36.6,40.333333333333336,42.275,52.04,41.76666666666666,43.32857142857143,41.3125,56.822222222222216
37.8,46.75,40.56666666666667,39.3,57.04,41.86666666666667,43.185714285714276,53.8125,44.655555555555566
39.6,40.2,45.30000000000001,50.9,46.34,44.26666666666666,43.7,58.5,45.844444444444434
43.0,53.8,52.900000000000006,38.475,43.4,39.61666666666667,44.414285714285725,43.675,44.422222222222224
36.4,39.65,51.66666666666667,41.575,43.1,54.61666666666668,43.942857142857136,43.8125,43.411111111111126
