n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
39.6,53.8,53.00000000000001,53.825,57.24,59.03333333333333,62.44285714285713,62.6875,63.077777777777776
47.1,45.4,57.3,52.6,60.84,60.91666666666666,60.54285714285714,62.675,62.61111111111111
43.0,46.75,51.43333333333333,56.025,56.1,57.53333333333333,61.91428571428572,60.125,63.86666666666667
42.0,52.3,52.26666666666667,57.7,55.48,59.21666666666667,62.5,62.6125,63.188888888888876
45.6,55.2,43.33333333333333,55.7,60.62,60.96666666666667,61.25714285714285,64.3375,62.67777777777778
47.3,44.35,57.03333333333334,56.725,57.36,62.96666666666667,62.3,61.8875,63.6
48.6,56.35,45.49999999999999,56.775,55.38,58.53333333333334,59.19999999999999,60.0875,62.555555555555536
46.9,49.2,50.33333333333335,56.125,59.52,59.36666666666667,62.22857142857143,62.2625,63.08888888888889
50.9,54.35,53.66666666666666,55.0,58.44,62.18333333333332,60.557142857142864,63.2125,63.97777777777778
49.1,42.8,54.13333333333333,54.625,58.32,59.88333333333334,61.342857142857156,60.875,64.01111111111112
43.2,55.15,41.56666666666667,53.55,62.74,61.23333333333333,59.485714285714295,63.025,64.02222222222223
48.5,51.95,54.76666666666667,58.325,60.94,61.48333333333333,61.08571428571428,63.1625,63.83333333333332
40.0,52.05,58.43333333333333,54.075,57.92,57.98333333333333,61.34285714285715,62.1125,64.63333333333333
39.0,44.75,56.0,59.275,60.92,61.53333333333334,62.185714285714276,61.475,64.04444444444444
44.6,49.0,55.63333333333333,51.625,56.38,60.43333333333334,60.58571428571428,61.875,63.54444444444444
38.5,55.95,54.03333333333333,54.075,58.98,59.43333333333333,61.599999999999994,62.9625,63.65555555555556
41.8,39.3,56.53333333333333,54.3,61.66,57.96666666666667,61.2,61.8,64.26666666666668
46.0,56.65,49.99999999999999,54.85,59.68,61.28333333333333,61.47142857142857,62.2125,63.05555555555555
46.6,52.3,49.16666666666666,58.225,56.9,60.21666666666666,63.05714285714284,61.4125,63.777777777777786
54.6,55.55,54.43333333333333,56.825,58.38,60.03333333333333,61.24285714285715,62.2625,63.711111111111116
50.3,51.8,47.8,54.725,56.18,59.53333333333333,63.02857142857143,60.8125,63.56666666666666
41.7,45.1,52.63333333333332,54.9,57.54,61.533333333333324,60.614285714285714,60.4625,63.41111111111111
57.0,51.1,50.9,55.725,57.52,58.11666666666668,62.92857142857143,59.8625,62.81111111111111
49.0,52.6,54.96666666666667,56.8,59.14,60.51666666666666,62.15714285714285,62.2375,64.98888888888888
50.3,51.2,56.099999999999994,55.925,59.32,61.36666666666667,63.50000000000001,61.225,62.722222222222214
44.5,41.65,52.26666666666666,51.65,54.66,56.98333333333333,62.05714285714285,61.8,64.31111111111112
32.5,51.7,54.66666666666666,55.025,58.94,60.74999999999999,62.785714285714285,61.45,62.677777777777784
41.8,54.9,51.66666666666667,53.475,57.06,53.75,59.37142857142858,62.8125,63.24444444444443
45.2,47.35,53.53333333333333,57.875,57.64,61.78333333333333,57.58571428571428,62.125,62.711111111111116
48.8,49.8,56.86666666666666,56.875,58.2,62.03333333333333,62.62857142857142,61.9375,63.83333333333332
42.3,44.75,50.00000000000001,53.375,58.74,59.5,62.414285714285704,63.3375,64.36666666666667
52.0,44.55,56.099999999999994,53.75,56.64,58.51666666666666,61.17142857142857,60.8875,63.92222222222222
29.4,51.95,48.19999999999999,56.925,55.6,60.01666666666667,60.64285714285714,59.6375,63.9
49.6,48.85,51.89999999999999,46.0,55.7,58.533333333333324,60.02857142857143,62.2125,63.34444444444444
40.7,51.15,52.400000000000006,53.975,58.02,60.76666666666668,60.085714285714296,62.775,63.677777777777784
42.6,51.05,50.7,54.325,61.84,60.03333333333333,62.3,60.425,61.94444444444445
45.6,39.5,54.83333333333334,56.525,60.0,60.033333333333346,62.25714285714286,61.025,62.7
39.3,52.95,52.33333333333333,50.2,57.02,60.5,61.72857142857142,60.0,63.777777777777786
37.3,54.25,53.8,57.55,60.8,60.83333333333334,59.51428571428571,59.8,63.02222222222221
43.1,41.7,53.8,56.15,60.54,60.96666666666666,61.24285714285714,60.6625,64.30000000000001
