n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
51.3,52.55,59.6,57.975,65.96,67.01666666666667,66.27142857142856,67.025,68.13333333333334
45.9,57.75,54.26666666666666,51.425,63.4,63.36666666666667,67.34285714285714,66.6125,67.73333333333333
47.0,60.5,56.06666666666667,60.225,65.44,65.11666666666667,64.89999999999998,68.25,67.63333333333333
54.6,62.2,57.26666666666667,54.5,63.76,64.51666666666667,67.21428571428571,66.7875,68.26666666666667
43.7,55.55,54.70000000000001,59.125,63.56,61.89999999999999,66.1,66.125,68.98888888888888
51.2,47.85,53.06666666666668,61.925,61.68,62.26666666666666,64.4,67.4375,67.13333333333333
46.6,55.5,51.7,58.925,64.34,67.38333333333333,63.58571428571428,68.1625,67.14444444444446
41.4,61.0,66.13333333333333,57.575,61.76,66.63333333333333,62.971428571428575,67.775,68.57777777777778
52.5,61.7,61.33333333333333,58.425,62.42,64.26666666666665,64.71428571428571,68.675,68.39999999999999
55.7,53.45,60.6,61.1,63.86,68.86666666666667,64.24285714285713,66.525,68.2
