n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
18.4,47.85,41.23333333333333,39.525,20.28,20.25,20.15714285714286,20.525,21.888888888888886
39.0,17.55,34.66666666666667,20.25,21.74,20.45,23.5,20.8875,22.01111111111111
27.7,16.7,41.2,27.025,19.88,21.066666666666666,21.728571428571428,21.7875,21.677777777777777
6.3,40.0,19.866666666666667,35.525,25.02,24.700000000000003,20.899999999999995,21.3375,22.844444444444445
25.7,27.45,17.133333333333333,21.0,22.44,22.31666666666667,41.97142857142857,22.9375,21.199999999999996
17.5,38.1,38.6,39.125,23.56,21.3,22.200000000000003,20.9,20.35555555555555
10.4,14.15,39.16666666666667,20.475,41.02,22.55,22.699999999999996,21.0,22.744444444444444
19.6,37.6,20.4,22.275,21.4,39.666666666666664,42.01428571428571,19.575,21.85555555555555
16.6,17.85,20.633333333333336,17.125,23.88,19.166666666666668,22.62857142857143,24.5875,20.7
31.8,20.95,20.366666666666664,22.6,23.72,22.41666666666666,41.285714285714285,22.7375,21.133333333333336
21.0,11.25,19.53333333333333,41.7,20.28,40.46666666666667,20.928571428571427,23.275,23.111111111111107
16.9,38.3,41.7,23.5,20.9,25.483333333333334,22.085714285714285,22.3875,22.1
31.7,18.35,20.866666666666664,19.025,23.86,18.433333333333334,21.228571428571428,21.9875,22.1
37.1,22.2,16.3,19.775,19.32,22.15,20.828571428571426,23.125,22.677777777777777
35.6,21.6,22.76666666666667,39.7,24.38,21.316666666666666,20.771428571428572,22.0,20.855555555555558
17.0,17.35,32.1,22.275,18.08,24.08333333333333,43.900000000000006,21.8,20.644444444444442
26.3,21.95,17.76666666666667,17.8,22.86,23.049999999999997,21.31428571428571,21.8875,22.6
17.2,36.05,18.233333333333334,17.425,22.26,21.15,22.171428571428574,44.15,22.188888888888886
17.7,24.8,24.0,39.125,21.12,20.55,23.114285714285714,22.1375,21.388888888888893
20.3,14.5,15.33333333333333,37.525,41.34,22.016666666666666,20.942857142857143,21.9375,21.155555555555555
11.4,36.5,45.5,18.525,21.54,44.11666666666667,21.085714285714285,20.0375,21.55555555555556
23.4,33.3,25.599999999999994,20.325,19.82,42.54999999999999,40.67142857142857,21.9125,21.000000000000004
19.5,17.55,18.9,40.125,20.16,19.999999999999996,21.457142857142852,24.1875,21.155555555555555
17.1,26.1,22.999999999999996,22.0,22.68,19.03333333333333,22.214285714285715,21.75,21.97777777777778
18.3,24.35,20.333333333333332,18.925,21.9,22.75,20.971428571428568,21.1,21.644444444444442
20.1,23.15,19.633333333333333,36.95,18.82,21.816666666666666,41.6,19.8625,22.355555555555558
22.2,25.15,20.333333333333332,21.175,44.36,21.25,19.614285714285714,22.0125,21.366666666666664
32.0,31.15,20.266666666666666,21.55,19.42,20.049999999999997,24.642857142857142,22.8375,22.08888888888889
25.0,19.3,22.700000000000003,22.525,21.86,20.066666666666666,42.2,23.675,22.122222222222216
22.7,24.75,14.366666666666665,41.225,20.92,20.73333333333333,21.528571428571425,20.225,22.700000000000003
41.1,19.75,21.533333333333335,22.125,20.22,23.633333333333336,21.72857142857142,21.4375,21.311111111111103
20.1,34.35,18.066666666666666,22.825,20.22,23.433333333333334,20.514285714285716,22.3,21.477777777777778
36.4,23.15,17.166666666666664,21.2,18.66,44.85000000000001,23.014285714285705,22.475,21.66666666666667
25.6,26.65,21.366666666666664,24.05,22.98,41.35,19.95714285714286,21.2125,21.666666666666664
16.6,16.9,20.03333333333333,23.375,41.66,24.850000000000005,19.685714285714283,21.3625,22.744444444444444
28.3,39.35,22.33333333333334,21.3,42.0,21.25,21.685714285714283,21.85,21.95555555555555
35.2,26.35,19.999999999999996,20.775,19.58,23.41666666666667,41.685714285714276,42.4375,21.855555555555558
37.9,36.55,23.200000000000003,23.575,21.04,22.516666666666666,23.04285714285714,21.05,21.73333333333333
37.5,39.25,23.03333333333333,22.6,20.56,41.21666666666666,23.957142857142852,20.3,22.277777777777775
17.5,40.5,23.133333333333326,40.4,23.12,23.366666666666664,20.628571428571426,20.825,21.733333333333334
