n=6,n=12,n=18,n=24,n=30,n=36,n=42,n=48,n=54
52.1,63.6,68.03333333333332,73.275,79.28,78.33333333333333,80.3,81.725,83.59999999999998
60.2,57.4,67.49999999999999,76.475,78.52,79.78333333333333,80.42857142857142,81.575,84.95555555555556
48.2,69.2,71.66666666666666,74.875,79.16,81.16666666666667,80.77142857142857,80.3625,84.98888888888888
51.9,65.85,68.2,77.375,80.7,79.81666666666666,82.77142857142857,83.1,83.97777777777779
55.4,62.95,65.2,75.3,76.34,79.1,81.27142857142857,81.4125,84.72222222222221
42.0,63.05,66.43333333333332,72.025,79.4,81.81666666666668,81.5,83.525,84.93333333333334
49.8,67.0,72.1,70.25,77.56,79.98333333333333,81.48571428571428,82.8,84.64444444444445
58.9,66.75,72.56666666666666,80.4,75.44,80.98333333333335,79.4,81.55,83.9111111111111
52.2,65.35,72.96666666666667,72.6,77.74,80.33333333333334,81.94285714285714,82.975,84.91111111111111
56.8,59.75,66.03333333333332,75.225,79.48,80.55,79.9,80.275,84.9111111111111
55.2,61.1,67.49999999999999,78.2,77.68,80.35,80.38571428571427,83.075,85.01111111111112
69.5,64.5,67.96666666666665,71.525,76.46,80.9,81.75714285714287,83.3875,85.03333333333332
62.4,68.7,71.53333333333333,74.625,79.76,79.53333333333335,82.62857142857143,81.9875,84.04444444444444
49.6,65.0,72.46666666666667,71.325,79.16,81.63333333333335,82.7,82.325,83.91111111111111
58.8,64.85,68.83333333333334,74.75,78.42,79.68333333333334,81.21428571428572,80.6,85.22222222222223
64.0,62.65,70.46666666666668,70.9,76.62,81.38333333333333,81.34285714285714,82.8625,83.92222222222223
57.6,70.65,71.06666666666665,74.275,78.14,78.56666666666666,82.22857142857143,83.4375,83.1
58.5,65.7,72.86666666666667,70.125,79.26,80.73333333333333,81.21428571428572,81.975,85.26666666666668
50.5,69.5,71.13333333333333,71.775,80.5,78.36666666666666,80.42857142857144,83.8625,83.29999999999998
59.5,61.4,71.03333333333333,74.325,80.72,79.2,81.28571428571429,81.7875,85.0777777777778
53.8,64.0,69.93333333333334,72.3,79.44,78.78333333333333,82.45714285714286,82.2625,84.85555555555555
61.8,63.7,72.03333333333335,73.75,79.48,77.93333333333334,80.21428571428572,82.4625,86.18888888888888
44.2,61.55,73.13333333333333,77.35,76.5,78.3,81.05714285714286,82.0625,82.77777777777779
61.7,63.9,70.06666666666666,70.975,75.0,79.63333333333334,80.62857142857143,82.975,84.5
56.1,62.3,71.9,79.25,77.84,80.48333333333333,82.00000000000001,81.3375,83.8
68.6,67.4,70.63333333333334,70.475,79.56,79.81666666666666,82.12857142857143,82.025,83.94444444444446
61.0,65.05,67.03333333333332,70.35,76.62,81.78333333333333,83.17142857142855,82.975,84.97777777777779
60.8,65.1,69.56666666666666,71.45,77.5,80.33333333333333,82.27142857142859,83.1125,84.63333333333334
54.2,62.25,67.73333333333333,73.875,79.54,80.91666666666667,79.48571428571428,83.55,84.45555555555555
57.2,63.3,67.66666666666666,72.8,76.68,80.98333333333333,82.8857142857143,82.125,84.35555555555555
55.8,71.2,69.3,70.875,77.4,79.60000000000001,81.27142857142857,82.7125,84.63333333333335
59.4,62.15,67.33333333333334,68.7,80.52,80.06666666666666,81.3,81.4375,84.71111111111111
54.9,72.35,65.1,73.775,77.86,80.10000000000001,82.5142857142857,83.8625,83.94444444444446
63.4,65.3,72.13333333333334,76.425,79.6,79.1,79.71428571428571,81.2875,83.73333333333333
52.1,68.15,66.9,72.725,77.8,80.48333333333333,80.8,82.3625,85.27777777777776
54.9,65.45,69.36666666666665,70.575,77.68,79.63333333333333,80.44285714285714,83.175,85.37777777777775
53.1,67.75,72.89999999999999,71.625,75.08,80.26666666666667,81.02857142857142,82.85,83.65555555555555
58.5,63.95,73.10000000000001,72.275,78.82,78.64999999999999,81.51428571428572,82.175,84.65555555555557
55.2,65.2,70.00000000000001,75.1,78.1,80.55,81.87142857142857,83.375,84.36666666666666
57.4,60.65,69.9,76.3,78.9,80.61666666666667,80.25714285714285,83.5125,84.21111111111111
